,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.842,0.826,0.848,0.845,0.847,0.846,0.847,0.847,[0.5 0.5],[0.5 0.5],[0.5 0.5],[0.5 0.5],0.5,20,74,3,0.5,0.5,0.5,0.5
1,0.84,0.814,0.848,0.845,0.844,0.843,0.842,0.839,[0.52640689 0.52640689],[0.53208689 0.52640689],[0.52640689 0.52640689],[0.53208689 0.52640689],0.5,20,74,4,0.5264068897441496,0.5292468892657863,0.5264068897441496,0.5292468892657863
2,0.844,0.818,0.848,0.845,0.842,0.844,0.844,0.843,[0.54318819 0.54318819],[0.54318819 0.54318819],[0.54318819 0.54318819],[0.54547445 0.54318819],0.5,20,74,5,0.5431881894062724,0.5431881894062724,0.5431881894062724,0.544331320154797
3,0.839,0.837,0.848,0.845,0.843,0.844,0.843,0.844,[0.5557586  0.59681268],[0.5557586  0.55960808],[0.5557586  0.59681268],[0.5576767  0.59060155],0.5,20,74,6,0.5762856431499537,0.5576833429551096,0.5762856431499537,0.5741391242821403
4,0.805,0.824,0.848,0.845,0.835,0.829,0.85,0.841,[0.56591696 0.59774078],[0.56263967 0.58856121],[0.51813711 0.56591696],[0.50478027 0.5627    ],0.5,20,74,7,0.5818288686150074,0.5756004439928177,0.5420270357913985,0.5337401357613043
5,0.8,0.827,0.848,0.845,0.82,0.822,0.841,0.83,[0.57748698 0.58758607],[0.57748698 0.5891461 ],[0.57449679 0.61354706],[0.57080023 0.60883707],0.5,20,74,8,0.582536523871195,0.583316541470152,0.5940219223928734,0.5898186463790263
6,0.804,0.819,0.848,0.845,0.821,0.821,0.842,0.831,[0.58995594 0.61551463],[0.58620404 0.59163335],[0.58195653 0.60333777],[0.58423384 0.60341052],0.5,20,74,9,0.6027352842388765,0.5889186992331914,0.5926471482134823,0.5938221774324532
7,0.803,0.814,0.848,0.845,0.817,0.811,0.835,0.83,[0.58857682 0.6241035 ],[0.58801132 0.58912044],[0.55210216 0.58857682],[0.54072085 0.58070185],0.5,20,74,10,0.6063401598448528,0.5885658806018423,0.5703394904558914,0.560711350451969
8,0.799,0.804,0.848,0.845,0.813,0.809,0.835,0.827,[0.59454263 0.62556069],[0.59049379 0.58993767],[0.61667957 0.63753091],[0.6057274 0.6343616],0.5,20,74,11,0.6100516592278514,0.5902157288596347,0.6271052398353038,0.6200445022224252
9,0.815,0.819,0.847,0.845,0.813,0.81,0.835,0.827,[0.60098615 0.62746441],[0.60048924 0.60420698],[0.59998264 0.62746441],[0.59814504 0.61519973],0.5,20,74,12,0.6142252814089322,0.6023481096889032,0.6137235271829908,0.6066723850301919
