,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.83,0.683,0.627,0.619,0.842,0.8,0.836,0.785,[0.5 0.5],[0.50743116 0.5       ],[0.5 0.5],[0.5 0.5],0.5,20,91,3,0.5,0.5037155786243197,0.5,0.5
1,0.803,0.657,0.627,0.619,0.811,0.813,0.812,0.82,[0.52640689 0.52640689],[0.5378908 0.5408405],[0.52640689 0.56644272],[0.54148856 0.52640689],0.5,20,91,4,0.5264068897441496,0.5393656494293679,0.5464248029953139,0.5339477264647272
2,0.802,0.801,0.627,0.619,0.805,0.807,0.804,0.813,[0.54318819 0.54318819],[0.56448153 0.55481525],[0.54318819 0.54318819],[0.55524263 0.55287393],0.5,20,91,5,0.5431881894062724,0.559648387583102,0.5431881894062724,0.5540582764747908
3,0.8,0.801,0.627,0.619,0.807,0.807,0.815,0.82,[0.5557586 0.5557586],[0.57148328 0.57179205],[0.5557586 0.5557586],[0.5576767  0.56381147],0.5,20,91,6,0.5557586019988419,0.5716376640339325,0.5557586019988419,0.5607440859460746
4,0.796,0.8,0.627,0.619,0.804,0.799,0.816,0.817,[0.56591696 0.56591696],[0.57962391 0.58531584],[0.56591696 0.56591696],[0.56944821 0.57111928],0.5,20,91,7,0.5659169588399144,0.5824698763963255,0.5659169588399144,0.5702837463466175
5,0.77,0.774,0.627,0.619,0.786,0.786,0.806,0.803,[0.60488924 0.59235437],[0.60545212 0.61054504],[0.60488924 0.58328893],[0.60385336 0.59732512],0.5,20,91,8,0.5986218025581845,0.6079985780001727,0.5940890832234986,0.6005892365184917
6,0.811,0.805,0.627,0.619,0.812,0.801,0.813,0.807,[0.61551463 0.58195653],[0.60792104 0.61140315],[0.60163744 0.62904313],[0.60319613 0.59552474],0.5,20,91,9,0.5987355794794107,0.6096620963780434,0.6153402808999608,0.5993604313709617
7,0.835,0.805,0.627,0.619,0.836,0.804,0.818,0.799,[0.6179588  0.60601849],[0.64446185 0.61098798],[0.58857682 0.64780382],[0.62217248 0.61110969],0.5,20,91,10,0.6119886444768133,0.6277249155559381,0.618190323660728,0.6166410856767081
8,0.832,0.814,0.627,0.619,0.835,0.81,0.818,0.802,[0.62064495 0.59668455],[0.6398401  0.61577121],[0.59454263 0.64700959],[0.61963124 0.62255808],0.5,20,91,11,0.6086647471127291,0.6278056515972033,0.6207761094907349,0.6210946591702382
9,0.835,0.814,0.627,0.619,0.836,0.809,0.823,0.804,[0.62344285 0.60453236],[0.64196362 0.61817136],[0.59998264 0.6470423 ],[0.62470352 0.62595716],0.5,20,91,12,0.6139876080017348,0.6300674915598226,0.6235124721381529,0.6253303380623076
10,0.843,0.833,0.627,0.62,0.842,0.824,0.833,0.813,[0.58620517 0.62073163],[0.63099662 0.60426629],[0.6049902  0.64762669],[0.63689232 0.64486725],0.5,20,91,13,0.603468399818035,0.6176314571730958,0.6263084446370057,0.64087978473169
11,0.842,0.841,0.627,0.62,0.841,0.824,0.835,0.81,[0.59230174 0.62786581],[0.62361965 0.60800445],[0.6096353  0.64858691],[0.63768161 0.63792123],0.5,20,91,14,0.6100837749554933,0.6158120529850062,0.6291111029570589,0.6378014197757247
12,0.84,0.839,0.627,0.62,0.842,0.832,0.836,0.815,[0.59788789 0.63245499],[0.62660777 0.61322311],[0.61397181 0.64980662],[0.63531476 0.64452195],0.5,20,91,15,0.6151714379309173,0.6199154419251025,0.6318892174729718,0.6399183564520898
13,0.836,0.842,0.627,0.619,0.841,0.833,0.833,0.816,[0.60304546 0.63674672],[0.62457621 0.6239151 ],[0.58374    0.61804216],[0.60842893 0.61512755],0.5,20,91,16,0.6198960901141494,0.6242456545199728,0.6008910795105831,0.611778239692231
