,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.838,0.843,0.802,0.802,0.848,0.788,0.841,0.835,[0.5 0.5],[0.5 0.5],[0.5 0.5],[0.5 0.5],0.5,20,93,3,0.5,0.5,0.5,0.5
1,0.849,0.849,0.802,0.802,0.826,0.816,0.825,0.827,[0.52640689 0.52640689],[0.52640689 0.52640689],[0.52640689 0.52640689],[0.52640689 0.52640689],0.5,20,93,4,0.5264068897441496,0.5264068897441496,0.5264068897441496,0.5264068897441496
2,0.816,0.829,0.802,0.802,0.826,0.827,0.842,0.841,[0.54318819 0.54318819],[0.54318819 0.54318819],[0.54318819 0.54318819],[0.54318819 0.54547445],0.5,20,93,5,0.5431881894062724,0.5431881894062724,0.5431881894062724,0.544331320154797
3,0.85,0.826,0.802,0.802,0.846,0.841,0.849,0.842,[0.5557586 0.5557586],[0.57761191 0.56351126],[0.5557586 0.5557586],[0.5557586  0.56351126],0.5,20,93,6,0.5557586019988419,0.570561586051749,0.5557586019988419,0.5596349334604347
4,0.851,0.824,0.802,0.802,0.849,0.841,0.849,0.84,[0.56591696 0.56591696],[0.57596574 0.57089713],[0.56591696 0.56591696],[0.56591696 0.57575443],0.5,20,93,7,0.5659169588399144,0.5734314332943862,0.5659169588399144,0.5708356958425933
5,0.851,0.824,0.802,0.802,0.848,0.836,0.847,0.835,[0.57449679 0.57449679],[0.59082395 0.57885948],[0.57449679 0.57449679],[0.57449679 0.57885948],0.5,20,93,8,0.5744967863088654,0.5848417102152793,0.5744967863088654,0.5766781307696406
6,0.851,0.82,0.802,0.802,0.849,0.836,0.846,0.831,[0.58195653 0.58195653],[0.58713909 0.58195653],[0.58195653 0.58195653],[0.58195653 0.58597139],0.5,20,93,9,0.58195652843061,0.5845478094770671,0.58195652843061,0.5839639575987313
7,0.847,0.845,0.802,0.802,0.847,0.843,0.845,0.837,[0.58857682 0.58857682],[0.60399686 0.60157217],[0.59480674 0.58857682],[0.59916686 0.60770493],0.5,20,93,10,0.5885768228075086,0.6027845118996016,0.5916917789796515,0.6034358982604201
8,0.848,0.846,0.802,0.802,0.848,0.84,0.844,0.84,[0.59454263 0.61035482],[0.62552539 0.61484514],[0.59454263 0.60306444],[0.6052332  0.63252379],0.5,20,93,11,0.6024487248934609,0.6201852629694234,0.5988035351895052,0.618878496381567
9,0.848,0.843,0.802,0.802,0.849,0.845,0.844,0.844,[0.59998264 0.61985194],[0.62812909 0.61837645],[0.59998264 0.61308421],[0.60975547 0.63515203],0.5,20,93,12,0.6099172879098333,0.6232527682776656,0.6065334256522195,0.6224537487413819
