,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.676,0.549,0.5,0.5,0.636,0.48,0.582,0.5,[1. 1.],[0.5 0.5],[0.69098301 1.        ],[0.5        0.50368817],0.5,20,56,3,1.0,0.5,0.8454915028125263,0.5018440856219234
1,0.704,0.546,0.5,0.5,0.64,0.474,0.63,0.5,[1. 1.],[0.52640689 0.52640689],[0.7462443 1.       ],[0.52640689 0.52923165],0.5,20,56,4,1.0,0.5264068897441496,0.8731221475081383,0.5278192696233527
2,0.787,0.734,0.5,0.5,0.714,0.714,0.508,0.622,[1. 1.],[0.54318819 0.54318819],[1. 1.],[0.54318819 0.54819664],0.5,20,56,5,1.0,0.5431881894062724,1.0,0.5456924164187447
3,0.831,0.771,0.5,0.5,0.804,0.794,0.5,0.5,[1. 1.],[0.5838734 0.5576767],[1. 1.],[0.5557586  0.56381147],0.5,20,56,6,1.0,0.5707750522946693,1.0,0.5597850369117274
4,0.84,0.831,0.5,0.5,0.828,0.821,0.5,0.5,[1. 1.],[0.56922736 0.56591696],[1. 1.],[0.56756733 0.58286555],0.5,20,56,7,1.0,0.5675721610174012,1.0,0.5752164432722673
5,0.842,0.832,0.5,0.5,0.825,0.816,0.5,0.5,[1. 1.],[0.57594369 0.57449679],[1. 1.],[0.57594369 0.58627976],0.5,20,56,8,1.0,0.5752202385648095,1.0,0.5811117230034976
6,0.844,0.837,0.5,0.5,0.821,0.824,0.5,0.5,[1. 1.],[0.58040427 0.57768082],[1. 1.],[0.58327466 0.58640515],0.5,20,56,9,1.0,0.5790425462937722,1.0,0.5848399062098724
7,0.84,0.833,0.5,0.5,0.85,0.843,0.5,0.5,[1. 1.],[0.58386854 0.58699898],[1. 1.],[0.60001753 0.59278165],0.5,20,56,10,1.0,0.5854337583869778,1.0,0.5963995909951002
8,0.844,0.839,0.5,0.5,0.846,0.848,0.5,0.5,[1. 1.],[0.58764891 0.58891647],[1. 1.],[0.6008558  0.59806988],0.5,20,56,11,1.0,0.5882826940591981,1.0,0.5994628387657235
9,0.844,0.849,0.5,0.5,0.848,0.847,0.5,0.5,[1. 1.],[0.59259811 0.59495696],[1. 1.],[0.59469907 0.60568554],0.5,20,56,12,1.0,0.5937775336936633,1.0,0.6001923074634852
10,0.838,0.833,0.5,0.5,0.841,0.841,0.5,0.5,[1. 1.],[0.60621945 0.60621945],[1. 1.],[0.59635563 0.59510148],0.5,20,56,13,1.0,0.6062194457731261,1.0,0.5957285536145166
11,0.838,0.834,0.5,0.5,0.837,0.836,0.5,0.5,[1. 1.],[0.61298164 0.61410527],[1. 1.],[0.60069408 0.6122118 ],0.5,20,56,14,1.0,0.6135434559812265,1.0,0.6064529384126989
12,0.839,0.842,0.5,0.5,0.838,0.838,0.5,0.5,[1. 1.],[0.60864648 0.6075311 ],[1. 1.],[0.61748259 0.63412143],0.5,20,56,15,1.0,0.6080887893298519,1.0,0.6258020068513362
13,0.846,0.845,0.5,0.5,0.836,0.834,0.5,0.5,[1. 1.],[0.62747648 0.63081911],[1. 1.],[0.63451109 0.64961054],0.5,20,56,16,1.0,0.6291477931881108,1.0,0.6420608132986072
14,0.848,0.849,0.5,0.5,0.845,0.848,0.5,0.5,[1. 1.],[0.60872226 0.60780602],[1. 1.],[0.63395288 0.64140638],0.5,20,56,17,1.0,0.6082641403632487,1.0,0.6376796303096818
15,0.845,0.848,0.5,0.5,0.848,0.85,0.5,0.5,[1. 1.],[0.61854107 0.62204662],[1. 1.],[0.62574859 0.63941829],0.5,20,56,18,1.0,0.62029384531285,1.0,0.6325834386087662
16,0.847,0.85,0.5,0.5,0.844,0.848,0.5,0.5,[1. 1.],[0.6209098  0.62575318],[1. 1.],[0.63020479 0.63999704],0.5,20,56,19,1.0,0.6233314908425788,1.0,0.6351009130123373
17,0.846,0.85,0.5,0.5,0.842,0.845,0.5,0.5,[1. 1.],[0.62623828 0.63004396],[1. 1.],[0.63487096 0.64587465],0.5,20,56,20,1.0,0.6281411220099011,1.0,0.640372804413093
18,0.847,0.848,0.5,0.5,0.848,0.848,0.5,0.5,[1. 1.],[0.62560833 0.62858093],[1. 1.],[0.63872875 0.64195778],0.5,20,56,21,1.0,0.6270946320766553,1.0,0.6403432631155801
19,0.849,0.846,0.5,0.5,0.848,0.847,0.5,0.5,[1. 1.],[0.66075594 0.6638482 ],[1. 1.],[0.63726761 0.63560008],0.5,20,56,22,1.0,0.6623020680201227,1.0,0.6364338493353738
20,0.848,0.846,0.5,0.5,0.847,0.846,0.5,0.5,[1. 1.],[0.65959436 0.66655961],[1. 1.],[0.65388386 0.65308122],0.5,20,56,23,1.0,0.6630769822799325,1.0,0.6534825364662746
21,0.848,0.848,0.5,0.5,0.848,0.848,0.5,0.5,[1. 1.],[0.66195636 0.66449368],[1. 1.],[0.66779318 0.67069923],0.5,20,56,24,1.0,0.6632250166069127,1.0,0.6692462024522576
22,0.848,0.844,0.5,0.5,0.848,0.846,0.5,0.5,[1. 1.],[0.6637316  0.66805126],[1. 1.],[0.65656875 0.65967305],0.5,20,56,25,1.0,0.6658914303433614,1.0,0.6581208992710081
23,0.844,0.843,0.5,0.5,0.845,0.848,0.5,0.5,[1. 1.],[0.64537316 0.65011182],[1. 1.],[0.63938998 0.63937533],0.5,20,56,26,1.0,0.6477424882867029,1.0,0.6393826562748379
24,0.847,0.843,0.5,0.5,0.846,0.843,0.5,0.5,[1. 1.],[0.64241787 0.64679354],[1. 1.],[0.65420011 0.65657262],0.5,20,56,27,1.0,0.644605701069603,1.0,0.6553863678835712
25,0.846,0.843,0.5,0.5,0.847,0.842,0.5,0.5,[1. 1.],[0.64732973 0.64943454],[1. 1.],[0.65586626 0.65936298],0.5,20,56,28,1.0,0.6483821302562138,1.0,0.6576146219545753
26,0.846,0.844,0.5,0.5,0.846,0.841,0.5,0.5,[1. 1.],[0.65198824 0.65302249],[1. 1.],[0.67536157 0.67861592],0.5,20,56,29,1.0,0.6525053662397495,1.0,0.6769887459520993
27,0.845,0.843,0.5,0.5,0.844,0.841,0.5,0.5,[1. 1.],[0.65504349 0.6589741 ],[1. 1.],[0.67561027 0.68037271],0.5,20,56,30,1.0,0.6570087960163649,1.0,0.6779914911715996
28,0.845,0.844,0.5,0.5,0.847,0.842,0.5,0.5,[1. 1.],[0.66595307 0.66782304],[1. 1.],[0.67623598 0.68122225],0.5,20,56,31,1.0,0.6668880526870553,1.0,0.6787291169834228
29,0.847,0.844,0.5,0.5,0.848,0.847,0.5,0.5,[1. 1.],[0.67973598 0.68238674],[1. 1.],[0.67275414 0.68127307],0.5,20,56,32,1.0,0.6810613620948647,1.0,0.6770136070340205
30,0.846,0.843,0.5,0.5,0.846,0.846,0.5,0.5,[1. 1.],[0.67651964 0.68297721],[1. 1.],[0.67084559 0.67949479],0.5,20,56,33,1.0,0.6797484283775281,1.0,0.6751701891669315
31,0.846,0.845,0.5,0.5,0.846,0.846,0.5,0.5,[1. 1.],[0.67636592 0.68172333],[1. 1.],[0.67191348 0.67906431],0.5,20,56,34,1.0,0.6790446271752846,1.0,0.6754888931208627
32,0.845,0.844,0.5,0.5,0.842,0.846,0.5,0.5,[1. 1.],[0.67210331 0.67579666],[1. 1.],[0.6798315  0.68653563],0.5,20,56,35,1.0,0.6739499849129182,1.0,0.6831835662768668
33,0.847,0.847,0.5,0.5,0.847,0.847,0.5,0.5,[1. 1.],[0.67823499 0.68174434],[1. 1.],[0.68223422 0.68812768],0.5,20,56,36,1.0,0.6799896644996724,1.0,0.6851809487062657
34,0.848,0.845,0.5,0.5,0.847,0.844,0.5,0.5,[1. 1.],[0.68590655 0.685516  ],[1. 1.],[0.68711176 0.69160225],0.5,20,56,37,1.0,0.685711278601519,1.0,0.6893570037318537
35,0.844,0.842,0.5,0.5,0.844,0.839,0.5,0.5,[1. 1.],[0.67813366 0.67433153],[1. 1.],[0.68690305 0.68956527],0.5,20,56,38,1.0,0.6762325958620726,1.0,0.6882341608115821
36,0.844,0.841,0.5,0.5,0.844,0.834,0.5,0.5,[1. 1.],[0.68132276 0.67838782],[1. 1.],[0.68727175 0.68964201],0.5,20,56,39,1.0,0.6798552916512844,1.0,0.6884568793029182
37,0.844,0.84,0.5,0.5,0.845,0.839,0.5,0.5,[1. 1.],[0.68152405 0.67975819],[1. 1.],[0.68835625 0.69098726],0.5,20,56,40,1.0,0.6806411201688025,1.0,0.6896717544267064
38,0.845,0.842,0.5,0.5,0.844,0.836,0.5,0.5,[1. 1.],[0.68212031 0.68075037],[1. 1.],[0.68930082 0.69303883],0.5,20,56,41,1.0,0.6814353414074552,1.0,0.6911698263799986
39,0.844,0.844,0.5,0.5,0.844,0.84,0.5,0.5,[1. 1.],[0.6824579  0.68177056],[1. 1.],[0.69142832 0.69331158],0.5,20,56,42,1.0,0.6821142289504283,1.0,0.6923699501527598
40,0.844,0.842,0.5,0.5,0.843,0.839,0.5,0.5,[1. 1.],[0.68443993 0.68412379],[1. 1.],[0.69222424 0.69648397],0.5,20,56,43,1.0,0.6842818614069466,1.0,0.694354106611869
41,0.844,0.838,0.5,0.5,0.843,0.841,0.5,0.5,[1. 1.],[0.68574755 0.68511981],[1. 1.],[0.6953002  0.69716117],0.5,20,56,44,1.0,0.6854336820972764,1.0,0.6962306863455299
42,0.843,0.837,0.5,0.5,0.844,0.841,0.5,0.5,[1. 1.],[0.68704371 0.68733433],[1. 1.],[0.69546919 0.70053021],0.5,20,56,45,1.0,0.6871890184676858,1.0,0.6979996978349194
43,0.844,0.839,0.5,0.5,0.845,0.842,0.5,0.5,[1. 1.],[0.69005082 0.68889831],[1. 1.],[0.69940386 0.70200778],0.5,20,56,46,1.0,0.6894745654388446,1.0,0.7007058203229104
44,0.844,0.839,0.5,0.5,0.844,0.842,0.5,0.5,[1. 1.],[0.69212381 0.69043447],[1. 1.],[0.70063189 0.70343001],0.5,20,56,47,1.0,0.6912791365839279,1.0,0.7020309484611915
45,0.842,0.842,0.5,0.5,0.845,0.843,0.5,0.5,[1. 1.],[0.69384356 0.69331252],[1. 1.],[0.7005215  0.70302878],0.5,20,56,48,1.0,0.693578037499441,1.0,0.7017751398342296
46,0.843,0.841,0.5,0.5,0.842,0.839,0.5,0.5,[1. 1.],[0.69448917 0.69421986],[1. 1.],[0.70153006 0.704848  ],0.5,20,56,49,1.0,0.6943545130240464,1.0,0.703189027829044
47,0.844,0.842,0.5,0.5,0.846,0.842,0.5,0.5,[1. 1.],[0.69643923 0.69540053],[1. 1.],[0.70328917 0.70670787],0.5,20,56,50,1.0,0.6959198802703215,1.0,0.7049985232109821
48,0.844,0.843,0.5,0.5,0.846,0.842,0.5,0.5,[1. 1.],[0.69783334 0.69707669],[1. 1.],[0.70479322 0.70733568],0.5,20,56,51,1.0,0.6974550131196657,1.0,0.7060644505383145
49,0.843,0.839,0.5,0.5,0.844,0.836,0.5,0.5,[1. 1.],[0.70142661 0.70193125],[1. 1.],[0.70418655 0.70396522],0.5,20,56,52,1.0,0.7016789292248631,1.0,0.7040758847830786
50,0.845,0.838,0.5,0.5,0.844,0.839,0.5,0.5,[1. 1.],[0.70963837 0.70940259],[1. 1.],[0.70828749 0.70467964],0.5,20,56,53,1.0,0.7095204799319431,1.0,0.7064835639142965
51,0.843,0.839,0.5,0.5,0.844,0.84,0.5,0.5,[1. 1.],[0.71050669 0.71004421],[1. 1.],[0.70943258 0.70569449],0.5,20,56,54,1.0,0.7102754509381068,1.0,0.7075635339149584
52,0.843,0.84,0.5,0.5,0.84,0.836,0.5,0.5,[1. 1.],[0.71367509 0.71251979],[1. 1.],[0.70985533 0.70647763],0.5,20,56,55,1.0,0.7130974364829881,1.0,0.7081664789097819
53,0.843,0.84,0.5,0.5,0.84,0.84,0.5,0.5,[1. 1.],[0.71470212 0.71292064],[1. 1.],[0.71102715 0.70792472],0.5,20,56,56,1.0,0.7138113763487264,1.0,0.7094759330288885
