,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.8975,0.5975,0.495,0.8975,0.56,0.6025,0.6840628507295174,0.9795173961840629,0.5,0,12,3
1,0.885,0.8525,0.84,0.885,0.55,0.5975,0.9229659229659228,0.9808056141389474,0.5,0,12,4
2,0.89,0.91,0.9,0.89,0.5525,0.5975,0.9336348284420337,0.9789636240170998,0.5,0,12,5
3,0.9,0.905,0.9,0.8975,0.555,0.5925,0.9304251304251303,0.9780500850676288,0.5,0,12,6
4,0.865,0.88,0.885,0.8625,0.555,0.5825,0.9479707911934442,0.9779817770178272,0.5,0,12,7
5,0.9325,0.915,0.91,0.93,0.5625,0.6025,0.9725317489093356,0.9787534061016784,0.5,0,12,8
6,0.93,0.92,0.9175,0.93,0.5625,0.595,0.9670669614568866,0.9786862735895882,0.5,0,12,9
7,0.9325,0.915,0.915,0.9325,0.5675,0.6,0.9663651711262542,0.979988204067442,0.5,0,12,10
8,0.9325,0.9175,0.9125,0.9325,0.5675,0.5925,0.9632050076902281,0.9791367404198256,0.5,0,12,11
9,0.93,0.9225,0.9125,0.93,0.565,0.5875,0.9617543336437102,0.9797066497432833,0.5,0,12,12
10,0.93,0.9125,0.9125,0.93,0.57,0.585,0.9675842392019909,0.9794259680501701,0.5,0,12,13
11,0.9275,0.91,0.91,0.93,0.57,0.59,0.9672897188931788,0.9808780999848745,0.5,0,12,14
12,0.9275,0.915,0.9125,0.93,0.5725,0.5775,0.9666789515537666,0.9814378381940435,0.5,0,12,15
13,0.93,0.93,0.93,0.93,0.57,0.5725,0.9700543039971377,0.9819320648641097,0.5,0,12,16
14,0.9275,0.9325,0.9325,0.925,0.57,0.5675,0.970604175589593,0.9824193697668488,0.5,0,12,17
15,0.9275,0.9325,0.93,0.925,0.57,0.5675,0.9686316577243612,0.9823220950349711,0.5,0,12,18
16,0.9275,0.9325,0.9275,0.925,0.57,0.565,0.9681872965784644,0.9828342378660743,0.5,0,12,19
17,0.93,0.9325,0.935,0.9325,0.57,0.575,0.967643548452682,0.9825172510333472,0.5,0,12,20
18,0.93,0.935,0.935,0.93,0.57,0.5775,0.9669388909093973,0.9831764755486354,0.5,0,12,21
19,0.93,0.9325,0.9325,0.9325,0.5675,0.59,0.9663263730502832,0.9836491354416839,0.5,0,12,22
20,0.93,0.9325,0.935,0.9275,0.57,0.58,0.9674403340443557,0.9829384748949689,0.5,0,12,23
21,0.9225,0.925,0.925,0.9225,0.57,0.575,0.9709741280511264,0.9830404803787799,0.5,0,12,24
22,0.9125,0.9175,0.9175,0.9125,0.5725,0.5675,0.9709329352065756,0.9829755234159685,0.5,0,12,25
23,0.9125,0.915,0.9125,0.91,0.5675,0.5625,0.9714899694850273,0.9828188115441986,0.5,0,12,26
24,0.9125,0.9225,0.9225,0.9125,0.57,0.57,0.9726049287554412,0.9835233086543989,0.5,0,12,27
25,0.915,0.925,0.9225,0.9125,0.57,0.565,0.972437314400139,0.9835205694823999,0.5,0,12,28
26,0.91,0.9225,0.9225,0.91,0.57,0.5625,0.9719560085944323,0.9834046249215128,0.5,0,12,29
27,0.9125,0.9225,0.92,0.915,0.57,0.5675,0.9712562902571423,0.9827165203012548,0.5,0,12,30
28,0.9175,0.925,0.9225,0.9175,0.57,0.5675,0.9716255353795629,0.983482847676394,0.5,0,12,31
29,0.9175,0.925,0.9225,0.9175,0.57,0.5675,0.9711411859481361,0.9836461338418913,0.5,0,12,32
