,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.7875,0.5025,0.635,0.7825,0.78,0.75,0.7457912457912459,0.9777938111271446,0.5,7,28,3
1,0.8225,0.605,0.6,0.8175,0.79,0.54,0.9700410700410699,0.9775624962325729,0.5,7,28,4
2,0.7775,0.69,0.69,0.7775,0.74,0.5475,0.9757024450203099,0.9804241018662271,0.5,7,28,5
3,0.785,0.7125,0.7175,0.7825,0.6025,0.5775,0.9860574971390573,0.9806734818356573,0.5,7,28,6
4,0.8,0.7575,0.7625,0.8025,0.615,0.64,0.9841495847146957,0.981005962952762,0.5,7,28,7
5,0.8325,0.7775,0.79,0.8325,0.6825,0.64,0.9824575579446404,0.982024353536492,0.5,7,28,8
6,0.84,0.7875,0.795,0.84,0.675,0.65,0.9805592187606352,0.979455401142979,0.5,7,28,9
7,0.8375,0.785,0.7875,0.84,0.6525,0.67,0.9753944510917893,0.9744408780335581,0.5,7,28,10
8,0.8725,0.78,0.785,0.865,0.735,0.615,0.9754385317941873,0.9721135485380664,0.5,7,28,11
9,0.8725,0.79,0.79,0.8625,0.7475,0.63,0.9763685132133182,0.9735012988809018,0.5,7,28,12
10,0.8725,0.7675,0.775,0.87,0.79,0.57,0.9777993255255119,0.9750430387541195,0.5,7,28,13
11,0.8725,0.7725,0.775,0.87,0.7725,0.5975,0.9772145243055069,0.9755146274976988,0.5,7,28,14
12,0.845,0.7975,0.8,0.8475,0.7375,0.6125,0.9786523089828911,0.9772422374907896,0.5,7,28,15
13,0.8625,0.835,0.8375,0.8675,0.7525,0.68,0.979447680612214,0.9772725515325755,0.5,7,28,16
14,0.8725,0.81,0.8075,0.8725,0.845,0.555,0.9818852847108417,0.9787040817277931,0.5,7,28,17
15,0.875,0.7875,0.79,0.87,0.87,0.55,0.9814476925934322,0.9796616801785503,0.5,7,28,18
16,0.875,0.7625,0.7525,0.8725,0.87,0.55,0.9825932303824001,0.9812170816084568,0.5,7,28,19
17,0.8725,0.805,0.81,0.875,0.835,0.555,0.9847532824034214,0.9805850874402416,0.5,7,28,20
18,0.855,0.8,0.8,0.86,0.83,0.555,0.984170030333797,0.9814605155467213,0.5,7,28,21
19,0.875,0.7975,0.8025,0.8725,0.845,0.5475,0.9846039078112557,0.9814705908592614,0.5,7,28,22
20,0.875,0.7975,0.7975,0.8725,0.82,0.5625,0.9852550756209412,0.9818317366014876,0.5,7,28,23
21,0.8725,0.795,0.7975,0.8725,0.84,0.5575,0.9850342949463275,0.9824616393337551,0.5,7,28,24
22,0.8725,0.7975,0.8025,0.8725,0.8325,0.5625,0.9856667028467643,0.9823572441023971,0.5,7,28,25
23,0.8725,0.7975,0.8025,0.8725,0.83,0.5625,0.9855780696006828,0.9827889667189974,0.5,7,28,26
24,0.8725,0.7975,0.8,0.8725,0.815,0.57,0.9855343120213179,0.9829849123626084,0.5,7,28,27
25,0.875,0.8025,0.805,0.8725,0.82,0.57,0.9854343135240546,0.9840396143290849,0.5,7,28,28
26,0.8725,0.805,0.805,0.875,0.815,0.5775,0.9855432274483605,0.9841919023862116,0.5,7,28,29
