,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.685,0.58,0.56,0.685,0.7025,0.7225,0.9601571268237935,0.9907376853837834,0.5,29,75,3
1,0.835,0.715,0.7275,0.8375,0.8375,0.76,0.975837924701561,0.9910599640472522,0.5,29,75,4
2,0.84,0.6825,0.7,0.8375,0.835,0.775,0.9788411916697282,0.992661988233206,0.5,29,75,5
3,0.84,0.8425,0.845,0.84,0.815,0.8125,0.9906959733514756,0.990251988884788,0.5,29,75,6
4,0.845,0.8425,0.845,0.845,0.8075,0.81,0.9905397091950996,0.9905397091950996,0.5,29,75,7
5,0.8475,0.8475,0.8475,0.845,0.825,0.8275,0.9920611770879151,0.9920357322131107,0.5,29,75,8
6,0.8575,0.855,0.855,0.8575,0.8625,0.8375,0.9945975973031953,0.9937252373399263,0.5,29,75,9
7,0.86,0.855,0.855,0.86,0.8575,0.8575,0.99508268172259,0.9940696380646454,0.5,29,75,10
8,0.855,0.8525,0.855,0.8525,0.84,0.835,0.9939138402576839,0.9933145770908298,0.5,29,75,11
9,0.8475,0.8475,0.8475,0.8475,0.86,0.835,0.9954518532876742,0.9954081259712195,0.5,29,75,12
10,0.84,0.8425,0.8425,0.8425,0.86,0.8325,0.9951501107354874,0.9948366954031587,0.5,29,75,13
11,0.85,0.8575,0.8575,0.8475,0.8425,0.815,0.9951771573937913,0.9953593784413602,0.5,29,75,14
12,0.84,0.84,0.84,0.8425,0.8575,0.8575,0.9936461303097759,0.992519035500259,0.5,29,75,15
13,0.845,0.845,0.845,0.845,0.8425,0.8475,0.9927263555550306,0.9917312305374175,0.5,29,75,16
14,0.84,0.845,0.8375,0.84,0.84,0.84,0.9909186291963578,0.9904197549430963,0.5,29,75,17
15,0.8475,0.8525,0.8525,0.8475,0.825,0.825,0.9904573600774481,0.9906842974630135,0.5,29,75,18
16,0.85,0.84,0.8375,0.85,0.825,0.8375,0.989887018567101,0.9899630694271655,0.5,29,75,19
17,0.855,0.84,0.84,0.855,0.8225,0.8275,0.9909131459714572,0.9901744103051413,0.5,29,75,20
18,0.86,0.85,0.85,0.86,0.8175,0.8275,0.9897420202133805,0.9905515077821384,0.5,29,75,21
19,0.86,0.8475,0.85,0.8625,0.8175,0.8175,0.989631573736623,0.9901560622384308,0.5,29,75,22
20,0.8575,0.85,0.845,0.86,0.815,0.8075,0.989888972838235,0.9902774038482411,0.5,29,75,23
21,0.855,0.845,0.8425,0.86,0.815,0.82,0.9896711438967689,0.9900911372409116,0.5,29,75,24
22,0.8525,0.845,0.845,0.8475,0.8175,0.8325,0.9892745384008004,0.9905701448262259,0.5,29,75,25
23,0.8425,0.8375,0.835,0.8425,0.82,0.8325,0.9893375751580589,0.9903330940530962,0.5,29,75,26
24,0.8425,0.835,0.835,0.845,0.8125,0.8175,0.9894935940866316,0.9894987730350585,0.5,29,75,27
25,0.84,0.8325,0.835,0.84,0.81,0.8175,0.9895667538463309,0.9896785487665329,0.5,29,75,28
26,0.84,0.835,0.835,0.84,0.81,0.825,0.9896133447859741,0.9896998310198827,0.5,29,75,29
27,0.845,0.8325,0.835,0.85,0.815,0.835,0.9903086820767749,0.9897797358904062,0.5,29,75,30
28,0.8425,0.835,0.84,0.85,0.8075,0.8225,0.9908346813297653,0.9903229318611477,0.5,29,75,31
