,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.4325,0.4775,0.4775,0.4325,0.5,0.505,0.9923841590508258,0.9956709956709956,0.5,4,15,3
1,0.4225,0.49,0.4825,0.425,0.5,0.4925,0.9897940443394989,0.9941098969231961,0.5,4,15,4
2,0.42,0.4875,0.4825,0.4225,0.5,0.485,0.9677524330822013,0.9895100594815964,0.5,4,15,5
3,0.4225,0.455,0.4775,0.425,0.5,0.4875,0.9716135920685783,0.9910408486951875,0.5,4,15,6
4,0.425,0.465,0.475,0.425,0.5,0.5,0.9714544449641512,0.9912063504707859,0.5,4,15,7
5,0.42,0.4325,0.4325,0.4175,0.5,0.4925,0.990041341333802,0.9916239696560062,0.5,4,15,8
6,0.425,0.445,0.445,0.43,0.5,0.4975,0.9887058337971726,0.987784073103761,0.5,4,15,9
7,0.43,0.4425,0.445,0.43,0.5,0.5,0.9879552859778848,0.9881463811302202,0.5,4,15,10
8,0.4275,0.435,0.44,0.4275,0.5,0.5,0.9885844531635364,0.9893052301351858,0.5,4,15,11
9,0.425,0.4275,0.43,0.43,0.5,0.5,0.9896656089752187,0.9902414626888526,0.5,4,15,12
10,0.4275,0.425,0.425,0.4275,0.5,0.5,0.9889118465905608,0.9912412157429125,0.5,4,15,13
11,0.4225,0.4275,0.4275,0.4225,0.5,0.5,0.9899105506652678,0.9913445334122696,0.5,4,15,14
12,0.4175,0.425,0.4175,0.4175,0.4975,0.4975,0.9893009304698401,0.9912128931749865,0.5,4,15,15
13,0.4275,0.43,0.43,0.4275,0.4875,0.495,0.9904033048660945,0.9909446785223633,0.5,4,15,16
14,0.43,0.4375,0.4375,0.43,0.475,0.49,0.9907374419483421,0.9902852520797435,0.5,4,15,17
15,0.4275,0.435,0.435,0.4275,0.485,0.49,0.9906547084303416,0.9907094723909,0.5,4,15,18
16,0.4275,0.445,0.4425,0.4275,0.4825,0.4925,0.9912070678219994,0.9915463946666417,0.5,4,15,19
17,0.4225,0.4325,0.4325,0.43,0.48,0.49,0.9914998700050401,0.9916318531124105,0.5,4,15,20
18,0.4275,0.435,0.4325,0.4275,0.485,0.4925,0.9907150245122757,0.9918013994784856,0.5,4,15,21
19,0.43,0.435,0.43,0.4325,0.4775,0.4925,0.9919113243598652,0.9922085764653755,0.5,4,15,22
20,0.4275,0.47,0.4675,0.425,0.515,0.4925,0.9909714670544728,0.9924045999300373,0.5,4,15,23
21,0.4325,0.4675,0.47,0.43,0.5275,0.4625,0.9916962468526658,0.991405747157909,0.5,4,15,24
22,0.4375,0.49,0.4925,0.4375,0.515,0.4825,0.9902729334770333,0.9903931228114183,0.5,4,15,25
23,0.435,0.485,0.4875,0.44,0.525,0.475,0.9905453818582031,0.9904938510552641,0.5,4,15,26
24,0.4375,0.495,0.485,0.435,0.535,0.4725,0.9905187216418251,0.9904363679686466,0.5,4,15,27
25,0.435,0.4875,0.49,0.4425,0.5225,0.4725,0.9906476294209882,0.9906706319186005,0.5,4,15,28
26,0.4375,0.4775,0.4825,0.4375,0.5075,0.475,0.9897802515042591,0.9909216599675188,0.5,4,15,29
27,0.44,0.5,0.5,0.4375,0.53,0.465,0.9903621751582505,0.9908182123550048,0.5,4,15,30
28,0.45,0.505,0.5,0.45,0.535,0.4625,0.9900475127877174,0.9901070117024833,0.5,4,15,31
