,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.8,0.795,0.7975,0.8,0.8225,0.78,0.9374298540965208,0.9932659932659932,0.5,4,20,3
1,0.8475,0.835,0.8325,0.8475,0.82,0.8225,0.9722055722055721,0.9916305916305918,0.5,4,20,4
2,0.8375,0.81,0.8175,0.8375,0.8275,0.8,0.9705834124283321,0.9931129476584022,0.5,4,20,5
3,0.83,0.83,0.8325,0.8325,0.825,0.8125,0.9804886471553138,0.9923681257014589,0.5,4,20,6
4,0.8325,0.835,0.835,0.84,0.825,0.8175,0.9779487059989451,0.9910839160839161,0.5,4,20,7
5,0.8225,0.8225,0.84,0.8275,0.825,0.81,0.9703337884226049,0.9906526430590601,0.5,4,20,8
6,0.83,0.825,0.8375,0.8325,0.825,0.8125,0.9728648219876288,0.9914141414141415,0.5,4,20,9
7,0.82,0.8175,0.8225,0.82,0.825,0.8175,0.9707037646032859,0.992730953257269,0.5,4,20,10
8,0.8125,0.815,0.8175,0.8125,0.83,0.82,0.9777463135114042,0.9929125830895666,0.5,4,20,11
9,0.815,0.81,0.82,0.815,0.825,0.82,0.9740886586342049,0.9926084217689232,0.5,4,20,12
10,0.815,0.8125,0.805,0.8175,0.8325,0.815,0.9756853045140235,0.9908167868545179,0.5,4,20,13
11,0.8275,0.835,0.8275,0.8275,0.8375,0.825,0.9816975240851419,0.9903756160243464,0.5,4,20,14
12,0.835,0.8275,0.8225,0.8275,0.8375,0.82,0.9780852024807086,0.9868123829025099,0.5,4,20,15
13,0.8225,0.825,0.82,0.825,0.8425,0.83,0.9755923191405873,0.987332803355241,0.5,4,20,16
14,0.8275,0.82,0.82,0.825,0.8425,0.8275,0.975702470567664,0.9867078669379931,0.5,4,20,17
15,0.825,0.82,0.82,0.8225,0.845,0.83,0.974567817739907,0.9859660802186173,0.5,4,20,18
16,0.83,0.8375,0.83,0.8275,0.835,0.825,0.9766655375830163,0.9857903291189657,0.5,4,20,19
17,0.83,0.835,0.8275,0.825,0.8375,0.825,0.9754799642751488,0.9860990006341351,0.5,4,20,20
18,0.835,0.8325,0.835,0.8375,0.8375,0.8325,0.9755853526524266,0.9852265715882415,0.5,4,20,21
19,0.835,0.835,0.8275,0.835,0.8375,0.8375,0.975148752696402,0.9831412831030579,0.5,4,20,22
20,0.84,0.835,0.8325,0.8375,0.8375,0.8375,0.9772838981767128,0.982269638852849,0.5,4,20,23
21,0.8425,0.84,0.84,0.8425,0.8325,0.835,0.9774890303032142,0.9821555160185657,0.5,4,20,24
22,0.845,0.84,0.8375,0.8425,0.8325,0.835,0.9772609416205092,0.9824021727494257,0.5,4,20,25
23,0.845,0.8425,0.835,0.84,0.8325,0.8325,0.9768414119699766,0.9828292591032304,0.5,4,20,26
24,0.8425,0.84,0.8325,0.84,0.835,0.835,0.9768841595286859,0.9832469647164086,0.5,4,20,27
25,0.84,0.8425,0.835,0.84,0.8325,0.835,0.9759118349159569,0.9830314437359939,0.5,4,20,28
26,0.84,0.8375,0.83,0.84,0.8375,0.8375,0.975504967417276,0.9836068237045809,0.5,4,20,29
27,0.84,0.84,0.835,0.84,0.8375,0.8375,0.9744994024495182,0.9832594159054107,0.5,4,20,30
28,0.8425,0.83,0.83,0.8425,0.835,0.8375,0.9741945050192311,0.9826770489670578,0.5,4,20,31
29,0.8425,0.83,0.83,0.8425,0.835,0.8375,0.9739650037472498,0.9827346729487454,0.5,4,20,32
30,0.845,0.8375,0.83,0.8425,0.8325,0.8325,0.9737363477333283,0.982919436451037,0.5,4,20,33
31,0.845,0.8375,0.83,0.8425,0.8325,0.8325,0.9735599879098535,0.9831156443581017,0.5,4,20,34
32,0.8475,0.84,0.835,0.8475,0.835,0.8375,0.9747620605036189,0.9830889052907824,0.5,4,20,35
33,0.8475,0.84,0.8375,0.845,0.8325,0.835,0.9748115903909669,0.9830016412418559,0.5,4,20,36
34,0.8475,0.8425,0.835,0.845,0.83,0.8375,0.9764113470363867,0.9835979950844048,0.5,4,20,37
35,0.8475,0.8375,0.835,0.8375,0.8375,0.8375,0.9768429298160293,0.9839130444891043,0.5,4,20,38
36,0.85,0.84,0.8375,0.8475,0.8275,0.8325,0.9760299504599914,0.9830630637757044,0.5,4,20,39
37,0.85,0.8375,0.83,0.8475,0.835,0.8325,0.9760103388563613,0.9835340543728386,0.5,4,20,40
38,0.845,0.8425,0.83,0.845,0.83,0.83,0.9764555401222919,0.9840290792132254,0.5,4,20,41
39,0.85,0.845,0.8375,0.845,0.83,0.8325,0.9763693550580506,0.9837964726936606,0.5,4,20,42
40,0.85,0.845,0.8425,0.8475,0.825,0.83,0.9760076455093146,0.983028303030694,0.5,4,20,43
41,0.85,0.845,0.84,0.85,0.825,0.83,0.9764841018909255,0.9842750588534847,0.5,4,20,44
42,0.8375,0.84,0.835,0.8325,0.8375,0.835,0.9789755027647925,0.9823086552324766,0.5,4,20,45
43,0.835,0.8375,0.835,0.8325,0.8375,0.835,0.979866707454676,0.9824551455084707,0.5,4,20,46
44,0.835,0.8375,0.8375,0.83,0.8425,0.8375,0.9801558812521289,0.9827303456958005,0.5,4,20,47
45,0.8325,0.8375,0.8325,0.8275,0.8425,0.8425,0.9795752514126784,0.9829068994816623,0.5,4,20,48
46,0.8275,0.8375,0.835,0.825,0.8425,0.84,0.9793987212637292,0.9829276136367592,0.5,4,20,49
47,0.8275,0.8375,0.835,0.825,0.8425,0.84,0.9794658799593736,0.9830514004643832,0.5,4,20,50
48,0.825,0.8375,0.83,0.8225,0.8425,0.84,0.980460747477965,0.9835642470738578,0.5,4,20,51
49,0.8225,0.8325,0.825,0.8225,0.845,0.8425,0.9800690950021459,0.9838151800910269,0.5,4,20,52
