,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.5975,0.5775,0.6425,0.5975,0.5175,0.495,0.8891694725028058,0.990373823707157,0.5,1,15,3
1,0.575,0.59,0.67,0.5775,0.435,0.49,0.8716241708261926,0.9897269455263186,0.5,1,15,4
2,0.5875,0.61,0.695,0.5825,0.445,0.5,0.8901909554761605,0.9882126352137058,0.5,1,15,5
3,0.5875,0.72,0.765,0.5875,0.45,0.495,0.9489498156164822,0.9896815291552133,0.5,1,15,6
4,0.59,0.6775,0.6875,0.59,0.435,0.4875,0.9728770622430908,0.989684678764431,0.5,1,15,7
5,0.5825,0.6875,0.685,0.5825,0.4325,0.4875,0.9741313637496561,0.9884694751581583,0.5,1,15,8
6,0.5725,0.7775,0.775,0.57,0.4425,0.4925,0.9764889670739548,0.9899798609621214,0.5,1,15,9
7,0.5825,0.775,0.775,0.5825,0.445,0.4875,0.973714723109551,0.9895114714385133,0.5,1,15,10
8,0.5825,0.77,0.78,0.585,0.4475,0.4925,0.9724830343644074,0.9897971585952643,0.5,1,15,11
9,0.5775,0.765,0.78,0.5775,0.515,0.4975,0.9717396868828961,0.9907973946858472,0.5,1,15,12
10,0.5775,0.7825,0.7925,0.58,0.475,0.4975,0.9766220801525524,0.9902125192246063,0.5,1,15,13
11,0.5775,0.7775,0.785,0.5775,0.48,0.4975,0.9754348871382131,0.9904721049320161,0.5,1,15,14
12,0.57,0.7725,0.785,0.5725,0.5425,0.4975,0.9758501423929582,0.9916308190573164,0.5,1,15,15
13,0.58,0.77,0.7775,0.5825,0.4875,0.5,0.9759693451262713,0.9913506938559166,0.5,1,15,16
14,0.58,0.77,0.7675,0.58,0.45,0.4975,0.9762185594766601,0.9919982492323625,0.5,1,15,17
15,0.5775,0.77,0.7675,0.575,0.4375,0.495,0.9766897774486428,0.9921540792042874,0.5,1,15,18
16,0.5775,0.77,0.775,0.5775,0.4375,0.495,0.9751962409054573,0.9923389419073129,0.5,1,15,19
17,0.57,0.77,0.775,0.565,0.4575,0.4925,0.9769421278365239,0.9915267266030592,0.5,1,15,20
18,0.565,0.765,0.7675,0.5625,0.46,0.49,0.9773208594083538,0.9922635102518615,0.5,1,15,21
19,0.555,0.7725,0.7675,0.5575,0.485,0.4875,0.9815300165158769,0.9920559139844825,0.5,1,15,22
20,0.56,0.7825,0.7775,0.56,0.48,0.49,0.9828667122784924,0.9930150659346267,0.5,1,15,23
21,0.55,0.7825,0.7775,0.54,0.4875,0.49,0.9795275954242664,0.9920126368990005,0.5,1,15,24
22,0.5525,0.78,0.7775,0.555,0.485,0.4925,0.9812063281531984,0.9917477503815615,0.5,1,15,25
23,0.5525,0.7825,0.7775,0.5525,0.485,0.495,0.9815608049230207,0.9920539049491492,0.5,1,15,26
24,0.5525,0.7775,0.785,0.5525,0.485,0.4925,0.9818444328104488,0.9923420000176024,0.5,1,15,27
25,0.56,0.7825,0.7825,0.555,0.4775,0.495,0.9814259415200232,0.9927250678409879,0.5,1,15,28
26,0.56,0.775,0.78,0.56,0.4725,0.495,0.9822956659048748,0.9925979308714168,0.5,1,15,29
27,0.555,0.7775,0.7775,0.5525,0.4775,0.495,0.9822852945933156,0.9929367585921796,0.5,1,15,30
28,0.5575,0.7825,0.775,0.5575,0.48,0.4925,0.9829158747710085,0.9932827321273567,0.5,1,15,31
29,0.5575,0.7725,0.78,0.5575,0.48,0.4925,0.9828108126248334,0.993373143402422,0.5,1,15,32
30,0.5575,0.775,0.78,0.5575,0.4775,0.4925,0.9826909146507922,0.9935539218884446,0.5,1,15,33
