,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.5575,0.59,0.595,0.5575,0.6075,0.5,0.9755331088664423,0.9966329966329965,0.5,1,5,3
1,0.5975,0.6525,0.65,0.5975,0.5975,0.5,0.9790141956808622,0.9940390983869245,0.5,1,5,4
2,0.5875,0.635,0.6375,0.59,0.4875,0.4975,0.9726875018529959,0.9944075532310827,0.5,1,5,5
3,0.605,0.675,0.675,0.605,0.5675,0.5,0.976591254626825,0.997979797979798,0.5,1,5,6
4,0.58,0.68,0.6825,0.585,0.4425,0.5,0.9766874338555364,0.9981060606060606,0.5,1,5,7
5,0.46,0.695,0.6975,0.46,0.5,0.4975,0.9722726512926241,0.9973505547276039,0.5,1,5,8
6,0.4975,0.7575,0.7675,0.5,0.5,0.4975,0.9851653169513123,0.9958527234882798,0.5,1,5,9
7,0.5075,0.76,0.7575,0.505,0.49,0.5,0.985508372628048,0.995536269476078,0.5,1,5,10
8,0.4975,0.765,0.765,0.495,0.5,0.5,0.9867316003623834,0.9945781342840166,0.5,1,5,11
9,0.495,0.775,0.78,0.5025,0.5,0.4975,0.98756217430569,0.995313363994969,0.5,1,5,12
10,0.6,0.775,0.7775,0.6025,0.4325,0.5,0.984182366241877,0.9954602530667439,0.5,1,5,13
11,0.5625,0.7825,0.78,0.5675,0.48,0.5,0.9834787527680527,0.9947015866634402,0.5,1,5,14
12,0.565,0.78,0.7775,0.565,0.4875,0.4975,0.9811104318942556,0.993060589950542,0.5,1,5,15
13,0.5875,0.7775,0.78,0.5875,0.4425,0.4975,0.9791051810517217,0.9930171750386662,0.5,1,5,16
14,0.5775,0.7825,0.7875,0.5775,0.4425,0.4975,0.9834516902065769,0.9937598258582045,0.5,1,5,17
15,0.5775,0.7825,0.785,0.575,0.4375,0.4975,0.9818919011019367,0.9932205341971291,0.5,1,5,18
16,0.5825,0.78,0.7875,0.5825,0.4425,0.4975,0.9815475927041065,0.9943873451613885,0.5,1,5,19
17,0.585,0.775,0.785,0.59,0.4525,0.4975,0.9805633282081389,0.9929812901092873,0.5,1,5,20
18,0.5925,0.775,0.78,0.595,0.455,0.4975,0.9799227615512516,0.993191838295588,0.5,1,5,21
19,0.5775,0.775,0.7825,0.5775,0.535,0.5,0.9797280047928238,0.992263289908964,0.5,1,5,22
20,0.58,0.7825,0.785,0.585,0.49,0.4975,0.9812025389926469,0.9930741388583588,0.5,1,5,23
21,0.5825,0.7825,0.7825,0.58,0.49,0.4975,0.9802827340271596,0.9932637440248591,0.5,1,5,24
22,0.5775,0.78,0.7825,0.5775,0.55,0.5025,0.9811602623895177,0.99324164620427,0.5,1,5,25
23,0.5775,0.7825,0.7725,0.5775,0.49,0.5,0.9824153725817794,0.9929527271854285,0.5,1,5,26
24,0.575,0.765,0.77,0.575,0.4525,0.4975,0.9820637651812872,0.993062412367378,0.5,1,5,27
25,0.5775,0.7675,0.7675,0.5775,0.4325,0.4975,0.9820138756436978,0.9933134218515425,0.5,1,5,28
26,0.58,0.76,0.765,0.58,0.435,0.4975,0.9819565226427712,0.9932843063477459,0.5,1,5,29
27,0.58,0.7625,0.7625,0.58,0.4575,0.4975,0.9821350320438018,0.9934253737487578,0.5,1,5,30
