,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.7025,0.56,0.565,0.6975,0.68,0.6775,0.9535488206087117,0.9909774133912065,0.5,0,30,3
1,0.7025,0.725,0.7275,0.6975,0.7125,0.7225,0.9443026854514961,0.9901879449731192,0.5,0,30,4
2,0.7275,0.7275,0.7375,0.725,0.6975,0.6975,0.9352790703058084,0.978770387861297,0.5,0,30,5
3,0.725,0.7275,0.745,0.725,0.7025,0.685,0.9209443642776977,0.9765319865319866,0.5,0,30,6
4,0.7475,0.7175,0.7325,0.7525,0.6575,0.6575,0.9499100254610642,0.9724949199487224,0.5,0,30,7
5,0.745,0.635,0.645,0.7475,0.665,0.6675,0.966249926630705,0.9770879730765774,0.5,0,30,8
6,0.755,0.7025,0.7025,0.7625,0.6725,0.6775,0.9776857253426845,0.9801168935696669,0.5,0,30,9
7,0.7475,0.695,0.6925,0.7475,0.68,0.6725,0.9785984592361543,0.9806782885724149,0.5,0,30,10
8,0.745,0.7425,0.745,0.75,0.69,0.675,0.9791018416174884,0.9801810507698504,0.5,0,30,11
9,0.74,0.75,0.745,0.7475,0.675,0.685,0.9765777287250278,0.9768522090252035,0.5,0,30,12
10,0.74,0.7375,0.7375,0.74,0.685,0.6925,0.9733309392540211,0.9741219365242044,0.5,0,30,13
11,0.7425,0.745,0.74,0.745,0.69,0.6925,0.9733223123430695,0.9740042314208162,0.5,0,30,14
12,0.7475,0.7425,0.745,0.7475,0.69,0.6975,0.973181453643748,0.975170977983801,0.5,0,30,15
13,0.7375,0.7425,0.745,0.74,0.6825,0.6925,0.973602804978608,0.9757099209913941,0.5,0,30,16
14,0.745,0.7525,0.7525,0.7475,0.675,0.69,0.9741857931497527,0.9765439420264141,0.5,0,30,17
15,0.76,0.7325,0.7375,0.7575,0.675,0.6875,0.973759159907287,0.9758650748607434,0.5,0,30,18
16,0.75,0.7425,0.75,0.7525,0.68,0.6875,0.9707531999164082,0.9748704635232502,0.5,0,30,19
17,0.75,0.73,0.7275,0.7475,0.6775,0.6725,0.972070574464762,0.9745527547699071,0.5,0,30,20
18,0.7525,0.725,0.7275,0.75,0.665,0.6625,0.9712468419067194,0.9739968073686973,0.5,0,30,21
