,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.8275,0.7275,0.7425,0.83,0.5,0.44,0.983667847304211,0.9949494949494949,0.5,2,92,3
1,0.84,0.83,0.83,0.84,0.5,0.265,0.9955808080808081,0.9955808080808081,0.5,2,92,4
2,0.8525,0.85,0.85,0.8525,0.5,0.5,0.9921415291434267,0.9951124144672532,0.5,2,92,5
3,0.8375,0.8475,0.8425,0.835,0.5,0.5,0.9883103054962223,0.9942211715261361,0.5,2,92,6
4,0.84,0.84,0.84,0.84,0.5,0.5,0.9883216145251085,0.9911866138495886,0.5,2,92,7
5,0.8525,0.8525,0.8525,0.8525,0.5,0.5,0.9872740156097276,0.9893616680086237,0.5,2,92,8
6,0.8525,0.8525,0.8525,0.8525,0.5,0.5,0.9850092552886839,0.9881443599895304,0.5,2,92,9
7,0.855,0.855,0.855,0.855,0.5,0.5,0.9847468394690093,0.9883398232038317,0.5,2,92,10
8,0.855,0.8475,0.8475,0.85,0.5,0.5,0.9883303295648289,0.9892527425121701,0.5,2,92,11
9,0.855,0.86,0.86,0.855,0.5,0.5,0.9884084307971668,0.9895951225608088,0.5,2,92,12
10,0.855,0.8575,0.8525,0.855,0.5,0.5,0.988251190160552,0.9900785740044835,0.5,2,92,13
11,0.855,0.855,0.8525,0.855,0.5,0.5,0.9895073684029093,0.991010826055313,0.5,2,92,14
12,0.855,0.8475,0.85,0.855,0.5,0.5,0.9899924388000476,0.9912010893114156,0.5,2,92,15
13,0.855,0.8475,0.8475,0.855,0.5,0.5,0.9901804710993384,0.9913616904426125,0.5,2,92,16
14,0.8575,0.855,0.855,0.8575,0.5,0.5,0.9900954610375786,0.9911011438550661,0.5,2,92,17
15,0.8575,0.855,0.855,0.8575,0.5,0.5,0.9896275736118931,0.991272620455617,0.5,2,92,18
16,0.855,0.855,0.855,0.855,0.5,0.5,0.9899150920601082,0.991431079571781,0.5,2,92,19
17,0.8575,0.8525,0.8525,0.8575,0.5,0.5,0.9899511310507847,0.9917162791917628,0.5,2,92,20
18,0.8525,0.8575,0.8575,0.8525,0.5,0.5,0.9891671587376788,0.9910113174210817,0.5,2,92,21
19,0.8525,0.855,0.8525,0.8525,0.5,0.5,0.9879155358134054,0.9900858296731107,0.5,2,92,22
20,0.845,0.845,0.845,0.845,0.5,0.5,0.986579316110769,0.9899611770875177,0.5,2,92,23
21,0.85,0.845,0.845,0.85,0.5,0.5,0.986758063678997,0.9899667619823269,0.5,2,92,24
22,0.8525,0.8425,0.845,0.8525,0.5,0.5,0.9864725843930422,0.9889194947763996,0.5,2,92,25
23,0.85,0.845,0.845,0.85,0.5,0.5,0.9872799528742382,0.9893209066535084,0.5,2,92,26
24,0.85,0.845,0.845,0.85,0.5,0.5,0.9862228738205678,0.9892995979191371,0.5,2,92,27
25,0.85,0.8425,0.8425,0.85,0.5,0.5,0.9855204214182754,0.9884211456953241,0.5,2,92,28
26,0.8525,0.8425,0.8425,0.85,0.5,0.5,0.9847388297579814,0.9877751210996594,0.5,2,92,29
27,0.8525,0.8425,0.8425,0.8525,0.5,0.5,0.9843601473700408,0.9869558986772244,0.5,2,92,30
28,0.85,0.84,0.84,0.85,0.5,0.5,0.9840920710353335,0.9868446278836155,0.5,2,92,31
29,0.8425,0.8375,0.835,0.8425,0.5,0.5,0.9845549143787485,0.9870346968791803,0.5,2,92,32
30,0.8425,0.8425,0.835,0.8425,0.5,0.5,0.9841265887740589,0.987205042102275,0.5,2,92,33
31,0.845,0.8425,0.84,0.845,0.5,0.5,0.9843843512005669,0.9868044256256459,0.5,2,92,34
32,0.8425,0.84,0.84,0.8425,0.5,0.5,0.9855487834184448,0.9867564106456773,0.5,2,92,35
33,0.8475,0.84,0.84,0.8475,0.5,0.5,0.9851793639648678,0.986632808762932,0.5,2,92,36
34,0.8475,0.84,0.8375,0.845,0.5,0.5,0.9848302193519427,0.9868848847322822,0.5,2,92,37
35,0.855,0.845,0.8475,0.85,0.5,0.5,0.9855924007810153,0.9873583749371106,0.5,2,92,38
36,0.85,0.845,0.8425,0.85,0.5,0.5,0.9849249613858927,0.9869469423814812,0.5,2,92,39
37,0.85,0.845,0.845,0.85,0.5,0.5,0.9850252743019354,0.987079014347006,0.5,2,92,40
38,0.85,0.845,0.845,0.85,0.5,0.5,0.985150861942946,0.9873826684917307,0.5,2,92,41
39,0.845,0.845,0.84,0.845,0.5,0.5,0.9854240819957756,0.9875367455032926,0.5,2,92,42
40,0.845,0.845,0.845,0.845,0.5,0.5,0.9860710026566629,0.9881605670823752,0.5,2,92,43
41,0.8425,0.8425,0.8425,0.8425,0.5,0.5,0.9848511900408635,0.9876387421047774,0.5,2,92,44
42,0.8425,0.8425,0.845,0.8425,0.5,0.5,0.985232571881822,0.9878163757365586,0.5,2,92,45
43,0.845,0.845,0.845,0.845,0.5,0.5,0.9860982591750361,0.9883966644434792,0.5,2,92,46
44,0.845,0.845,0.845,0.845,0.5,0.5,0.9855331664848704,0.9872753745246855,0.5,2,92,47
45,0.845,0.8475,0.845,0.8425,0.5,0.5,0.9865874731520344,0.9874109505649507,0.5,2,92,48
46,0.8425,0.845,0.8425,0.8425,0.5,0.5,0.9864012979236964,0.9872284931366144,0.5,2,92,49
47,0.8425,0.845,0.845,0.8425,0.5,0.5,0.9863818984133487,0.9873319315876309,0.5,2,92,50
48,0.85,0.85,0.8475,0.85,0.5,0.5,0.9863760429717665,0.9876081830832244,0.5,2,92,51
49,0.8475,0.845,0.845,0.8475,0.5,0.5,0.9862551047381236,0.9878413607981532,0.5,2,92,52
