,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.57,0.65,0.6475,0.565,0.5275,0.5,0.9929161747343566,0.9956709956709956,0.5,8,99,3
1,0.5725,0.5875,0.59,0.5775,0.515,0.4975,0.9945609945609944,0.9952008775538188,0.5,8,99,4
2,0.65,0.645,0.6475,0.6475,0.56,0.4775,0.9934078992902523,0.9953379953379954,0.5,8,99,5
3,0.6375,0.65,0.65,0.6375,0.54,0.495,0.9935711932994541,0.9952968841857732,0.5,8,99,6
4,0.675,0.6725,0.6725,0.6725,0.66,0.5,0.9922804243596158,0.9942054272343465,0.5,8,99,7
5,0.6825,0.6675,0.6675,0.6825,0.5475,0.5025,0.9935854579876319,0.9943485822126101,0.5,8,99,8
6,0.6825,0.67,0.6725,0.6825,0.555,0.5025,0.9912074283426848,0.9916453227696502,0.5,8,99,9
7,0.6925,0.67,0.67,0.6925,0.66,0.4975,0.9903605442929944,0.9920567486819943,0.5,8,99,10
8,0.695,0.69,0.69,0.695,0.5525,0.4975,0.9898463698373641,0.9906440877623485,0.5,8,99,11
9,0.7,0.695,0.695,0.7,0.565,0.4975,0.9904762546790815,0.9900420540356021,0.5,8,99,12
10,0.6925,0.69,0.69,0.6925,0.535,0.5025,0.9905681150090833,0.9905757227288671,0.5,8,99,13
11,0.6975,0.7,0.6975,0.7,0.565,0.5025,0.9910848567503567,0.9911050007991388,0.5,8,99,14
12,0.695,0.6975,0.6975,0.6975,0.5225,0.49,0.9901102573816347,0.9903691713280027,0.5,8,99,15
13,0.6925,0.69,0.685,0.6925,0.51,0.4825,0.990570913650299,0.991630901338964,0.5,8,99,16
14,0.695,0.685,0.6825,0.6975,0.51,0.48,0.9906199130719434,0.9917020028603413,0.5,8,99,17
15,0.6975,0.6925,0.695,0.695,0.51,0.4825,0.9902488755280212,0.9919638874005486,0.5,8,99,18
16,0.6925,0.685,0.685,0.695,0.51,0.485,0.9901192275990783,0.9919063089070033,0.5,8,99,19
17,0.695,0.69,0.69,0.6975,0.51,0.48,0.9902416718773055,0.9918946720626804,0.5,8,99,20
18,0.7025,0.695,0.695,0.7,0.515,0.4925,0.990080786944138,0.9913872013591418,0.5,8,99,21
