,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.7225,0.68,0.6975,0.7275,0.6825,0.7975,0.9262065095398432,0.9932659932659934,0.5,8,42,3
1,0.75,0.7475,0.7575,0.75,0.7575,0.8,0.9382728382728379,0.9918969918969918,0.5,8,42,4
2,0.7725,0.715,0.7375,0.7675,0.8175,0.8225,0.9476121026923167,0.9953102453102453,0.5,8,42,5
3,0.7925,0.68,0.695,0.7925,0.8125,0.81,0.9631332079816927,0.994877377428697,0.5,8,42,6
4,0.8225,0.7875,0.7925,0.82,0.725,0.8175,0.9779491739956856,0.9927189676094293,0.5,8,42,7
5,0.805,0.7425,0.765,0.805,0.635,0.765,0.9760423405300818,0.9904478210182311,0.5,8,42,8
6,0.815,0.7775,0.7875,0.82,0.6775,0.8175,0.9747555784426034,0.9871163593147116,0.5,8,42,9
7,0.82,0.765,0.78,0.815,0.6525,0.81,0.9750725793750827,0.9889199966953124,0.5,8,42,10
8,0.8175,0.77,0.785,0.82,0.64,0.8125,0.9752340986930603,0.9892430989376919,0.5,8,42,11
9,0.815,0.79,0.7925,0.815,0.6425,0.8025,0.9748979029821492,0.9886187582485876,0.5,8,42,12
10,0.815,0.785,0.79,0.82,0.6475,0.82,0.9753458791896178,0.9895113017650657,0.5,8,42,13
11,0.825,0.8175,0.8225,0.825,0.6875,0.6675,0.9790120483966158,0.9885540092384822,0.5,8,42,14
12,0.8225,0.82,0.82,0.8225,0.6825,0.645,0.9813060169078687,0.9895681566007271,0.5,8,42,15
13,0.8225,0.815,0.82,0.8225,0.6725,0.6475,0.981157013418579,0.9886046635441792,0.5,8,42,16
14,0.8275,0.8175,0.8225,0.82,0.655,0.635,0.9800201247422667,0.9891238637853439,0.5,8,42,17
15,0.82,0.8175,0.8225,0.8175,0.6925,0.7275,0.9804459622750397,0.9893891362563042,0.5,8,42,18
16,0.8175,0.82,0.825,0.8175,0.6925,0.73,0.9822703885734902,0.9895665896416458,0.5,8,42,19
17,0.82,0.8175,0.8225,0.8225,0.6975,0.73,0.9811882858092811,0.9900448701129401,0.5,8,42,20
18,0.8225,0.8125,0.8125,0.825,0.6975,0.7425,0.9802146068264569,0.9890251940216027,0.5,8,42,21
