,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.4675,0.4775,0.4775,0.4675,0.52,0.49,0.9981392876129719,1.0,0.5,9,3,3
1,0.465,0.47,0.47,0.465,0.52,0.515,0.9981392876129719,0.9981392876129719,0.5,9,3,4
2,0.47,0.485,0.485,0.47,0.505,0.52,0.9981634527089072,0.9984848484848484,0.5,9,3,5
3,0.4825,0.5175,0.52,0.4825,0.49,0.5175,0.9978508489146787,0.9975845410628019,0.5,9,3,6
4,0.4775,0.5275,0.5275,0.4775,0.5125,0.52,0.9963498622589532,0.9960476779042179,0.5,9,3,7
5,0.4725,0.54,0.54,0.4725,0.5125,0.51,0.9877184039696503,0.9882575757575758,0.5,9,3,8
6,0.475,0.5425,0.5475,0.4675,0.515,0.505,0.9897309225866776,0.9885514848942224,0.5,9,3,9
7,0.48,0.535,0.5375,0.475,0.515,0.5125,0.988899444770955,0.9897568761205127,0.5,9,3,10
8,0.4725,0.545,0.5425,0.4725,0.5075,0.51,0.9891562247884088,0.9907124419154567,0.5,9,3,11
9,0.4925,0.54,0.5425,0.4875,0.5175,0.48,0.988856494849923,0.9905860320195422,0.5,9,3,12
10,0.4825,0.5375,0.535,0.48,0.5175,0.5075,0.9881099589611717,0.9893370096209853,0.5,9,3,13
11,0.4775,0.5375,0.535,0.4675,0.515,0.5025,0.9873838456910558,0.9904160025570587,0.5,9,3,14
12,0.46,0.53,0.53,0.46,0.5175,0.5,0.9887774699183912,0.9901547681503602,0.5,9,3,15
13,0.46,0.5325,0.5275,0.4625,0.515,0.5275,0.9882092459680349,0.9895309018564467,0.5,9,3,16
14,0.4675,0.5275,0.5275,0.465,0.51,0.53,0.9833272667565652,0.9890662129254446,0.5,9,3,17
15,0.4675,0.53,0.525,0.4675,0.515,0.5275,0.9847385196127414,0.9886498389584807,0.5,9,3,18
16,0.47,0.535,0.53,0.4725,0.515,0.5325,0.9849931370193946,0.9892982337539127,0.5,9,3,19
17,0.47,0.5425,0.5425,0.4625,0.515,0.5425,0.9859372496401719,0.9899405498578582,0.5,9,3,20
18,0.4725,0.545,0.5425,0.465,0.515,0.5375,0.9861917395032612,0.9900725082531945,0.5,9,3,21
19,0.47,0.555,0.5525,0.4775,0.515,0.5175,0.9845894596290476,0.989179949501513,0.5,9,3,22
20,0.4775,0.5425,0.545,0.4825,0.515,0.5225,0.9847499944418123,0.9893196954359673,0.5,9,3,23
21,0.485,0.545,0.5475,0.4725,0.5175,0.5175,0.9849028256375386,0.9892637150793556,0.5,9,3,24
22,0.475,0.5475,0.545,0.475,0.505,0.5225,0.984647791961699,0.9900335460816784,0.5,9,3,25
23,0.465,0.555,0.5575,0.465,0.5075,0.525,0.9868313310441755,0.9886117246979192,0.5,9,3,26
24,0.465,0.555,0.5525,0.465,0.5025,0.525,0.9878564944933534,0.9892124422729182,0.5,9,3,27
25,0.4725,0.5525,0.5525,0.475,0.5075,0.5175,0.9869623066227442,0.989535845763568,0.5,9,3,28
26,0.46,0.5475,0.5525,0.4525,0.5175,0.515,0.987784791443328,0.9899188111519307,0.5,9,3,29
27,0.47,0.5425,0.5425,0.4725,0.5075,0.5225,0.9883596183566317,0.9899611136909663,0.5,9,3,30
28,0.475,0.56,0.5575,0.4825,0.5125,0.525,0.9879242238638705,0.9899794853172591,0.5,9,3,31
29,0.4775,0.5575,0.5575,0.475,0.5075,0.5225,0.9908497365625979,0.9903800248013684,0.5,9,3,32
30,0.4675,0.5675,0.5625,0.465,0.52,0.51,0.9901631772679108,0.9903484575975896,0.5,9,3,33
31,0.47,0.585,0.585,0.4725,0.5125,0.5075,0.9907685312893383,0.9907428182244401,0.5,9,3,34
32,0.4675,0.58,0.58,0.465,0.5175,0.51,0.9912328217334615,0.990790713278319,0.5,9,3,35
33,0.46,0.58,0.5825,0.47,0.5275,0.505,0.9909733177234197,0.9907702774589381,0.5,9,3,36
34,0.475,0.5725,0.575,0.48,0.53,0.51,0.9912910935190523,0.9907145730952891,0.5,9,3,37
35,0.465,0.575,0.575,0.4625,0.525,0.51,0.991879582126948,0.9917807243049859,0.5,9,3,38
36,0.4575,0.5825,0.58,0.455,0.51,0.505,0.9918267060485771,0.9912344203688478,0.5,9,3,39
37,0.47,0.575,0.575,0.4625,0.51,0.5125,0.9915166139596435,0.9913100555366794,0.5,9,3,40
38,0.455,0.5775,0.5825,0.4625,0.5075,0.505,0.9918628793572885,0.9915245839126426,0.5,9,3,41
39,0.4575,0.585,0.5825,0.4575,0.5075,0.515,0.9917459645964376,0.9916182964875857,0.5,9,3,42
40,0.4625,0.5875,0.5825,0.4675,0.53,0.515,0.9919208551376185,0.9914112549079502,0.5,9,3,43
41,0.4675,0.5825,0.585,0.465,0.53,0.5175,0.9921447763720235,0.9916305338847416,0.5,9,3,44
42,0.47,0.5825,0.5825,0.4725,0.525,0.5125,0.9922815900805823,0.9916964369635735,0.5,9,3,45
43,0.4575,0.58,0.58,0.46,0.4975,0.51,0.9922405991992791,0.9912583209396743,0.5,9,3,46
44,0.4575,0.5825,0.58,0.4575,0.49,0.5075,0.9920664818588033,0.9914452501705807,0.5,9,3,47
45,0.45,0.58,0.5825,0.4625,0.4825,0.5125,0.9921984999235856,0.9916248472853402,0.5,9,3,48
46,0.455,0.5825,0.575,0.46,0.485,0.5125,0.9923248612712591,0.9916924999561358,0.5,9,3,49
47,0.4675,0.58,0.58,0.4625,0.4675,0.5125,0.9922015182376017,0.9917788579862846,0.5,9,3,50
48,0.4525,0.575,0.575,0.4625,0.4625,0.5025,0.9923213239292156,0.9914365414058944,0.5,9,3,51
49,0.4575,0.575,0.575,0.455,0.4775,0.505,0.9919536411763473,0.9919083787504906,0.5,9,3,52
