,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.825,0.73,0.74,0.8225,0.66,0.6675,0.9115997243832996,0.9716017176832223,0.5,3,60,3
1,0.82,0.835,0.835,0.82,0.62,0.625,0.9728598227942307,0.9766767666973815,0.5,3,60,4
2,0.835,0.84,0.8375,0.835,0.62,0.625,0.9656411851342532,0.9725421437085884,0.5,3,60,5
3,0.8525,0.835,0.835,0.85,0.64,0.6375,0.9641335164825136,0.9697986536282799,0.5,3,60,6
4,0.865,0.8425,0.8425,0.865,0.66,0.6525,0.9586657664534697,0.9675635120888381,0.5,3,60,7
5,0.855,0.8375,0.835,0.855,0.6525,0.6375,0.9611450019216429,0.9664937740043273,0.5,3,60,8
6,0.87,0.865,0.8675,0.87,0.6775,0.6675,0.9702846077060523,0.9682998863464393,0.5,3,60,9
7,0.855,0.85,0.85,0.8525,0.6575,0.6525,0.9711622134726623,0.9695716823277732,0.5,3,60,10
8,0.85,0.85,0.85,0.85,0.65,0.6475,0.9684734164631857,0.9672050079419728,0.5,3,60,11
9,0.84,0.845,0.845,0.8425,0.645,0.6425,0.9686151533418463,0.9676707516538722,0.5,3,60,12
10,0.8375,0.8375,0.8375,0.84,0.6425,0.6425,0.9688650812690048,0.9688886827775967,0.5,3,60,13
11,0.84,0.835,0.835,0.8375,0.64,0.6425,0.9674509467441278,0.9689954129198296,0.5,3,60,14
12,0.84,0.835,0.8375,0.8425,0.6425,0.6425,0.9666558567053751,0.9685888045303381,0.5,3,60,15
13,0.84,0.8325,0.8325,0.84,0.6425,0.64,0.9670631353893578,0.9684131257984921,0.5,3,60,16
14,0.84,0.8375,0.8375,0.84,0.6425,0.635,0.9675005136690369,0.9685794623952775,0.5,3,60,17
15,0.84,0.8375,0.8375,0.8375,0.6425,0.6425,0.9680440754629029,0.9702791333296049,0.5,3,60,18
16,0.8375,0.8375,0.8375,0.8375,0.6425,0.6425,0.9679124460669172,0.9713761953772594,0.5,3,60,19
17,0.8375,0.84,0.84,0.84,0.6425,0.6425,0.9677970967925416,0.9714402488916123,0.5,3,60,20
18,0.845,0.84,0.84,0.8475,0.645,0.6425,0.9675697510847067,0.9708138740169701,0.5,3,60,21
19,0.85,0.845,0.8475,0.855,0.6575,0.6525,0.9672035741717236,0.9711161591887019,0.5,3,60,22
20,0.8575,0.8525,0.8525,0.8575,0.6575,0.6575,0.9675600074111078,0.971169727697089,0.5,3,60,23
21,0.855,0.8575,0.8575,0.855,0.67,0.67,0.9686633119491238,0.971761439333874,0.5,3,60,24
22,0.855,0.855,0.855,0.855,0.6725,0.665,0.9681310167250673,0.9708043533225895,0.5,3,60,25
23,0.8575,0.8525,0.8525,0.8575,0.67,0.6625,0.9686805529796196,0.972020619982474,0.5,3,60,26
24,0.86,0.8525,0.855,0.86,0.67,0.6625,0.9686339472509811,0.9723518282213327,0.5,3,60,27
25,0.8575,0.8525,0.8525,0.8575,0.6575,0.6575,0.9687984353488394,0.971274538873238,0.5,3,60,28
26,0.86,0.86,0.855,0.86,0.66,0.6575,0.9682167774080377,0.9709907626865378,0.5,3,60,29
27,0.8575,0.86,0.8575,0.86,0.6575,0.6575,0.968545255804764,0.9716934992400347,0.5,3,60,30
28,0.86,0.8575,0.855,0.86,0.66,0.6575,0.9680121967470791,0.9713361370460044,0.5,3,60,31
29,0.86,0.8575,0.86,0.86,0.6625,0.6625,0.9685350862451946,0.9710471319730101,0.5,3,60,32
30,0.8625,0.8575,0.855,0.8625,0.6625,0.66,0.9685120289896136,0.9710515404527631,0.5,3,60,33
31,0.8675,0.86,0.86,0.8675,0.675,0.6675,0.9708414276390678,0.9709885669882156,0.5,3,60,34
32,0.8725,0.87,0.865,0.8725,0.6775,0.675,0.9709132557694514,0.9721192882582586,0.5,3,60,35
33,0.875,0.87,0.87,0.875,0.6775,0.675,0.9704284160029036,0.9722556323295046,0.5,3,60,36
34,0.87,0.865,0.865,0.87,0.6725,0.67,0.9703805712772093,0.9724138913007705,0.5,3,60,37
35,0.875,0.87,0.87,0.875,0.6775,0.675,0.9707846108036442,0.9733139699542438,0.5,3,60,38
36,0.875,0.87,0.87,0.875,0.6775,0.675,0.9727204397545375,0.9735717288778979,0.5,3,60,39
37,0.875,0.8675,0.87,0.875,0.6775,0.675,0.9730359234423336,0.9743275813959557,0.5,3,60,40
38,0.87,0.87,0.87,0.87,0.67,0.67,0.9730701122443054,0.9744482771635761,0.5,3,60,41
39,0.8675,0.87,0.87,0.865,0.67,0.67,0.9732645261188891,0.9750144855656188,0.5,3,60,42
40,0.87,0.87,0.87,0.8675,0.6725,0.67,0.9731408602971823,0.9743921431102855,0.5,3,60,43
41,0.87,0.87,0.87,0.8675,0.675,0.6725,0.9731228236953945,0.9740731663606229,0.5,3,60,44
42,0.87,0.87,0.87,0.87,0.675,0.6725,0.9733288966662088,0.9742654768009497,0.5,3,60,45
43,0.87,0.87,0.87,0.8725,0.675,0.6725,0.9737669548983187,0.9746330180938386,0.5,3,60,46
44,0.8675,0.87,0.8725,0.8675,0.67,0.67,0.9734061722460027,0.9745496353273577,0.5,3,60,47
45,0.8625,0.8675,0.8675,0.8625,0.6675,0.6675,0.9730947123494649,0.9739166610126535,0.5,3,60,48
46,0.8575,0.855,0.855,0.8575,0.6625,0.6625,0.9732297629223872,0.9736550606599609,0.5,3,60,49
47,0.86,0.8625,0.8625,0.86,0.6675,0.6675,0.9727381859918747,0.9731788550750132,0.5,3,60,50
48,0.8625,0.8625,0.8625,0.8625,0.6675,0.6675,0.9732815922814275,0.9737932725122677,0.5,3,60,51
49,0.865,0.8675,0.8675,0.865,0.6675,0.6675,0.9737990970195045,0.9739079251535302,0.5,3,60,52
