,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.5225,0.545,0.5375,0.52,0.5125,0.51,0.9668911335578003,0.9943883277216611,0.5,7,23,3
1,0.4875,0.5125,0.51,0.4875,0.5225,0.5,0.9818850560945422,0.9930541419569633,0.5,7,23,4
2,0.47,0.5225,0.5225,0.4675,0.5075,0.5,0.99004599004599,0.9949494949494949,0.5,7,23,5
3,0.535,0.5175,0.5175,0.535,0.5,0.49,0.9921436588103255,0.9945286195286196,0.5,7,23,6
4,0.5775,0.5775,0.5775,0.5775,0.5,0.4925,0.9934277843368753,0.994339241604272,0.5,7,23,7
5,0.5525,0.5675,0.5675,0.5575,0.5,0.47,0.9929910382426617,0.9926524278933917,0.5,7,23,8
6,0.525,0.555,0.555,0.5275,0.5,0.4975,0.9939134939134939,0.9937108642990996,0.5,7,23,9
7,0.565,0.5625,0.56,0.565,0.5,0.5075,0.9922414726290607,0.9943367801698365,0.5,7,23,10
8,0.5975,0.59,0.59,0.5975,0.5,0.48,0.9917041764422638,0.9942841379813266,0.5,7,23,11
9,0.615,0.6125,0.615,0.61,0.5,0.4625,0.9940210063227437,0.9945881343698093,0.5,7,23,12
10,0.5975,0.6025,0.6025,0.6,0.5,0.4425,0.9951489217761977,0.9950298953060748,0.5,7,23,13
11,0.6175,0.615,0.6125,0.6175,0.5,0.3725,0.9925325759416644,0.9933276761183575,0.5,7,23,14
12,0.625,0.6275,0.625,0.625,0.5,0.3675,0.9924710514826954,0.9932105041345524,0.5,7,23,15
13,0.62,0.6275,0.625,0.62,0.5,0.435,0.9925119670636966,0.9938949989774358,0.5,7,23,16
14,0.6375,0.625,0.625,0.6375,0.5,0.4525,0.9911493590047423,0.9928534002539439,0.5,7,23,17
15,0.6325,0.625,0.6275,0.63,0.5,0.45,0.9906390507001376,0.9928127401775388,0.5,7,23,18
16,0.63,0.63,0.6275,0.625,0.5,0.4475,0.9915541758563104,0.9932534530691361,0.5,7,23,19
17,0.6325,0.6325,0.635,0.63,0.5,0.485,0.9907521553237604,0.9930680587535867,0.5,7,23,20
18,0.6325,0.6275,0.6275,0.6325,0.5,0.4975,0.9909632517420633,0.9926855458442989,0.5,7,23,21
19,0.6125,0.62,0.6175,0.6125,0.5,0.4975,0.9904421253453349,0.9922318117189334,0.5,7,23,22
20,0.6175,0.6225,0.6175,0.6125,0.5,0.4975,0.990470992018883,0.9918204540568868,0.5,7,23,23
21,0.6125,0.62,0.62,0.615,0.5,0.5,0.9904100343897775,0.9923920050907188,0.5,7,23,24
22,0.6175,0.6175,0.6175,0.62,0.5,0.5,0.9905265692806534,0.992928137845907,0.5,7,23,25
23,0.635,0.62,0.62,0.635,0.5,0.5,0.9911346852522044,0.9927537065524523,0.5,7,23,26
