,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.6225,0.5625,0.535,0.6225,0.61,0.5175,0.9809203142536477,0.9978354978354977,0.5,6,24,3
1,0.39,0.46,0.4575,0.3875,0.42,0.5875,0.9484180118451218,0.9791566458233126,0.5,6,24,4
2,0.3925,0.45,0.4475,0.3925,0.405,0.5675,0.9532179515106184,0.9786636417652461,0.5,6,24,5
3,0.385,0.4625,0.465,0.3875,0.3975,0.56,0.9879579561966585,0.9843803417235752,0.5,6,24,6
4,0.4625,0.475,0.4675,0.44,0.4875,0.585,0.9835921405383634,0.9898858717040534,0.5,6,24,7
5,0.4175,0.4725,0.4775,0.4175,0.4425,0.6075,0.9882704059825428,0.9814377079078713,0.5,6,24,8
6,0.5175,0.5075,0.5075,0.495,0.4525,0.6,0.9851620056793431,0.9803811484972369,0.5,6,24,9
7,0.5125,0.5,0.495,0.505,0.465,0.58,0.9809128385046166,0.9809703546713092,0.5,6,24,10
8,0.56,0.555,0.5575,0.545,0.4675,0.5925,0.9871124160306604,0.9827230843767923,0.5,6,24,11
9,0.5975,0.5025,0.5025,0.605,0.55,0.605,0.9853716186670732,0.9864274461334597,0.5,6,24,12
10,0.61,0.485,0.485,0.5725,0.5375,0.61,0.9857579012605628,0.9860732097935958,0.5,6,24,13
11,0.65,0.5225,0.5275,0.65,0.6175,0.6075,0.9860064046583698,0.9861936397143742,0.5,6,24,14
12,0.6175,0.5275,0.53,0.6175,0.605,0.6125,0.9865858108594484,0.9871244776299497,0.5,6,24,15
13,0.575,0.51,0.5125,0.57,0.545,0.6,0.98479537793611,0.9864734825413766,0.5,6,24,16
14,0.565,0.5125,0.515,0.56,0.465,0.605,0.9844355853652467,0.9801265566249027,0.5,6,24,17
15,0.4975,0.49,0.4875,0.48,0.42,0.6075,0.9838762653191602,0.9816835222472504,0.5,6,24,18
16,0.4725,0.4675,0.47,0.45,0.375,0.6025,0.9837409100930163,0.9831330644647974,0.5,6,24,19
17,0.52,0.48,0.475,0.495,0.3825,0.605,0.9841217976948382,0.9823677220828568,0.5,6,24,20
18,0.605,0.5,0.5075,0.6025,0.61,0.61,0.9834818331942967,0.9859619917552936,0.5,6,24,21
19,0.5925,0.5125,0.515,0.575,0.5875,0.62,0.9841324143045135,0.9862342088531448,0.5,6,24,22
20,0.6175,0.5125,0.515,0.61,0.6,0.6175,0.9848244789812817,0.9871047508026709,0.5,6,24,23
21,0.66,0.5,0.505,0.66,0.585,0.615,0.9843003869287843,0.9858532090318481,0.5,6,24,24
22,0.6625,0.505,0.51,0.66,0.6075,0.61,0.984864081289343,0.9864254702752625,0.5,6,24,25
23,0.655,0.53,0.525,0.655,0.6175,0.615,0.984727268349709,0.9861288008128933,0.5,6,24,26
24,0.61,0.525,0.5275,0.6075,0.54,0.605,0.9843415512626065,0.9853688921846041,0.5,6,24,27
25,0.6,0.535,0.535,0.5975,0.54,0.61,0.984497745344146,0.985047090907579,0.5,6,24,28
26,0.63,0.535,0.535,0.625,0.5575,0.6025,0.983481881178857,0.9845790573612343,0.5,6,24,29
