,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.5725,0.4925,0.4925,0.5875,0.4975,0.5475,0.8125701459034792,0.9978354978354977,0.5,7,56,3
1,0.5575,0.4925,0.5525,0.5575,0.5,0.545,0.7852758352758357,0.9964866051822573,0.5,7,56,4
2,0.5375,0.54,0.5425,0.5375,0.5,0.53,0.9904684095860568,0.9970291146761735,0.5,7,56,5
3,0.535,0.545,0.545,0.535,0.5,0.5225,0.9863111015593286,0.9957264957264956,0.5,7,56,6
4,0.54,0.555,0.5575,0.54,0.5,0.5175,0.9866379096292176,0.9967534297823492,0.5,7,56,7
5,0.5375,0.555,0.5575,0.5375,0.5,0.5675,0.9860917114921692,0.9955646692488798,0.5,7,56,8
6,0.535,0.5625,0.5625,0.54,0.5,0.565,0.9863638514934547,0.9956757950106065,0.5,7,56,9
7,0.5375,0.56,0.5575,0.5375,0.5,0.565,0.9876561593504155,0.996288122327364,0.5,7,56,10
8,0.545,0.565,0.5675,0.545,0.5,0.5575,0.9859291050992215,0.9947320201557489,0.5,7,56,11
9,0.5475,0.5625,0.5625,0.55,0.5,0.5675,0.9866006482034715,0.9938284115035707,0.5,7,56,12
10,0.545,0.5825,0.585,0.545,0.5,0.5575,0.9915806129690228,0.9924407307256243,0.5,7,56,13
11,0.5475,0.58,0.58,0.5475,0.5,0.57,0.9912778704433004,0.9935410325318582,0.5,7,56,14
12,0.545,0.57,0.57,0.5475,0.5,0.495,0.9921050819609714,0.9947719386824121,0.5,7,56,15
13,0.535,0.5625,0.565,0.5425,0.5,0.48,0.9924086126661985,0.9932893538633176,0.5,7,56,16
14,0.53,0.57,0.57,0.535,0.5,0.525,0.9903962989288407,0.9933520047339118,0.5,7,56,17
15,0.54,0.57,0.57,0.54,0.5,0.5525,0.9899201124822383,0.9923881235379522,0.5,7,56,18
16,0.5475,0.5675,0.5725,0.5475,0.5,0.5575,0.988876754012475,0.9913432701681707,0.5,7,56,19
17,0.545,0.575,0.58,0.5475,0.5,0.55,0.9893743425411928,0.9913964992960279,0.5,7,56,20
18,0.5375,0.56,0.555,0.54,0.5,0.545,0.9901111439252567,0.9915948065203573,0.5,7,56,21
