,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.7275,0.7425,0.755,0.735,0.7375,0.715,0.9082491582491584,0.981986531986532,0.5,2,93,3
1,0.7375,0.7475,0.745,0.7375,0.74,0.725,0.9528083028083029,0.9875129920584466,0.5,2,93,4
2,0.72,0.75,0.7525,0.72,0.615,0.735,0.982765670621458,0.9891092669685044,0.5,2,93,5
3,0.735,0.76,0.76,0.735,0.63,0.725,0.986350442785341,0.9889232622427195,0.5,2,93,6
4,0.745,0.76,0.7725,0.7425,0.7025,0.7475,0.9773249439046309,0.9876771683553878,0.5,2,93,7
5,0.755,0.78,0.7775,0.7575,0.7075,0.75,0.9801430791433495,0.9865915666928896,0.5,2,93,8
6,0.7475,0.7875,0.785,0.75,0.6725,0.7625,0.9782107540650719,0.98744953564249,0.5,2,93,9
7,0.7175,0.7925,0.795,0.7275,0.6,0.7175,0.9775239612539419,0.9893607041157346,0.5,2,93,10
8,0.7375,0.7775,0.7825,0.7425,0.655,0.7625,0.9744319176147621,0.9882438109218545,0.5,2,93,11
9,0.74,0.78,0.7775,0.7375,0.6975,0.7475,0.9712931475589706,0.9876111359620509,0.5,2,93,12
10,0.7375,0.76,0.7725,0.7375,0.7375,0.715,0.9601371539170875,0.9815761177341421,0.5,2,93,13
11,0.74,0.795,0.7925,0.74,0.725,0.735,0.9650461593990757,0.9819390094563343,0.5,2,93,14
12,0.7325,0.7925,0.7875,0.735,0.6975,0.755,0.9699374373911199,0.9803908824050526,0.5,2,93,15
13,0.735,0.7925,0.7875,0.7375,0.695,0.7525,0.9693907490271336,0.9818935112561545,0.5,2,93,16
14,0.735,0.79,0.7875,0.7375,0.695,0.76,0.9689828287382699,0.981876136871795,0.5,2,93,17
15,0.7225,0.7775,0.7775,0.72,0.6625,0.745,0.9706810028303519,0.9809619472806045,0.5,2,93,18
16,0.7075,0.77,0.765,0.7125,0.65,0.7425,0.971163513004573,0.981048330661664,0.5,2,93,19
17,0.71,0.77,0.765,0.7125,0.6575,0.74,0.9721653390085098,0.980997763210223,0.5,2,93,20
18,0.72,0.765,0.7675,0.7125,0.6225,0.7125,0.9714920093474604,0.9806262139987015,0.5,2,93,21
19,0.7125,0.76,0.755,0.7125,0.6275,0.71,0.9738847849180955,0.9803217826459054,0.5,2,93,22
20,0.7125,0.765,0.755,0.7125,0.6475,0.71,0.9728131155180932,0.9793964159540519,0.5,2,93,23
21,0.7175,0.7575,0.76,0.7125,0.63,0.7075,0.9700636572424103,0.978679270903069,0.5,2,93,24
22,0.7125,0.7575,0.76,0.715,0.6475,0.7075,0.972919682211353,0.9787239234196161,0.5,2,93,25
23,0.715,0.76,0.755,0.7075,0.6575,0.73,0.9719576566817052,0.9788146544550647,0.5,2,93,26
24,0.7225,0.76,0.7625,0.7225,0.6575,0.73,0.9703162189252866,0.9778431571765395,0.5,2,93,27
25,0.7275,0.7575,0.7625,0.7225,0.6525,0.72,0.9702625103039398,0.9781924759406392,0.5,2,93,28
26,0.72,0.76,0.765,0.7225,0.6425,0.7175,0.9690901662385942,0.978063086560111,0.5,2,93,29
27,0.7175,0.765,0.765,0.7175,0.665,0.7375,0.9698724151675044,0.9774898119917942,0.5,2,93,30
28,0.7175,0.7625,0.76,0.7125,0.665,0.7375,0.9694046184581016,0.9773428102985825,0.5,2,93,31
29,0.715,0.7625,0.7625,0.715,0.665,0.7375,0.9693942710552002,0.9769659616564859,0.5,2,93,32
30,0.715,0.765,0.765,0.7175,0.6725,0.74,0.9692171160876454,0.9773120198966865,0.5,2,93,33
