,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.5875,0.5875,0.5925,0.5875,0.5,0.5,0.9921436588103255,1.0,0.5,6,6,3
1,0.5975,0.6125,0.6075,0.5975,0.5,0.5,0.9974747474747475,1.0,0.5,6,6,4
2,0.625,0.62,0.6225,0.625,0.5,0.5,0.9986225895316804,1.0,0.5,6,6,5
3,0.6425,0.6225,0.6225,0.6425,0.5,0.5,1.0,1.0,0.5,6,6,6
4,0.595,0.6,0.6,0.595,0.5,0.5,1.0,1.0,0.5,6,6,7
5,0.645,0.6375,0.6375,0.645,0.5,0.5,1.0,1.0,0.5,6,6,8
6,0.63,0.64,0.64,0.63,0.5,0.5,1.0,1.0,0.5,6,6,9
7,0.62,0.6275,0.6275,0.62,0.5,0.5,1.0,1.0,0.5,6,6,10
8,0.6175,0.6175,0.6175,0.6175,0.5,0.5,1.0,1.0,0.5,6,6,11
9,0.6125,0.6075,0.6075,0.6125,0.5,0.5,1.0,1.0,0.5,6,6,12
10,0.6125,0.6075,0.6075,0.6125,0.5,0.5,1.0,1.0,0.5,6,6,13
11,0.6225,0.61,0.61,0.6225,0.5,0.5,1.0,1.0,0.5,6,6,14
12,0.605,0.5925,0.5925,0.605,0.5,0.5,1.0,1.0,0.5,6,6,15
13,0.59,0.5875,0.5875,0.59,0.5,0.5,1.0,1.0,0.5,6,6,16
14,0.61,0.6075,0.6075,0.61,0.5,0.5,1.0,1.0,0.5,6,6,17
15,0.6125,0.5975,0.5975,0.6125,0.5,0.5,1.0,1.0,0.5,6,6,18
16,0.6125,0.6225,0.6225,0.6125,0.5,0.5,1.0,1.0,0.5,6,6,19
17,0.6125,0.61,0.61,0.6125,0.5,0.5,1.0,1.0,0.5,6,6,20
18,0.6125,0.6125,0.6125,0.6125,0.5,0.5,1.0,1.0,0.5,6,6,21
19,0.62,0.625,0.625,0.62,0.5,0.5,1.0,1.0,0.5,6,6,22
20,0.6175,0.62,0.62,0.6175,0.5,0.4975,1.0,1.0,0.5,6,6,23
21,0.62,0.6175,0.6175,0.62,0.5,0.5,1.0,1.0,0.5,6,6,24
22,0.625,0.6175,0.6175,0.625,0.5,0.5,1.0,1.0,0.5,6,6,25
23,0.62,0.6225,0.6225,0.62,0.5,0.5,1.0,1.0,0.5,6,6,26
24,0.62,0.6225,0.6225,0.62,0.5,0.5,1.0,1.0,0.5,6,6,27
25,0.6275,0.62,0.62,0.6275,0.5,0.5,1.0,1.0,0.5,6,6,28
26,0.6275,0.62,0.62,0.6275,0.5,0.5,1.0,1.0,0.5,6,6,29
27,0.625,0.62,0.62,0.625,0.5,0.5,1.0,1.0,0.5,6,6,30
28,0.625,0.6225,0.6225,0.625,0.5,0.5,1.0,1.0,0.5,6,6,31
29,0.63,0.625,0.625,0.63,0.5,0.5,1.0,1.0,0.5,6,6,32
30,0.63,0.6225,0.6225,0.63,0.5,0.5,1.0,1.0,0.5,6,6,33
31,0.6275,0.63,0.63,0.6275,0.5,0.5,1.0,1.0,0.5,6,6,34
32,0.63,0.6275,0.6275,0.63,0.5,0.5,1.0,1.0,0.5,6,6,35
33,0.635,0.63,0.63,0.635,0.5,0.5,1.0,1.0,0.5,6,6,36
34,0.635,0.6325,0.6325,0.635,0.5,0.5,1.0,1.0,0.5,6,6,37
35,0.6275,0.6375,0.6375,0.6275,0.5,0.5,1.0,1.0,0.5,6,6,38
36,0.6325,0.635,0.635,0.6325,0.5,0.5,1.0,1.0,0.5,6,6,39
37,0.6325,0.6375,0.6375,0.6325,0.5,0.5,1.0,1.0,0.5,6,6,40
38,0.6325,0.6325,0.6325,0.6325,0.5,0.5,1.0,1.0,0.5,6,6,41
39,0.635,0.635,0.635,0.635,0.5,0.5,1.0,1.0,0.5,6,6,42
40,0.6275,0.6375,0.6375,0.6275,0.5,0.5,1.0,1.0,0.5,6,6,43
41,0.635,0.635,0.635,0.635,0.5,0.5,1.0,1.0,0.5,6,6,44
42,0.635,0.635,0.635,0.635,0.5,0.5,1.0,1.0,0.5,6,6,45
43,0.6275,0.6325,0.6325,0.6275,0.5,0.5,1.0,1.0,0.5,6,6,46
44,0.6375,0.6325,0.6325,0.6375,0.5,0.5,1.0,1.0,0.5,6,6,47
45,0.64,0.635,0.635,0.64,0.5,0.5,1.0,1.0,0.5,6,6,48
46,0.6325,0.6375,0.6375,0.6325,0.5,0.5,1.0,1.0,0.5,6,6,49
47,0.6375,0.6325,0.6325,0.6375,0.5,0.5,1.0,1.0,0.5,6,6,50
48,0.6375,0.64,0.64,0.6375,0.5,0.5,1.0,1.0,0.5,6,6,51
49,0.635,0.6375,0.6375,0.635,0.5,0.5,1.0,1.0,0.5,6,6,52
