,person,subset,# shots,Feature Set,tPre,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,tIndL,AccLDAMulti,tGenL,AccLDAProp,tCLPropL,AccLDALiu,AccLDAVidovic,AccQDAInd,tIndQ,AccQDAMulti,tGenQ,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic
0,8,"[[3, 1], [4, 2], [3, 3], [7, 4], [6, 5], [2, 6], [4, 7], [1, 8], [8, 9], [2, 10], [10, 11], [5, 12]]",24,3,4.0157882846375235e-07,0.9632994971500421,0.5499664019797232,165.2786841392517,0.8561161725860523,0.527610866587199,227.63983392715454,0.7075468557541862,0.0010909308899559724,0.33792736109724025,0.0010767568621719093,0.6881720430107527,0.0010763581803367333,0.7182995439262292,0.7158027897067146,0.6338426711941143,0.0015216384303407483,0.3836678983987483,0.0014749580663190017,0.760577915376677,0.001503453082784982,0.7442990778654416,0.7368088152068977
1,8,"[[3, 1], [10, 2], [9, 3], [3, 4], [7, 5], [3, 6], [8, 7], [5, 8], [7, 9], [7, 10], [3, 11], [1, 12]]",24,3,1.7575779406403008e-07,0.9304752196264438,0.5254139086825417,164.83473706245422,0.8340447627354942,0.5221286401182297,227.74564909934998,0.7202567001396555,0.0010879801698621143,0.33041830152291013,0.0010762744391623303,0.7038970539336303,0.001076110652241926,0.7211877369156081,0.7302320941677196,0.5427279377535412,0.0015141123381432855,0.37886546518587483,0.0014702050127928868,0.7433996142847642,0.0015104631481156702,0.7390769435392698,0.7392099487929773
2,8,"[[3, 1], [9, 1], [4, 2], [6, 2], [3, 3], [4, 3], [7, 4], [2, 4], [6, 5], [3, 5], [2, 6], [9, 6], [4, 7], [3, 7], [1, 8], [10, 8], [8, 9], [9, 9], [2, 10], [3, 10], [10, 11], [8, 11], [5, 12], [10, 12]]",48,3,1.4666649640245643e-07,0.9863893937489329,0.6468980268033439,163.88439559936523,0.8475510768589928,0.6641366584680323,228.71401572227478,0.7559281075366259,0.0010836487125367345,0.3506645521824498,0.0010753964625210078,0.7401449932034436,0.0010855738318339158,0.6969113426974777,0.7444872375774052,0.7182449780999849,0.0015169852468798553,0.3959371696118411,0.001468581414046271,0.7863238181543574,0.0015072515950320332,0.759703972209636,0.7958389971303429
3,8,"[[3, 1], [10, 1], [10, 2], [6, 2], [9, 3], [4, 3], [3, 4], [5, 4], [7, 5], [5, 5], [3, 6], [8, 6], [8, 7], [10, 7], [5, 8], [4, 8], [7, 9], [1, 9], [7, 10], [10, 10], [3, 11], [6, 11], [1, 12], [8, 12]]",48,3,1.520183247021435e-07,0.9802931947161628,0.6087835633364022,164.0480260848999,0.7891730739836258,0.6486766379113726,228.48844504356384,0.7536835001687099,0.0010869150841432316,0.337719791549507,0.0010792120357638283,0.7347504967570202,0.001075922792559332,0.7474224871592997,0.7481348179807296,0.7035953960934278,0.0015225840406825804,0.38867019082967796,0.001476243372392195,0.7644059535860234,0.0015061121083832616,0.7516589809920144,0.7515465077044202
4,8,"[[3, 1], [9, 1], [5, 1], [4, 2], [6, 2], [2, 2], [3, 3], [4, 3], [9, 3], [7, 4], [2, 4], [10, 4], [6, 5], [3, 5], [8, 5], [2, 6], [9, 6], [10, 6], [4, 7], [3, 7], [2, 7], [1, 8], [10, 8], [3, 8], [8, 9], [9, 9], [10, 9], [2, 10], [3, 10], [6, 10], [10, 11], [8, 11], [9, 11], [5, 12], [10, 12], [7, 12]]",72,3,1.4605989498101928e-07,0.9908503035313448,0.6950726085184514,163.36342644691467,0.8263943114643154,0.740588235623609,229.6819818019867,0.77523489354366,0.0010824775646477052,0.35324540987845876,0.0010740323659007216,0.7518748383760021,0.0010742669002360983,0.7028704422032583,0.7592017929488837,0.77549349194035,0.0015147042145000308,0.4045771916214119,0.001472423913283406,0.8143263511766227,0.0015096339097609552,0.7698905266787346,0.8125592621325748
5,8,"[[3, 1], [10, 1], [7, 1], [10, 2], [6, 2], [4, 2], [9, 3], [4, 3], [6, 3], [3, 4], [5, 4], [4, 4], [7, 5], [5, 5], [8, 5], [3, 6], [8, 6], [5, 6], [8, 7], [10, 7], [9, 7], [5, 8], [4, 8], [6, 8], [7, 9], [1, 9], [3, 9], [7, 10], [10, 10], [6, 10], [3, 11], [6, 11], [5, 11], [1, 12], [8, 12], [2, 12]]",72,3,1.4615211405479577e-07,0.9891726203278717,0.6811997132453702,164.24830985069275,0.8499426471866601,0.7370270516915071,228.99054074287415,0.7820895522388059,0.0010874219133909832,0.3450319829424307,0.0010793576006696169,0.7617057569296375,0.0010799012967010043,0.7628997867803838,0.772452025586354,0.7623454157782515,0.001518622268237539,0.39599147121535183,0.001473614666253519,0.7945415778251599,0.001511479298443174,0.7678464818763326,0.7824307036247334
6,8,"[[3, 1], [9, 1], [5, 1], [10, 1], [4, 2], [6, 2], [2, 2], [3, 2], [3, 3], [4, 3], [9, 3], [5, 3], [7, 4], [2, 4], [10, 4], [3, 4], [6, 5], [3, 5], [8, 5], [5, 5], [2, 6], [9, 6], [10, 6], [6, 6], [4, 7], [3, 7], [2, 7], [8, 7], [1, 8], [10, 8], [3, 8], [4, 8], [8, 9], [9, 9], [10, 9], [2, 9], [2, 10], [3, 10], [6, 10], [1, 10], [10, 11], [8, 11], [9, 11], [2, 11], [5, 12], [10, 12], [7, 12], [3, 12]]",96,3,1.4564777361451817e-07,0.9878074878414087,0.7338491115015308,163.46738743782043,0.8965217736887025,0.8156319807202049,228.521222114563,0.7824800681943539,0.001082800936568604,0.356967356967357,0.0010868410334175607,0.7559043273328988,0.0010771470700391991,0.7198515769944341,0.769894198465627,0.8125658125658126,0.0015204090391364778,0.41789098931956076,0.0014748379034461166,0.8234468234468234,0.0015155108242917669,0.7745073459359174,0.8167778167778168
7,8,"[[3, 1], [10, 1], [7, 1], [5, 1], [10, 2], [6, 2], [4, 2], [1, 2], [9, 3], [4, 3], [6, 3], [10, 3], [3, 4], [5, 4], [4, 4], [1, 4], [7, 5], [5, 5], [8, 5], [1, 5], [3, 6], [8, 6], [5, 6], [1, 6], [8, 7], [10, 7], [9, 7], [7, 7], [5, 8], [4, 8], [6, 8], [7, 8], [7, 9], [1, 9], [3, 9], [9, 9], [7, 10], [10, 10], [6, 10], [8, 10], [3, 11], [6, 11], [5, 11], [10, 11], [1, 12], [8, 12], [2, 12], [4, 12]]",96,3,1.5156912036985306e-07,0.986125601589554,0.7294458012449633,163.83140659332275,0.8906006160251905,0.7979478484737043,229.23000025749207,0.7952752022095088,0.0010837543690362186,0.34923061747879264,0.0010781757317484895,0.7696291181692642,0.0010826176241507638,0.779295719076741,0.7832412704675479,0.8276780430065102,0.0015227625910453624,0.3963306372065496,0.001476383310352987,0.818356677845729,0.0015165310071567784,0.7886170842375222,0.8087393963306372
8,8,"[[3, 1], [9, 1], [5, 1], [10, 1], [2, 1], [4, 2], [6, 2], [2, 2], [3, 2], [10, 2], [3, 3], [4, 3], [9, 3], [5, 3], [6, 3], [7, 4], [2, 4], [10, 4], [3, 4], [8, 4], [6, 5], [3, 5], [8, 5], [5, 5], [2, 5], [2, 6], [9, 6], [10, 6], [6, 6], [3, 6], [4, 7], [3, 7], [2, 7], [8, 7], [9, 7], [1, 8], [10, 8], [3, 8], [4, 8], [6, 8], [8, 9], [9, 9], [10, 9], [2, 9], [5, 9], [2, 10], [3, 10], [6, 10], [1, 10], [9, 10], [10, 11], [8, 11], [9, 11], [2, 11], [1, 11], [5, 12], [10, 12], [7, 12], [3, 12], [2, 12]]",120,3,1.4431365504013496e-07,0.9928515062293141,0.7836392085657877,163.00495862960815,0.9045239118200364,0.8513824642455892,227.89887595176697,0.7891035832212303,0.0010777173771810982,0.36816680934327994,0.0010759133908893538,0.7691696221107985,0.0010768559417267424,0.7278953161306102,0.7786474257062492,0.8264644735232971,0.0015214383930161046,0.44123761770820596,0.0014746888161755226,0.8295829766418001,0.0015153003464967389,0.7806652806652806,0.8216949981655864
9,8,"[[3, 1], [10, 1], [7, 1], [5, 1], [1, 1], [10, 2], [6, 2], [4, 2], [1, 2], [9, 2], [9, 3], [4, 3], [6, 3], [10, 3], [1, 3], [3, 4], [5, 4], [4, 4], [1, 4], [7, 4], [7, 5], [5, 5], [8, 5], [1, 5], [2, 5], [3, 6], [8, 6], [5, 6], [1, 6], [10, 6], [8, 7], [10, 7], [9, 7], [7, 7], [3, 7], [5, 8], [4, 8], [6, 8], [7, 8], [1, 8], [7, 9], [1, 9], [3, 9], [9, 9], [2, 9], [7, 10], [10, 10], [6, 10], [8, 10], [5, 10], [3, 11], [6, 11], [5, 11], [10, 11], [4, 11], [1, 12], [8, 12], [2, 12], [4, 12], [9, 12]]",120,3,1.4593422771086352e-07,0.993571881347271,0.7820078508433462,163.91834330558777,0.9310051729812693,0.8497055227215333,228.8117733001709,0.8013719419656408,0.0010958868956613618,0.360832878042858,0.0010795197417116163,0.7853457172342622,0.001098680299379016,0.7910520245249802,0.7951799915012444,0.8331208644448491,0.0015277097056285863,0.4037515935166636,0.0014954027217470621,0.832635221271171,0.0015187903787314996,0.7986401991137012,0.8231651793844473
10,8,"[[3, 1], [9, 1], [5, 1], [10, 1], [2, 1], [7, 1], [4, 2], [6, 2], [2, 2], [3, 2], [10, 2], [9, 2], [3, 3], [4, 3], [9, 3], [5, 3], [6, 3], [2, 3], [7, 4], [2, 4], [10, 4], [3, 4], [8, 4], [6, 4], [6, 5], [3, 5], [8, 5], [5, 5], [2, 5], [1, 5], [2, 6], [9, 6], [10, 6], [6, 6], [3, 6], [7, 6], [4, 7], [3, 7], [2, 7], [8, 7], [9, 7], [7, 7], [1, 8], [10, 8], [3, 8], [4, 8], [6, 8], [7, 8], [8, 9], [9, 9], [10, 9], [2, 9], [5, 9], [6, 9], [2, 10], [3, 10], [6, 10], [1, 10], [9, 10], [4, 10], [10, 11], [8, 11], [9, 11], [2, 11], [1, 11], [7, 11], [5, 12], [10, 12], [7, 12], [3, 12], [2, 12], [9, 12]]",144,3,1.458162557175065e-07,0.9955554358801927,0.8299300035413211,163.5249605178833,0.9352657433428893,0.8893483890968213,230.6163773536682,0.791150709755361,0.0010789910928247486,0.3600875868317729,0.001075009660971413,0.773180308064029,0.0010731816831869288,0.7272727272727273,0.7732558139534884,0.8258079130172153,0.0015143624643874794,0.43446088794926,0.001469776587916875,0.8339625490788282,0.0015120294943060338,0.7730292962851102,0.8138779824826337
11,8,"[[3, 1], [10, 1], [7, 1], [5, 1], [1, 1], [4, 1], [10, 2], [6, 2], [4, 2], [1, 2], [9, 2], [5, 2], [9, 3], [4, 3], [6, 3], [10, 3], [1, 3], [7, 3], [3, 4], [5, 4], [4, 4], [1, 4], [7, 4], [2, 4], [7, 5], [5, 5], [8, 5], [1, 5], [2, 5], [3, 5], [3, 6], [8, 6], [5, 6], [1, 6], [10, 6], [9, 6], [8, 7], [10, 7], [9, 7], [7, 7], [3, 7], [2, 7], [5, 8], [4, 8], [6, 8], [7, 8], [1, 8], [2, 8], [7, 9], [1, 9], [3, 9], [9, 9], [2, 9], [4, 9], [7, 10], [10, 10], [6, 10], [8, 10], [5, 10], [4, 10], [3, 11], [6, 11], [5, 11], [10, 11], [4, 11], [7, 11], [1, 12], [8, 12], [2, 12], [4, 12], [9, 12], [3, 12]]",144,3,1.606061094339583e-07,0.9939756042344893,0.8172560008444031,163.91717004776,0.957761498136315,0.8986419972513452,228.46135187149048,0.8068208003686919,0.001087972687286792,0.35732391120669793,0.0010812443168365293,0.7815500422459483,0.0010794184982378331,0.7776326906828481,0.7966817727936093,0.8477609647438359,0.0015295809594815168,0.4098625086412167,0.001477192162240428,0.8317075044166219,0.001524918034875326,0.7912282049312543,0.8294031799677395
12,8,"[[3, 1], [9, 1], [5, 1], [10, 1], [2, 1], [7, 1], [8, 1], [4, 2], [6, 2], [2, 2], [3, 2], [10, 2], [9, 2], [1, 2], [3, 3], [4, 3], [9, 3], [5, 3], [6, 3], [2, 3], [1, 3], [7, 4], [2, 4], [10, 4], [3, 4], [8, 4], [6, 4], [9, 4], [6, 5], [3, 5], [8, 5], [5, 5], [2, 5], [1, 5], [7, 5], [2, 6], [9, 6], [10, 6], [6, 6], [3, 6], [7, 6], [4, 6], [4, 7], [3, 7], [2, 7], [8, 7], [9, 7], [7, 7], [6, 7], [1, 8], [10, 8], [3, 8], [4, 8], [6, 8], [7, 8], [8, 8], [8, 9], [9, 9], [10, 9], [2, 9], [5, 9], [6, 9], [4, 9], [2, 10], [3, 10], [6, 10], [1, 10], [9, 10], [4, 10], [8, 10], [10, 11], [8, 11], [9, 11], [2, 11], [1, 11], [7, 11], [6, 11], [5, 12], [10, 12], [7, 12], [3, 12], [2, 12], [9, 12], [6, 12]]",168,3,1.5222948051205352e-07,0.9940079691679671,0.8529217215153827,163.7087802886963,0.9526056374988953,0.919089355078758,229.18765020370483,0.8149731556969576,0.0010900661470781478,0.36856233843706504,0.001080503020947438,0.794392523364486,0.0010788866671920415,0.7366275601511235,0.7999602306621595,0.8294889640087493,0.0015191020157731155,0.43457943925233644,0.0014759715780583212,0.8375422549214555,0.0015190228905775458,0.7610857029230463,0.8257108769138994
13,8,"[[3, 1], [10, 1], [7, 1], [5, 1], [1, 1], [4, 1], [2, 1], [10, 2], [6, 2], [4, 2], [1, 2], [9, 2], [5, 2], [3, 2], [9, 3], [4, 3], [6, 3], [10, 3], [1, 3], [7, 3], [2, 3], [3, 4], [5, 4], [4, 4], [1, 4], [7, 4], [2, 4], [6, 4], [7, 5], [5, 5], [8, 5], [1, 5], [2, 5], [3, 5], [4, 5], [3, 6], [8, 6], [5, 6], [1, 6], [10, 6], [9, 6], [2, 6], [8, 7], [10, 7], [9, 7], [7, 7], [3, 7], [2, 7], [4, 7], [5, 8], [4, 8], [6, 8], [7, 8], [1, 8], [2, 8], [9, 8], [7, 9], [1, 9], [3, 9], [9, 9], [2, 9], [4, 9], [5, 9], [7, 10], [10, 10], [6, 10], [8, 10], [5, 10], [4, 10], [2, 10], [3, 11], [6, 11], [5, 11], [10, 11], [4, 11], [7, 11], [2, 11], [1, 12], [8, 12], [2, 12], [4, 12], [9, 12], [3, 12], [10, 12]]",168,3,1.4355007297185705e-07,0.9947551840018135,0.8627721579835845,164.3353888988495,0.9595717631597586,0.9211856957558465,229.01327681541443,0.8061763510767981,0.0010913482820634093,0.3719016659894352,0.0011040722873335881,0.780373831775701,0.0010810881695675686,0.7727549776513613,0.7911418122714344,0.8419341731003657,0.0015345475916841175,0.4252336448598131,0.0014832210657025973,0.835127996749289,0.0015246128948758842,0.7880942706216985,0.8304550995530272
14,8,"[[3, 1], [9, 1], [5, 1], [10, 1], [2, 1], [7, 1], [8, 1], [4, 1], [4, 2], [6, 2], [2, 2], [3, 2], [10, 2], [9, 2], [1, 2], [7, 2], [3, 3], [4, 3], [9, 3], [5, 3], [6, 3], [2, 3], [1, 3], [7, 3], [7, 4], [2, 4], [10, 4], [3, 4], [8, 4], [6, 4], [9, 4], [1, 4], [6, 5], [3, 5], [8, 5], [5, 5], [2, 5], [1, 5], [7, 5], [9, 5], [2, 6], [9, 6], [10, 6], [6, 6], [3, 6], [7, 6], [4, 6], [8, 6], [4, 7], [3, 7], [2, 7], [8, 7], [9, 7], [7, 7], [6, 7], [5, 7], [1, 8], [10, 8], [3, 8], [4, 8], [6, 8], [7, 8], [8, 8], [2, 8], [8, 9], [9, 9], [10, 9], [2, 9], [5, 9], [6, 9], [4, 9], [7, 9], [2, 10], [3, 10], [6, 10], [1, 10], [9, 10], [4, 10], [8, 10], [10, 10], [10, 11], [8, 11], [9, 11], [2, 11], [1, 11], [7, 11], [6, 11], [3, 11], [5, 12], [10, 12], [7, 12], [3, 12], [2, 12], [9, 12], [6, 12], [8, 12]]",192,3,1.4883342849939637e-07,0.9950361726079399,0.8961995692377595,163.41517543792725,0.9725966809130319,0.9485999230811778,229.31749558448792,0.8002452859113904,0.0010833341834480441,0.37160815575655376,0.0010792616593148761,0.7818488425571056,0.0010838109109549002,0.7309520159435843,0.7910470642342481,0.7864479533956769,0.0015187455378627003,0.4539322397669784,0.0014681908208205804,0.8046910930553426,0.001511579676126202,0.7591598957534876,0.8143492258163422
