"[83.5680751173709, 93.73746722196513, 93.44200861907439, 94.11170078342178, 84.47820343461031, 82.20468989699759, 87.39259259259259, 95.32974082627662, 78.45117845117845, 94.3019943019943, 81.44097222222223, 80.4119850187266, 83.99712952996053, 89.11819887429644, 74.54144255964694, 80.07765830346476, 59.129369850812736, 93.50256875188879, 94.32083068446705, 92.83690813435857, 75.67921440261865, 83.30547197146997, 74.38630490956072, 63.40456096247082, 74.06666666666666, 73.23426014701182, 77.53246753246754, 85.3024766544864, 76.28281229389263, 63.99543790143466]","[82.660406885759, 92.9662193428968, 93.16095184560615, 94.08642911296437, 87.07617789520035, 84.00175323252246, 89.24444444444444, 94.9576597382602, 77.808386899296, 94.3019943019943, 81.09375, 79.9625468164794, 83.79978471474703, 89.95205336668751, 73.24506964556613, 81.73536439665472, 56.1122244488978, 93.17014203686915, 93.98177579995762, 93.0662349925806, 84.1571194762684, 81.38861027527025, 73.43346253229974, 64.03304004309571, 70.51666666666667, 76.33429210610419, 77.42424242424242, 84.30775477060496, 77.45679989447302, 65.1659763491206]","[84.30359937402191, 93.72204226438377, 93.04852913621885, 93.53045236290119, 85.49097313958609, 83.4100372561911, 89.00740740740741, 95.5863484731845, 78.26752372206917, 94.62250712250712, 77.76041666666667, 79.8314606741573, 84.24829565841407, 90.36898061288305, 73.30023445042063, 79.59976105137396, 57.44822979291917, 92.55061952251435, 93.74867556685739, 92.48617293943073, 83.12056737588652, 81.90125933355623, 67.0219638242894, 64.26647513018496, 73.03333333333333, 75.0559284116331, 78.7012987012987, 85.3836784409257, 76.82363804247461, 63.94741581127319]","[81.15805946791862, 93.56779268857011, 93.66685403784898, 94.38968915845338, 85.33685601056803, 81.14179268025421, 87.94074074074074, 95.3682319733128, 77.71655953474135, 95.1923076923077, 74.63541666666667, 79.84082397003745, 84.60710441334768, 90.97352511986658, 73.28644324920701, 79.82377538829152, 65.97639723892229, 93.78966455122394, 94.34202161474889, 92.48617293943073, 82.82596835788326, 82.52535383929566, 73.95025839793281, 63.847489076435025, 72.83333333333333, 76.49408756791307, 78.46320346320347, 85.48518067397482, 77.33808204722332, 64.71576925385678]","[83.44287949921753, 93.49066790066327, 93.76053962900505, 93.50518069244377, 84.89652135623074, 83.85930309007232, 90.74074074074075, 94.31614062099051, 79.46127946127946, 94.3019943019943, 80.50347222222223, 81.11423220973782, 84.7865087908145, 89.63935793204085, 72.34864156668046, 81.15292712066906, 58.10509908706302, 93.54789966757329, 93.87582114854843, 92.87737757992716, 85.1063829787234, 79.53861584754263, 76.43733850129199, 64.14676482911355, 73.38333333333334, 75.24768296580378, 78.3982683982684, 85.70848558668291, 74.10631842764806, 64.48766432558978]","[82.33176838810641, 93.7528921795465, 93.34832302791831, 93.27773565832702, 82.82694848084545, 81.64584703046242, 89.5111111111111, 95.31691044393123, 77.01254973982246, 93.83903133903134, 83.02083333333333, 80.58052434456928, 83.11804808037316, 90.4106733375026, 75.34133223003724, 81.46654719235364, 63.21531952794478, 93.6687821093986, 94.10892138164866, 92.54013220018886, 83.13147845062738, 81.34403209628887, 72.23837209302326, 63.165140360328, 74.43333333333334, 76.11057845957176, 76.77489177489177, 84.75436459602112, 79.32990370663501, 65.37607299357704]","[82.37871674491393, 93.83001696745335, 90.63144088439198, 94.16224412433662, 87.38441215323645, 75.84922200306816, 87.02222222222223, 95.3810623556582, 78.38996020814203, 93.87464387464388, 81.14583333333333, 80.91760299625469, 84.66092572658773, 88.22180529497602, 75.39649703489174, 79.95818399044205, 65.70919617011802, 93.74433363553943, 94.38440347531257, 92.75596924322137, 83.14238952536824, 80.8090939485122, 72.1576227390181, 63.344705811935114, 70.3, 73.9693192713327, 78.44155844155844, 85.64758424685343, 76.33557578155916, 64.01344618524521]","[81.11111111111111, 93.89171679777881, 94.21023046655425, 94.01061410159211, 84.43416996917658, 83.4100372561911, 88.57777777777778, 95.27841929689505, 78.5736149372513, 94.44444444444444, 82.93402777777777, 79.8314606741573, 84.7865087908145, 88.7012716281009, 75.39649703489174, 79.136798088411, 60.309507904698286, 93.91054699304927, 94.19368510277602, 93.20113314447592, 85.44462629569013, 81.95698205728296, 75.85594315245478, 62.967618363560184, 71.05, 78.07606263982103, 76.6017316017316, 84.71376370280146, 78.38016092863738, 64.10348760429798]","[81.56494522691706, 93.81459200987197, 91.77440509649615, 94.1369724538792, 82.98106560986349, 80.57199211045365, 87.98518518518519, 95.75314344367462, 79.73676155494337, 93.91025641025641, 78.24652777777777, 80.88014981273409, 84.67886616433441, 89.45174067125286, 76.03089229071853, 81.04838709677419, 59.8419060342908, 93.72922333031127, 93.38842975206612, 93.13368406852827, 83.10965630114566, 83.00456926334559, 74.67700258397933, 62.91374872807805, 75.21666666666667, 75.15180568871844, 77.85714285714286, 85.6272838002436, 75.6100778261443, 64.45765051923885]","[82.37871674491393, 92.44177078513034, 93.49821997376803, 93.2524639878696, 84.89652135623074, 83.35524873986412, 89.92592592592592, 94.9576597382602, 78.43587389041934, 94.37321937321937, 78.78472222222223, 80.4494382022472, 84.91209185504127, 90.01459245361684, 75.93435388222314, 81.67562724014337, 64.17279002449344, 92.91326684799033, 94.06653952108498, 92.16241737488197, 78.14511729405346, 82.8151120026747, 70.2357881136951, 62.656371580774525, 69.21666666666667, 76.19047619047619, 77.14285714285714, 85.68818514007309, 78.934177549136, 66.05438501710788]","[81.43974960876369, 93.62949251889557, 93.19842608206858, 93.27773565832702, 85.38088947600176, 83.32237563006794, 89.15555555555555, 95.20143700282269, 80.50198959289868, 92.91310541310541, 81.37152777777777, 79.8689138576779, 84.89415141729458, 89.38920158432353, 75.02413460212385, 79.92831541218638, 57.203295479848585, 93.62345119371412, 94.38440347531257, 93.01227573182247, 84.62629569012547, 82.22445113117129, 71.93152454780362, 63.42251750763153, 69.21666666666667, 74.72035794183445, 79.37229437229438, 84.36865611043443, 78.47249703205382, 64.96188246593432]","[84.36619718309859, 93.67576739163967, 93.66685403784898, 93.75789739701794, 84.98458828709819, 79.56388341003725, 87.52592592592593, 93.87990762124711, 77.05846342209979, 94.08831908831908, 81.97916666666667, 80.25280898876404, 84.82238966630786, 89.18073796122576, 72.48655357881671, 80.36140979689367, 53.95234914272991, 94.51495920217589, 94.27844882390337, 90.59759881289627, 82.43316966721223, 81.94583751253761, 75.1453488372093, 62.434907523792425, 71.0, 74.78427612655801, 76.62337662337663, 84.49045879009338, 75.71560480147738, 65.44210336754907]","[82.25352112676056, 93.521517815826, 93.49821997376803, 93.90952741976244, 83.17921620431528, 83.10322156476002, 91.14074074074074, 95.39389273800359, 80.25711662075298, 93.66096866096866, 82.39583333333333, 80.85205992509363, 84.23035522066739, 90.45236606212217, 74.63798096814233, 81.48148148148148, 59.07370296147851, 94.01631912964642, 93.85463021826658, 93.3630109267503, 81.35297326786689, 81.73409116237602, 74.32170542635659, 63.63201053450649, 72.13333333333334, 76.55800575263663, 79.26406926406926, 85.464880227365, 76.85001978630787, 65.20799567801188]","[82.42566510172144, 91.68594786364338, 94.09780775716695, 93.37882234015669, 84.34610303830911, 81.71159325005479, 88.60740740740741, 94.9448293559148, 79.92041628405265, 94.26638176638177, 82.86458333333333, 80.72097378277154, 84.0330104054539, 89.36835522201376, 75.4792442421735, 80.76463560334528, 53.462480516588734, 93.10970081595649, 94.38440347531257, 93.16066369890733, 84.48445171849427, 82.72595564471192, 71.14018087855297, 62.94966181839947, 74.8, 74.30488974113135, 77.31601731601732, 84.91676816889972, 77.15340984039045, 65.0879404526082]","[83.14553990610328, 93.7991670522906, 92.31778152520143, 93.32827899924185, 83.57551739321885, 83.73876835415297, 88.38518518518518, 95.39389273800359, 79.41536577900214, 92.5925925925926, 80.29513888888889, 80.75842696629213, 84.0150699677072, 89.09735251198666, 75.6999034615915, 80.64516129032258, 60.98864395457582, 94.10698096101541, 93.47319347319348, 93.05274517739107, 81.61483906164757, 81.04312938816449, 70.671834625323, 63.93128628718501, 72.61666666666666, 75.91882390540108, 75.86580086580086, 85.95209094600081, 76.99511937739085, 65.65220001200552]","[83.39593114241002, 93.4289680703378, 93.72306539254262, 93.4040940106141, 84.41215323645972, 83.26758711374096, 87.95555555555555, 95.3682319733128, 78.3287419651056, 93.73219373219374, 79.67013888888889, 80.83333333333333, 84.4097595981342, 88.90973525119867, 77.4651772169356, 82.06391875746715, 63.38232019594745, 93.13992142641281, 94.25725789362153, 92.63456090651557, 84.66993998908893, 79.0594004234927, 71.38242894056847, 63.8115759861136, 69.83333333333333, 75.55129434324066, 77.03463203463204, 85.3836784409257, 76.4279118849756, 64.61972507353383]","[80.82942097026604, 93.45981798550054, 92.50515270751359, 94.2633308061663, 86.19550858652576, 83.49769888231427, 88.88888888888889, 95.22709776751347, 78.78787878787878, 94.48005698005699, 80.53819444444444, 80.45880149812734, 83.96124865446717, 91.1402960183448, 77.5755068266446, 79.94324970131422, 63.43798708528168, 94.27319431852523, 94.29963975418521, 93.17415351409686, 84.3316966721222, 82.67023292098517, 75.03229974160207, 62.53067576464955, 70.41666666666667, 76.06263982102908, 79.37229437229438, 85.24157531465693, 77.35127291913996, 64.6677471636953]","[81.54929577464789, 92.88909455498997, 93.23590031853101, 94.03588577204954, 82.89299867899604, 83.99079552925707, 89.17037037037036, 94.68822170900692, 78.95622895622895, 95.1923076923077, 77.36111111111111, 78.80149812734082, 83.85360602798708, 89.47258703356265, 73.27265204799338, 78.98745519713262, 59.79737252282342, 92.85282562707766, 92.90103835558381, 92.68852016727371, 84.34260774686307, 82.62565474200379, 74.17635658914729, 62.889806667863766, 72.9, 75.23170341962289, 79.87012987012987, 86.09419407226959, 78.6571692388867, 65.4661144126298]","[83.2394366197183, 93.53694277340738, 93.64811691961776, 94.49077584028305, 85.07265521796566, 78.88450580758273, 88.32592592592593, 95.44521426738517, 82.49158249158249, 93.80341880341881, 81.64930555555556, 79.7378277153558, 83.60243989953355, 90.84844694600793, 73.89325610260654, 81.12305854241337, 56.791360498775326, 91.81021456633424, 94.34202161474889, 92.05449885336571, 83.00054555373704, 82.56993201827706, 74.6124031007752, 64.76327287963129, 74.35, 74.92809204218601, 69.54545454545455, 84.51075923670321, 77.3644637910566, 64.27756768113332]","[80.48513302034429, 93.99969150084837, 92.80494659921304, 94.03588577204954, 85.33685601056803, 83.64014902476441, 88.5925925925926, 92.98178085706954, 80.88460361187634, 91.66666666666667, 82.34375, 81.41385767790263, 84.94797273053463, 89.55597248280175, 72.44517997517583, 79.8984468339307, 55.366288131819196, 91.76488365064974, 94.4055944055944, 91.4204775394577, 81.37479541734861, 80.82023849325755, 67.87790697674419, 63.21900999581014, 70.98333333333333, 76.89357622243529, 75.51948051948052, 85.28217620787657, 73.45996570373302, 65.29803709706465]"
"[99.2, 98.4, 99.2, 98.4, 96.8, 94.4, 96.8, 99.2, 96.0, 95.2, 80.0, 95.2, 98.4, 100.0, 96.8, 98.4, 82.4, 99.2, 99.2, 100.0, 75.2, 95.2, 97.6, 78.4, 98.4, 90.4, 97.6, 95.2, 96.8, 81.6]","[99.2, 98.4, 99.2, 98.4, 98.4, 94.4, 97.6, 99.2, 95.2, 96.8, 80.8, 95.2, 98.4, 100.0, 97.6, 98.4, 75.2, 99.2, 99.2, 100.0, 91.2, 96.0, 99.2, 78.4, 96.0, 92.8, 98.4, 94.4, 96.0, 80.0]","[98.4, 98.4, 99.2, 98.4, 95.2, 92.8, 96.0, 99.2, 94.4, 96.0, 82.4, 95.2, 98.4, 100.0, 97.6, 97.6, 78.4, 99.2, 99.2, 100.0, 92.0, 96.8, 98.4, 83.2, 97.6, 94.4, 97.6, 96.0, 96.8, 80.0]","[97.6, 98.4, 99.2, 98.4, 94.4, 94.4, 97.6, 99.2, 94.4, 97.6, 76.8, 95.2, 97.6, 100.0, 97.6, 98.4, 95.2, 99.2, 100.0, 100.0, 89.6, 95.2, 98.4, 82.4, 97.6, 95.2, 96.8, 96.0, 96.0, 80.0]","[98.4, 98.4, 99.2, 98.4, 98.4, 94.4, 98.4, 99.2, 96.0, 95.2, 86.4, 96.8, 98.4, 100.0, 97.6, 98.4, 79.2, 99.2, 99.2, 100.0, 91.2, 94.4, 99.2, 80.0, 97.6, 93.6, 99.2, 95.2, 96.8, 80.8]","[98.4, 98.4, 99.2, 98.4, 93.6, 92.8, 96.0, 99.2, 96.8, 95.2, 86.4, 95.2, 98.4, 100.0, 97.6, 98.4, 92.8, 99.2, 100.0, 100.0, 91.2, 92.8, 98.4, 80.8, 97.6, 92.8, 97.6, 94.4, 95.2, 80.0]","[97.6, 98.4, 98.4, 98.4, 97.6, 90.4, 97.6, 99.2, 94.4, 95.2, 81.6, 96.0, 97.6, 100.0, 97.6, 98.4, 92.8, 99.2, 99.2, 100.0, 90.4, 95.2, 98.4, 78.4, 95.2, 93.6, 96.0, 94.4, 96.0, 83.2]","[96.8, 98.4, 99.2, 98.4, 96.8, 93.6, 96.0, 99.2, 96.8, 97.6, 80.8, 95.2, 98.4, 100.0, 97.6, 98.4, 85.6, 99.2, 100.0, 100.0, 92.8, 95.2, 99.2, 80.0, 96.0, 96.0, 98.4, 96.0, 95.2, 79.2]","[98.4, 98.4, 99.2, 98.4, 93.6, 92.0, 96.8, 99.2, 96.8, 97.6, 79.2, 95.2, 98.4, 100.0, 97.6, 97.6, 86.4, 99.2, 100.0, 100.0, 91.2, 95.2, 99.2, 78.4, 97.6, 92.8, 97.6, 96.8, 95.2, 80.0]","[97.6, 98.4, 99.2, 98.4, 94.4, 94.4, 98.4, 99.2, 96.8, 96.8, 81.6, 95.2, 97.6, 100.0, 97.6, 98.4, 89.6, 99.2, 99.2, 100.0, 81.6, 95.2, 96.8, 80.0, 96.0, 92.8, 98.4, 96.0, 96.0, 83.2]","[97.6, 98.4, 99.2, 98.4, 94.4, 94.4, 97.6, 99.2, 97.6, 96.8, 84.8, 95.2, 98.4, 100.0, 97.6, 98.4, 84.0, 99.2, 100.0, 100.0, 94.4, 94.4, 98.4, 79.2, 97.6, 93.6, 97.6, 95.2, 96.0, 82.4]","[99.2, 98.4, 99.2, 98.4, 96.8, 92.8, 97.6, 99.2, 93.6, 96.8, 80.0, 95.2, 98.4, 100.0, 96.8, 98.4, 74.4, 99.2, 99.2, 100.0, 92.0, 92.8, 98.4, 77.6, 97.6, 93.6, 97.6, 93.6, 96.8, 81.6]","[98.4, 98.4, 99.2, 99.2, 92.8, 92.0, 99.2, 99.2, 96.8, 96.8, 84.0, 96.0, 98.4, 100.0, 97.6, 99.2, 79.2, 99.2, 99.2, 100.0, 87.2, 93.6, 98.4, 81.6, 96.8, 95.2, 98.4, 95.2, 96.8, 81.6]","[98.4, 97.6, 99.2, 98.4, 93.6, 92.8, 98.4, 99.2, 96.0, 94.4, 84.0, 96.8, 97.6, 100.0, 97.6, 98.4, 72.0, 99.2, 100.0, 100.0, 91.2, 95.2, 98.4, 82.4, 97.6, 90.4, 97.6, 94.4, 94.4, 80.0]","[98.4, 98.4, 99.2, 98.4, 92.8, 94.4, 97.6, 99.2, 97.6, 92.0, 80.0, 95.2, 98.4, 100.0, 96.8, 99.2, 87.2, 99.2, 99.2, 100.0, 89.6, 95.2, 96.8, 80.0, 97.6, 94.4, 96.0, 96.0, 96.8, 80.8]","[98.4, 98.4, 99.2, 98.4, 98.4, 93.6, 95.2, 99.2, 96.8, 96.0, 82.4, 96.0, 98.4, 100.0, 97.6, 99.2, 92.0, 99.2, 100.0, 100.0, 90.4, 95.2, 97.6, 83.2, 92.8, 94.4, 97.6, 96.0, 97.6, 81.6]","[99.2, 98.4, 99.2, 98.4, 96.0, 94.4, 99.2, 99.2, 96.8, 97.6, 80.8, 96.0, 98.4, 100.0, 97.6, 98.4, 92.8, 99.2, 100.0, 100.0, 91.2, 95.2, 98.4, 78.4, 96.8, 92.8, 98.4, 94.4, 96.0, 81.6]","[98.4, 98.4, 99.2, 98.4, 93.6, 94.4, 98.4, 99.2, 95.2, 97.6, 84.0, 92.8, 98.4, 100.0, 96.8, 98.4, 84.8, 99.2, 99.2, 100.0, 92.8, 96.0, 98.4, 78.4, 98.4, 92.8, 99.2, 96.0, 97.6, 81.6]","[98.4, 98.4, 99.2, 98.4, 92.8, 92.0, 98.4, 99.2, 99.2, 96.8, 84.8, 94.4, 98.4, 100.0, 97.6, 99.2, 74.4, 98.4, 99.2, 100.0, 90.4, 96.0, 99.2, 84.0, 98.4, 91.2, 83.2, 95.2, 96.8, 79.2]","[97.6, 98.4, 99.2, 98.4, 96.8, 94.4, 99.2, 99.2, 97.6, 92.8, 80.0, 96.8, 98.4, 100.0, 97.6, 98.4, 72.8, 99.2, 99.2, 100.0, 88.8, 96.8, 92.8, 78.4, 98.4, 93.6, 93.6, 95.2, 96.8, 83.2]"
