,person,subset,# shots,Feature Set,AccLDAInd,AccLDAGen,tIndL,tGenL,AccQDAInd,AccQDAGen,tIndQ,tGenQ
0,1,"(1,)",1,1,0.5437097124646918,0.2867386108495691,0.0045108795166015625,0.21808505058288574,0.49141739697255016,0.30013761135655825,0.003008127212524414,0.06517314910888672
1,1,"(2,)",1,1,0.5954823998859912,0.2949266068120279,0.005535125732421875,0.22616910934448242,0.5366965939860339,0.3023371811315377,0.004991054534912109,0.06010890007019043
2,1,"(3,)",1,1,0.5756275477365372,0.292927125795609,0.003509521484375,0.22861218452453613,0.5815633268969463,0.29750411213616534,0.0025064945220947266,0.07337093353271484
3,1,"(4,)",1,1,0.5996387283236995,0.29161849710982657,0.0049860477447509766,0.24311351776123047,0.5930635838150289,0.2984104046242775,0.00557398796081543,0.06372308731079102
4,1,"(1, 2)",2,1,0.586630776132795,0.30112157918349036,0.008018016815185547,0.2279834747314453,0.6058322117541498,0.3427545984746523,0.005076885223388672,0.06826448440551758
5,1,"(1, 3)",2,1,0.5810347935821164,0.29754822426536864,0.009548664093017578,0.19800209999084473,0.6356589147286822,0.33171083468541557,0.005665779113769531,0.05817723274230957
6,1,"(1, 4)",2,1,0.628435759291389,0.29549812802483794,0.013544559478759766,0.22817564010620117,0.6424070861108575,0.33622500228289653,0.006109952926635742,0.06154465675354004
7,1,"(2, 3)",2,1,0.6307746665488915,0.3068633512940553,0.005995035171508789,0.2333981990814209,0.6440243794717782,0.3363660454023496,0.003007650375366211,0.0643613338470459
8,1,"(2, 4)",2,1,0.6370549293254607,0.30515297906602257,0.006013154983520508,0.2417302131652832,0.6388441581678297,0.3356593308284129,0.003999233245849609,0.05714774131774902
9,1,"(3, 4)",2,1,0.6207423384560079,0.3016985710434079,0.005679130554199219,0.22601962089538574,0.6692729396962344,0.3253347712770738,0.004012107849121094,0.06067299842834473
10,1,"(1, 2, 3)",3,1,0.6079222011385199,0.3174810246679317,0.012410879135131836,0.24730753898620605,0.6648481973434535,0.3682400379506641,0.0046007633209228516,0.07023787498474121
11,1,"(1, 2, 4)",3,1,0.6372300639401617,0.31499577753649416,0.009416818618774414,0.23813176155090332,0.6637712631197973,0.3733864157316926,0.005029439926147461,0.05915665626525879
12,1,"(1, 3, 4)",3,1,0.6108278708424375,0.3094197620781743,0.010965108871459961,0.25066661834716797,0.696285506190823,0.3568827385287691,0.004010915756225586,0.06166577339172363
13,1,"(2, 3, 4)",3,1,0.6476077968103957,0.32132309509746015,0.011028528213500977,0.23915815353393555,0.6857649143532192,0.36089781453041936,0.00451207160949707,0.0626671314239502
14,1,"(1, 2, 3, 4)",4,1,0.6312769010043041,0.33106169296987087,0.017551898956298828,0.2371077537536621,0.7085724533715926,0.3882711621233859,0.006121397018432617,0.07106852531433105
15,2,"(1,)",1,1,0.5871395167575993,0.3520654715510522,0.003006458282470703,0.22350645065307617,0.4837100545596259,0.40413094310210446,0.0044019222259521484,0.05842185020446777
16,2,"(2,)",1,1,0.6009389671361502,0.35938209904588825,0.005177497863769531,0.23661184310913086,0.5786763592306527,0.4116310767832803,0.003202676773071289,0.06075692176818848
17,2,"(3,)",1,1,0.5710315009264978,0.36704756022235946,0.005192995071411133,0.23200035095214844,0.5837708462013589,0.426266213712168,0.003509044647216797,0.07224082946777344
18,2,"(4,)",1,1,0.5792316000617189,0.3586637864527079,0.008193492889404297,0.24353694915771484,0.5614874247801265,0.41961117111556856,0.005070209503173828,0.07229375839233398
19,2,"(1, 2)",2,1,0.5934171384703963,0.35735534017848575,0.0064160823822021484,0.28154706954956055,0.6073313501583342,0.4097495441896171,0.005116462707519531,0.07214999198913574
20,2,"(1, 3)",2,1,0.6199468869873119,0.3678567915806039,0.011029481887817383,0.28977441787719727,0.6687321727156487,0.4313956919445264,0.006081104278564453,0.06678247451782227
21,2,"(1, 4)",2,1,0.6037142576397759,0.35855360125773805,0.007079124450683594,0.24643993377685547,0.6508794340178835,0.4221283285840621,0.0040094852447509766,0.06639337539672852
22,2,"(2, 3)",2,1,0.5942331404723513,0.3751304182870151,0.0060155391693115234,0.22018051147460938,0.6480128995542066,0.43905909134022575,0.005027294158935547,0.061864376068115234
23,2,"(2, 4)",2,1,0.5928172083767649,0.3660570453899365,0.008314847946166992,0.22533249855041504,0.6476831232824789,0.4338102909125367,0.005013227462768555,0.0713510513305664
24,2,"(3, 4)",2,1,0.5942324497524032,0.3762501213710069,0.005750894546508789,0.23107028007507324,0.6309350422371104,0.45305369453344985,0.00661158561706543,0.06455636024475098
25,2,"(1, 2, 3)",3,1,0.6292858984274298,0.37561227120391855,0.014900445938110352,0.23186659812927246,0.6974735756638308,0.4419953596287703,0.0066640377044677734,0.06783771514892578
26,2,"(1, 2, 4)",3,1,0.6050463439752832,0.36083934088568487,0.014540672302246094,0.26239442825317383,0.6701853759011328,0.43370236869207,0.006211042404174805,0.06780362129211426
27,2,"(1, 3, 4)",3,1,0.6256321533138142,0.37822730902315677,0.017572641372680664,0.2502095699310303,0.7157306361458611,0.4622038860793186,0.006050586700439453,0.06466841697692871
28,2,"(2, 3, 4)",3,1,0.6016476552598226,0.3861850443599493,0.012022972106933594,0.24550342559814453,0.6600760456273764,0.46894803548795944,0.005515336990356445,0.06575727462768555
29,2,"(1, 2, 3, 4)",4,1,0.6268364348677767,0.3841332027424094,0.018021345138549805,0.2656733989715576,0.7253672869735553,0.4828599412340842,0.006517171859741211,0.0636281967163086
30,3,"(1,)",1,1,0.5281023050205241,0.39737922323965896,0.002669811248779297,0.2514200210571289,0.5226555099463215,0.32159772655509944,0.008162975311279297,0.05848288536071777
31,3,"(2,)",1,1,0.5846602553996532,0.37797572126753903,0.006076812744140625,0.23906946182250977,0.5610909664196753,0.35022859845498977,0.007149934768676758,0.06425690650939941
32,3,"(3,)",1,1,0.6063554335033347,0.38101216163201257,0.008769989013671875,0.2723360061645508,0.500823852491173,0.31510396233817184,0.0011167526245117188,0.09095072746276855
33,3,"(4,)",1,1,0.6138815069563858,0.3815851180240738,0.0050733089447021484,0.25554466247558594,0.5818352352665311,0.32874785055494765,0.005342245101928711,0.0740346908569336
34,3,"(1, 2)",2,1,0.5867554936859899,0.3977329223426469,0.0060672760009765625,0.2624220848083496,0.6462165655762155,0.37635477776672965,0.004477024078369141,0.08518338203430176
35,3,"(1, 3)",2,1,0.6035982601818901,0.405001977066034,0.010222673416137695,0.24643945693969727,0.6172400158165283,0.338572558323448,0.006279468536376953,0.0714120864868164
36,3,"(1, 4)",2,1,0.632562715199213,0.4061977373339892,0.011739015579223633,0.24254226684570312,0.6511559272011805,0.358780127889818,0.0054700374603271484,0.07915520668029785
37,3,"(2, 3)",2,1,0.596210775606868,0.38188277087033745,0.012499809265136719,0.3949859142303467,0.6119005328596803,0.36767317939609234,0.015129566192626953,0.11234760284423828
38,3,"(2, 4)",2,1,0.6246685652558185,0.3825984483943828,0.013860702514648438,0.3111386299133301,0.647648040852401,0.3848571147991751,0.006581544876098633,0.11062407493591309
39,3,"(3, 4)",2,1,0.6413786369849639,0.386447959382933,0.013541936874389648,0.3131084442138672,0.6128685803553994,0.35549697324741264,0.007517814636230469,0.12402534484863281
40,3,"(1, 2, 3)",3,1,0.5980013324450366,0.4031978680879414,0.014037609100341797,0.30170416831970215,0.6674217188540973,0.38254497001998666,0.0051517486572265625,0.09722471237182617
41,3,"(1, 2, 4)",3,1,0.6288059306327773,0.4037595975642044,0.01604461669921875,0.36664390563964844,0.695128408790045,0.403494837172359,0.010883331298828125,0.11249208450317383
42,3,"(1, 3, 4)",3,1,0.6521739130434783,0.4131091553920925,0.024136066436767578,0.429210901260376,0.6781820570077499,0.36910547747274397,0.010033845901489258,0.09926605224609375
43,3,"(2, 3, 4)",3,1,0.6164329707770935,0.3838291180710261,0.014537572860717773,0.4626023769378662,0.6316341239680252,0.3937884942995675,0.009025335311889648,0.10597872734069824
44,3,"(1, 2, 3, 4)",4,1,0.6277489004398241,0.40403838464614156,0.033907413482666016,0.36751270294189453,0.6889244302279088,0.39224310275889646,0.014528274536132812,0.11239457130432129
45,4,"(1,)",1,1,0.46988628386915626,0.3066123824231363,0.008524656295776367,0.37157320976257324,0.47718657868875475,0.32584585146707845,0.0065174102783203125,0.1143045425415039
46,4,"(2,)",1,1,0.5306977074313294,0.29746610831144865,0.010026216506958008,0.39958763122558594,0.5592306054368656,0.3191851799276031,0.007017850875854492,0.11377882957458496
47,4,"(3,)",1,1,0.5550319994373726,0.29692664744356145,0.012534141540527344,0.37900638580322266,0.58006892186511,0.3139461284197201,0.007520914077758789,0.11931753158569336
48,4,"(4,)",1,1,0.5417751812486802,0.29767016259590345,0.009945869445800781,0.4402434825897217,0.5376222988667558,0.3178010839726895,0.008522510528564453,0.09494686126708984
49,4,"(1, 2)",2,1,0.5159348441926346,0.3089589235127479,0.016244173049926758,0.49842262268066406,0.5791430594900849,0.3348973087818697,0.010721921920776367,0.12269330024719238
50,4,"(1, 3)",2,1,0.5564502012952914,0.3076317171363557,0.014727354049682617,0.4703216552734375,0.6413443024680553,0.3299492385786802,0.012084245681762695,0.10817480087280273
51,4,"(1, 4)",2,1,0.5620290870860347,0.3092693183809357,0.020056724548339844,0.37242746353149414,0.6475381110916418,0.3322235850709655,0.007641792297363281,0.12601661682128906
52,4,"(2, 3)",2,1,0.5473422663945336,0.2962108439080664,0.019052505493164062,0.4401710033416748,0.6129204011003638,0.32221137634217767,0.01102757453918457,0.1218271255493164
53,4,"(2, 4)",2,1,0.5573420982499778,0.2970596073554233,0.015722036361694336,0.4101083278656006,0.637470018655059,0.32299902283023896,0.007523059844970703,0.11330509185791016
54,4,"(3, 4)",2,1,0.5546676034073944,0.2966540792131378,0.018550395965576172,0.43921899795532227,0.599982436111355,0.31667691226837624,0.009524822235107422,0.1283435821533203
55,4,"(1, 2, 3)",3,1,0.5382255781028787,0.30957999056158564,0.021558523178100586,0.3262166976928711,0.6424020764511562,0.34473808400188766,0.009680509567260742,0.11480426788330078
56,4,"(1, 2, 4)",3,1,0.5609640831758034,0.31049149338374293,0.026566505432128906,0.4151182174682617,0.6695415879017014,0.3429820415879017,0.011535406112670898,0.13001036643981934
57,4,"(1, 3, 4)",3,1,0.580637654177333,0.31021643006748895,0.03447270393371582,0.4604051113128662,0.6697696067023505,0.33465208284849896,0.012534618377685547,0.1108100414276123
58,4,"(2, 3, 4)",3,1,0.5582553040180159,0.293469242621785,0.014038562774658203,0.4783060550689697,0.6189403816522461,0.3227450515586109,0.01303553581237793,0.1042778491973877
59,4,"(1, 2, 3, 4)",4,1,0.5625442948263643,0.3091778880226789,0.02657032012939453,0.41562461853027344,0.6667257264351524,0.34815733522324593,0.009525775909423828,0.12633728981018066
60,5,"(1,)",1,1,0.4972055182171914,0.27555712769720553,0.0037086009979248047,0.45554232597351074,0.5033604527767952,0.37446055889635654,0.013308048248291016,0.10578203201293945
61,5,"(2,)",1,1,0.525632889076934,0.2756505182991326,0.009987354278564453,0.40371060371398926,0.5764755658980326,0.375220365277484,0.008094549179077148,0.08773350715637207
62,5,"(3,)",1,1,0.5544450656975118,0.27257478333799273,0.007521867752075195,0.44217538833618164,0.613013698630137,0.37237908862175007,0.008021354675292969,0.11731791496276855
63,5,"(4,)",1,1,0.5438621174815336,0.2774533943017939,0.008020639419555664,0.38602709770202637,0.5475905733380232,0.3726345409778403,0.009023666381835938,0.10974335670471191
64,5,"(1, 2)",2,1,0.5287030474840538,0.27799433026222536,0.009526491165161133,0.4201180934906006,0.6141034727143869,0.38146704464918496,0.004511117935180664,0.11229872703552246
65,5,"(1, 3)",2,1,0.5554095488392466,0.2750766535260622,0.015540838241577148,0.35143589973449707,0.6673674989049496,0.3765221200175208,0.008523702621459961,0.12032222747802734
66,5,"(1, 4)",2,1,0.5489312842254018,0.2815756933403992,0.014036893844604492,0.39615368843078613,0.6442324677618795,0.3772301713478184,0.0060155391693115234,0.11480021476745605
67,5,"(2, 3)",2,1,0.56539568973039,0.2743216124247448,0.012030601501464844,0.3354475498199463,0.6536078876188814,0.37823924613908033,0.009035825729370117,0.11079525947570801
68,5,"(2, 4)",2,1,0.5620161857846587,0.2812280084447572,0.014034509658813477,0.454709529876709,0.6655524278676987,0.37790288529204785,0.008522510528564453,0.08171963691711426
69,5,"(3, 4)",2,1,0.5547629404088734,0.2781209221400609,0.015541553497314453,0.4497239589691162,0.6341887777294476,0.3739016963897347,0.008022546768188477,0.10227131843566895
70,5,"(1, 2, 3)",3,1,0.5549719887955182,0.2769607843137255,0.01905035972595215,0.43265533447265625,0.6762371615312792,0.38340336134453784,0.009025096893310547,0.12131786346435547
71,5,"(1, 2, 4)",3,1,0.56047197640118,0.28530973451327435,0.025565385818481445,0.4261500835418701,0.6766961651917404,0.3846607669616519,0.012032508850097656,0.11380219459533691
72,5,"(1, 3, 4)",3,1,0.5592885375494071,0.2817949314112997,0.029613733291625977,0.4287247657775879,0.6763543362008835,0.3766565914903511,0.010527610778808594,0.11360764503479004
73,5,"(2, 3, 4)",3,1,0.5627890841813136,0.280527289546716,0.031384944915771484,0.4592278003692627,0.6748381128584644,0.3791628122109158,0.010232686996459961,0.11028861999511719
74,5,"(1, 2, 3, 4)",4,1,0.5721980886185926,0.2839270199826238,0.03161334991455078,0.45372676849365234,0.6920938314509123,0.38523023457862726,0.011501550674438477,0.11185717582702637
75,6,"(1,)",1,1,0.4555679068855032,0.3125613025567253,0.009529352188110352,0.38097643852233887,0.32321977375269734,0.22121231936179953,0.010526180267333984,0.10622596740722656
76,6,"(2,)",1,1,0.5298556430446194,0.3115485564304462,0.006425142288208008,0.4311826229095459,0.4793307086614173,0.27329396325459315,0.006014823913574219,0.09117650985717773
77,6,"(3,)",1,1,0.49117724519357386,0.30418751646036346,0.0059490203857421875,0.4393484592437744,0.47326836976560444,0.24479852515143535,0.011234760284423828,0.11084198951721191
78,6,"(4,)",1,1,0.49808226425076046,0.2949345324692501,0.010864496231079102,0.4254779815673828,0.5310144160825288,0.2503637085041661,0.00400853157043457,0.1253981590270996
79,6,"(1, 2)",2,1,0.5191774114574833,0.32895381100048965,0.02558612823486328,0.42510509490966797,0.5261139219846581,0.31140851966704747,0.017029523849487305,0.10126709938049316
80,6,"(1, 3)",2,1,0.5352401245697427,0.31986559580396656,0.016041994094848633,0.37069225311279297,0.5438452712670054,0.2879036223569907,0.008150339126586914,0.08573603630065918
81,6,"(1, 4)",2,1,0.5252966381015162,0.3081740276862228,0.011435747146606445,0.38495588302612305,0.5825642715886619,0.2904581410678972,0.006050825119018555,0.11255717277526855
82,6,"(2, 3)",2,1,0.5389744011852827,0.31862704749362086,0.013034582138061523,0.2734503746032715,0.5565067083710593,0.323401102971438,0.009294986724853516,0.0959920883178711
83,6,"(2, 4)",2,1,0.5184970619879169,0.30704295290904576,0.018564701080322266,0.27327799797058105,0.5959612678970454,0.32036745841264586,0.011515378952026367,0.0792090892791748
84,6,"(3, 4)",2,1,0.5052780317513091,0.2982295736015294,0.007520198822021484,0.34046244621276855,0.5523231651566786,0.29615160834510845,0.00400996208190918,0.11067867279052734
85,6,"(1, 2, 3)",3,1,0.5625886718323693,0.33962675979482704,0.018058300018310547,0.30209827423095703,0.5773218378260395,0.36123540325221,0.009604454040527344,0.0925760269165039
86,6,"(1, 2, 4)",3,1,0.5452346927558536,0.32483236231724744,0.013088226318359375,0.3810720443725586,0.6226228426953941,0.3564911509288777,0.007489681243896484,0.08677244186401367
87,6,"(1, 3, 4)",3,1,0.5551133222775014,0.3136539524599226,0.018188953399658203,0.3755524158477783,0.6071862907683803,0.3358761746821448,0.005756378173828125,0.07701897621154785
88,6,"(2, 3, 4)",3,1,0.5215747330960854,0.31005338078291816,0.012009382247924805,0.27587246894836426,0.5928603202846975,0.34708629893238435,0.006070137023925781,0.0661611557006836
89,6,"(1, 2, 3, 4)",4,1,0.5724275724275725,0.333999333999334,0.015087127685546875,0.3274378776550293,0.6453546453546454,0.39760239760239763,0.007535696029663086,0.08333683013916016
90,7,"(1,)",1,1,0.5075694444444444,0.38256944444444446,0.005013465881347656,0.27405261993408203,0.4215277777777778,0.40680555555555553,0.006610870361328125,0.057660818099975586
91,7,"(2,)",1,1,0.5084745762711864,0.37218385994280534,0.006518840789794922,0.2383730411529541,0.45037316035432795,0.4006416963102462,0.0045125484466552734,0.06534647941589355
92,7,"(3,)",1,1,0.5184663095573724,0.37362559909782916,0.0040094852447509766,0.24543118476867676,0.49591203834226105,0.40146602762898226,0.006687164306640625,0.05983281135559082
93,7,"(4,)",1,1,0.5574491862820423,0.3699797443598519,0.00150299072265625,0.23206353187561035,0.47433121463993855,0.4117482712858839,0.006119966506958008,0.06311535835266113
94,7,"(1, 2)",2,1,0.5582507390019127,0.3905407755173013,0.009467840194702148,0.24498510360717773,0.542340462528256,0.41505825073900193,0.005624055862426758,0.06454992294311523
95,7,"(1, 3)",2,1,0.5412666255615256,0.3920549634457853,0.007018566131591797,0.21684908866882324,0.5625825772923456,0.4168061305381837,0.003523588180541992,0.056226253509521484
96,7,"(1, 4)",2,1,0.5677582302734715,0.3873889566277652,0.00853276252746582,0.25510716438293457,0.5960634035882251,0.42928061313360044,0.003010988235473633,0.06668615341186523
97,7,"(2, 3)",2,1,0.5232949512843225,0.37909654561558903,0.00511479377746582,0.22641944885253906,0.5482728077945084,0.404074402125775,0.005383968353271484,0.06039071083068848
98,7,"(2, 4)",2,1,0.5617829932568527,0.3745511866187932,0.008573770523071289,0.2677121162414551,0.5811367019879149,0.4207023382082494,0.0071010589599609375,0.07384872436523438
99,7,"(3, 4)",2,1,0.5396628216503992,0.37551020408163266,0.01388692855834961,0.2230677604675293,0.5618456078083407,0.4220053238686779,0.006022453308105469,0.0602116584777832
100,7,"(1, 2, 3)",3,1,0.5532820816085157,0.4037847427557658,0.012714385986328125,0.23721551895141602,0.5608515671200474,0.420816085156712,0.006521463394165039,0.056615591049194336
101,7,"(1, 2, 4)",3,1,0.5892357875116496,0.3987651444547996,0.015486955642700195,0.24527955055236816,0.6376980428704566,0.44396551724137934,0.00887155532836914,0.05885767936706543
102,7,"(1, 3, 4)",3,1,0.5653823355068168,0.398814463544754,0.010092496871948242,0.2611684799194336,0.6277415530527564,0.4451689389448725,0.008011817932128906,0.0696868896484375
103,7,"(2, 3, 4)",3,1,0.5453893932154802,0.38186813186813184,0.01582813262939453,0.25768566131591797,0.5858815097945532,0.42869087434304826,0.005727529525756836,0.07883882522583008
104,7,"(1, 2, 3, 4)",4,1,0.5788333032327976,0.4189994581903558,0.01453852653503418,0.25568103790283203,0.6355427126602854,0.46487267473361027,0.006014823913574219,0.06517362594604492
105,8,"(1,)",1,1,0.5514076359429233,0.33713844967219436,0.005991458892822266,0.26417064666748047,0.4697261858850752,0.35819514076359427,0.004542350769042969,0.06968951225280762
106,8,"(2,)",1,1,0.5951064313309598,0.32505113248996287,0.006016969680786133,0.2363145351409912,0.5010226497992576,0.35027649420498447,0.003006458282470703,0.06239676475524902
107,8,"(3,)",1,1,0.5851468574037437,0.3219449094506163,0.010556936264038086,0.3959681987762451,0.5562319281692284,0.35009891949474964,0.006020069122314453,0.11819148063659668
108,8,"(4,)",1,1,0.5448762167548096,0.31800413888250173,0.02840709686279297,0.38903379440307617,0.5842722464934468,0.3508086150072814,0.008522510528564453,0.1197214126586914
109,8,"(1, 2)",2,1,0.5900840657241115,0.3469621704241498,0.018170595169067383,0.4359171390533447,0.5593236530378296,0.37189529996178833,0.006519794464111328,0.09484219551086426
110,8,"(1, 3)",2,1,0.604380824286675,0.342011720626381,0.012747764587402344,0.48330140113830566,0.6179267941204727,0.3719857815352099,0.008910655975341797,0.11129212379455566
111,8,"(1, 4)",2,1,0.5861935233662983,0.33779329067287184,0.019092082977294922,0.48868894577026367,0.6621097537327904,0.3726003490401396,0.009484291076660156,0.10879015922546387
112,8,"(2, 3)",2,1,0.5840300610615312,0.3277595115077501,0.012030839920043945,0.3825697898864746,0.5849694692343823,0.36063879755753875,0.007018566131591797,0.13435745239257812
113,8,"(2, 4)",2,1,0.5902369668246445,0.3232227488151659,0.011029720306396484,0.39456820487976074,0.6362085308056872,0.35791469194312797,0.009038925170898438,0.11731314659118652
114,8,"(3, 4)",2,1,0.567343437231913,0.3191306834429511,0.014037132263183594,0.4177234172821045,0.6202459250786388,0.35992755695357925,0.00853276252746582,0.1134023666381836
115,8,"(1, 2, 3)",3,1,0.5856926188068756,0.35490394337714865,0.025330781936645508,0.4659085273742676,0.6036400404448938,0.3794236602628918,0.010993242263793945,0.11765551567077637
116,8,"(1, 2, 4)",3,1,0.5975438147626967,0.34987847000127925,0.018942832946777344,0.4425489902496338,0.651912498400921,0.3777664065498273,0.010062694549560547,0.1208951473236084
117,8,"(1, 3, 4)",3,1,0.5978344934261408,0.3442897654034545,0.025074481964111328,0.42876625061035156,0.6626707914410931,0.38102603763856663,0.011121511459350586,0.1256556510925293
118,8,"(2, 3, 4)",3,1,0.5715536652489367,0.32536902677007756,0.024062156677246094,0.4524374008178711,0.6193395046284713,0.3591443582687015,0.01304006576538086,0.11032986640930176
119,8,"(1, 2, 3, 4)",4,1,0.5803079262497624,0.36076791484508647,0.033899545669555664,0.44973278045654297,0.6228853830070329,0.37863524044858393,0.009554386138916016,0.11261796951293945
120,9,"(1,)",1,1,0.5722081028554343,0.4712961578711317,0.009522199630737305,0.41469621658325195,0.5289280908955001,0.3808491553296457,0.007519960403442383,0.10289621353149414
121,9,"(2,)",1,1,0.5927719821162444,0.4650521609538003,0.008023977279663086,0.42821288108825684,0.5713859910581222,0.38137108792846497,0.007521390914916992,0.12332487106323242
122,9,"(3,)",1,1,0.6126185748952129,0.46459298477829253,0.008016109466552734,0.46292829513549805,0.5625413633355394,0.3889991911169939,0.007496833801269531,0.08923602104187012
123,9,"(4,)",1,1,0.6246873620715021,0.4574812417242901,0.008030414581298828,0.38205790519714355,0.5500220685596586,0.3664116521994998,0.005504131317138672,0.1112985610961914
124,9,"(1, 2)",2,1,0.5934158694428813,0.4937160007503283,0.011029481887817383,0.4051191806793213,0.6435002813731008,0.4471018570624648,0.00601649284362793,0.08321690559387207
125,9,"(1, 3)",2,1,0.6152568951203764,0.4910063647265012,0.009964704513549805,0.39735889434814453,0.6550133751498939,0.45226455124066045,0.0040094852447509766,0.10408735275268555
126,9,"(1, 4)",2,1,0.638796603912883,0.47997416020671835,0.017550945281982422,0.45012331008911133,0.6542081949058693,0.435031376891842,0.009522438049316406,0.10678315162658691
127,9,"(2, 3)",2,1,0.6101258844068731,0.48203620325277957,0.01453852653503418,0.4471883773803711,0.6117798401176147,0.45281631902967934,0.009024858474731445,0.10578250885009766
128,9,"(2, 4)",2,1,0.6218974076116933,0.47214561500275787,0.009026527404785156,0.40210938453674316,0.6195072623644052,0.43831586688729546,0.0045108795166015625,0.127485990524292
129,9,"(3, 4)",2,1,0.6257574387265985,0.4694763498236411,0.014537572860717773,0.36959242820739746,0.6066745048385638,0.4525639866148141,0.009526252746582031,0.1143808364868164
130,9,"(1, 2, 3)",3,1,0.614276923076923,0.5110153846153846,0.02181863784790039,0.44945478439331055,0.6547692307692308,0.4913230769230769,0.012824535369873047,0.07271146774291992
131,9,"(1, 2, 4)",3,1,0.6366995073891626,0.5033251231527094,0.019550323486328125,0.44532132148742676,0.6598522167487685,0.4769704433497537,0.013538599014282227,0.11734342575073242
132,9,"(1, 3, 4)",3,1,0.6538137124954814,0.49656585130738645,0.022141695022583008,0.4423544406890869,0.6597180383178696,0.4845162067719002,0.007970571517944336,0.11679816246032715
133,9,"(2, 3, 4)",3,1,0.6125164848339527,0.48387483515166047,0.022058486938476562,0.42162132263183594,0.597650161851097,0.47500299724253686,0.010028600692749023,0.09879589080810547
134,9,"(1, 2, 3, 4)",4,1,0.6385455848110335,0.5240909905068959,0.02658677101135254,0.44802331924438477,0.6254701773240193,0.4880888411248433,0.01328587532043457,0.12159204483032227
135,10,"(1,)",1,1,0.5819407386603005,0.2382390113748069,0.011045455932617188,0.4186081886291504,0.5170622103637129,0.30410054767588823,0.008003711700439453,0.11018180847167969
136,10,"(2,)",1,1,0.5444538526672311,0.23962743437764605,0.012105703353881836,0.37825655937194824,0.5943409539937906,0.31329381879762913,0.0074613094329833984,0.11271905899047852
137,10,"(3,)",1,1,0.5910509885535901,0.2403052375997225,0.007051706314086914,0.41063475608825684,0.5864724245577524,0.3159209157127992,0.010052204132080078,0.10206103324890137
138,10,"(4,)",1,1,0.5914083136382594,0.23856527179202003,0.011651754379272461,0.42656373977661133,0.5849436952592798,0.31315167523981646,0.00948643684387207,0.09976434707641602
139,10,"(1, 2)",2,1,0.5802644422752684,0.24713816665187682,0.013036251068115234,0.3940904140472412,0.6595083858372527,0.3202591179341556,0.009024381637573242,0.1178140640258789
140,10,"(1, 3)",2,1,0.6056289089645587,0.24687282835302293,0.01604437828063965,0.37349414825439453,0.6507123002084781,0.31984016678248783,0.007017612457275391,0.08622956275939941
141,10,"(1, 4)",2,1,0.6219629016807454,0.2466254463119394,0.02105545997619629,0.4322078227996826,0.7057389184011147,0.32064791430810763,0.008522510528564453,0.10792303085327148
142,10,"(2, 3)",2,1,0.5782205908058032,0.24890753364796364,0.019051074981689453,0.4226260185241699,0.6606362524034259,0.3320223737108897,0.009526968002319336,0.08870077133178711
143,10,"(2, 4)",2,1,0.5927451152194866,0.24778761061946902,0.020053863525390625,0.43973851203918457,0.6852711819854552,0.33120126171909225,0.008021831512451172,0.10477662086486816
144,10,"(3, 4)",2,1,0.6037234042553191,0.2480267673301304,0.02156352996826172,0.3539400100708008,0.6679821551132464,0.33055936856554563,0.010525703430175781,0.0904378890991211
145,10,"(1, 2, 3)",3,1,0.6058086426982082,0.25799273919662724,0.02657151222229004,0.37156128883361816,0.7006675254713667,0.33657336924698444,0.014036178588867188,0.10177326202392578
146,10,"(1, 2, 4)",3,1,0.6245593419506463,0.25757931844888365,0.03510928153991699,0.42162251472473145,0.7202115158636898,0.3407755581668625,0.010528087615966797,0.11981916427612305
147,10,"(1, 3, 4)",3,1,0.6128184622415171,0.2564834913743859,0.03158378601074219,0.459240198135376,0.6998743288015538,0.3309722380897978,0.011562108993530273,0.1107487678527832
148,10,"(2, 3, 4)",3,1,0.5933433145226304,0.25924219739721294,0.02155613899230957,0.405076265335083,0.680985834389036,0.3502245767591846,0.009025096893310547,0.08773636817932129
149,10,"(1, 2, 3, 4)",4,1,0.6166089965397924,0.2750865051903114,0.020555734634399414,0.42598724365234375,0.7079584775086505,0.3579584775086505,0.013034820556640625,0.1270153522491455
