,person,subset,# shots,Feature Set,AccLDAInd,AccLDAGen,tIndL,tGenL,AccQDAInd,AccQDAGen,tIndQ,tGenQ
0,1,"(1,)",1,3,0.588397189831245,0.36981241399290216,0.011897802352905273,0.9011244773864746,0.5495038748460925,0.3740856087491852,0.012584209442138672,0.2637670040130615
1,1,"(2,)",1,3,0.6377369246116574,0.3753740914920906,0.014536857604980469,0.9341607093811035,0.5468148781530568,0.37665669089354425,0.012032032012939453,0.28325343132019043
2,1,"(3,)",1,3,0.6316241149967818,0.3672316384180791,0.013033151626586914,0.9255063533782959,0.6092397911749982,0.36794679253379103,0.011530160903930664,0.26276588439941406
3,1,"(4,)",1,3,0.6205924855491329,0.3722543352601156,0.017547130584716797,0.9874017238616943,0.6070086705202312,0.3782514450867052,0.00952458381652832,0.2684199810028076
4,1,"(1, 2)",2,3,0.6430686406460296,0.39596231493943473,0.02857661247253418,0.953118085861206,0.6253925527142217,0.44190219829519967,0.011530637741088867,0.2944064140319824
5,1,"(1, 3)",2,3,0.6342166937083108,0.38543356769424914,0.03420233726501465,0.9521276950836182,0.6340364160807643,0.43059311339462775,0.015011072158813477,0.2677454948425293
6,1,"(1, 4)",2,3,0.6622226280704958,0.39147109852981465,0.03609609603881836,0.9200115203857422,0.6626792073783216,0.44726508994612363,0.013034820556640625,0.2915003299713135
7,1,"(2, 3)",2,3,0.6654005829873686,0.3911315254836145,0.02452540397644043,0.9320924282073975,0.6260931013161382,0.43344227541736596,0.016324281692504883,0.29034948348999023
8,1,"(2, 4)",2,3,0.6645195920558239,0.3974771873322598,0.02506709098815918,0.9859263896942139,0.6344605475040258,0.4517802826981571,0.01102900505065918,0.26607322692871094
9,1,"(3, 4)",2,3,0.651748000359486,0.387885323986699,0.03559470176696777,0.9759695529937744,0.6534555585512717,0.4403702705131662,0.012533426284790039,0.27059459686279297
10,1,"(1, 2, 3)",3,3,0.6490749525616698,0.40737666034155595,0.037598609924316406,0.9831662178039551,0.6711337760910816,0.48185483870967744,0.017045974731445312,0.2787351608276367
11,1,"(1, 2, 4)",3,3,0.6751115936783689,0.41464591627458075,0.044820547103881836,0.9691710472106934,0.6926046567740379,0.49764748461816866,0.015039682388305664,0.29125523567199707
12,1,"(1, 3, 4)",3,3,0.6607186210245205,0.40361738285991744,0.040607452392578125,1.0252249240875244,0.700412721534353,0.4839766933721777,0.014039039611816406,0.29450535774230957
13,1,"(2, 3, 4)",3,3,0.6767867690490253,0.40897814530419374,0.07484221458435059,0.971853494644165,0.6838747784997047,0.48777318369757827,0.02358865737915039,0.3139033317565918
14,1,"(1, 2, 3, 4)",4,3,0.6753945480631277,0.41983500717360117,0.08319449424743652,1.1002073287963867,0.7399569583931134,0.5312051649928264,0.027641773223876953,0.3082010746002197
15,2,"(1,)",1,3,0.5948558067030397,0.41730319563522994,0.014540910720825195,0.8818485736846924,0.5438815276695246,0.4377240841777085,0.011084318161010742,0.31383609771728516
16,2,"(2,)",1,3,0.646372860820839,0.4250340754202635,0.015039682388305664,1.022594690322876,0.5798879297289111,0.4567620778434045,0.008025884628295898,0.33277344703674316
17,2,"(3,)",1,3,0.5791383570105003,0.44634033353922176,0.012678384780883789,0.968531608581543,0.6260037059913527,0.4660284126003706,0.009450674057006836,0.27050232887268066
18,2,"(4,)",1,3,0.6280666563801882,0.43288072828267243,0.019660234451293945,0.9840209484100342,0.5996759759296405,0.4568739392069125,0.008537769317626953,0.27476954460144043
19,2,"(1, 2)",2,3,0.6517608674791286,0.41713847039631513,0.03414106369018555,0.9730861186981201,0.5912100566164475,0.4512042990116112,0.016091585159301758,0.2903141975402832
20,2,"(1, 3)",2,3,0.6808301367168289,0.4440838005311301,0.03749966621398926,0.980696439743042,0.6686338152847447,0.4726074554932625,0.016181468963623047,0.27646541595458984
21,2,"(1, 4)",2,3,0.6542203006779994,0.42546919524417803,0.027492046356201172,1.3365592956542969,0.6380072712980249,0.45927090498182177,0.01200246810913086,0.4776613712310791
22,2,"(2, 3)",2,3,0.61396187043536,0.4519586455468083,0.06608891487121582,1.1366159915924072,0.6577824148724272,0.4912264061462582,0.026767730712890625,0.3687107563018799
23,2,"(2, 4)",2,3,0.6443665308443097,0.4351369278878044,0.053380489349365234,1.2960021495819092,0.6514735146403866,0.4759783947692599,0.02117753028869629,0.47295427322387695
24,2,"(3, 4)",2,3,0.5990872900281581,0.4626662782794446,0.04361534118652344,1.2263035774230957,0.6676376347218177,0.49334886882221574,0.019552230834960938,0.3200972080230713
25,2,"(1, 2, 3)",3,3,0.6834235627739108,0.44147976282547047,0.051987648010253906,1.353785514831543,0.6792987883475122,0.49471513276617685,0.018325328826904297,0.32735252380371094
26,2,"(1, 2, 4)",3,3,0.6642636457260556,0.4161946446961895,0.05172109603881836,1.556339979171753,0.6477857878475798,0.4692327497425335,0.021105289459228516,0.4256129264831543
27,2,"(1, 3, 4)",3,3,0.681261644929465,0.45568272557891937,0.06390118598937988,1.4345784187316895,0.7147990417886612,0.5033271227042854,0.02110004425048828,0.4433095455169678
28,2,"(2, 3, 4)",3,3,0.6022813688212928,0.4629911280101394,0.100677490234375,1.3164057731628418,0.6841571609632446,0.5133079847908745,0.030954599380493164,0.42259955406188965
29,2,"(1, 2, 3, 4)",4,3,0.6854064642507346,0.44289911851126346,0.08171677589416504,1.3549542427062988,0.7040156709108717,0.5126346718903037,0.025273561477661133,0.3405001163482666
30,3,"(1,)",1,3,0.5539153773287022,0.3186769813703821,0.022746801376342773,1.074713945388794,0.5239185348910641,0.3608304389011683,0.023711442947387695,0.31347203254699707
