,person,subset,# shots,Feature Set,wLDA,AccLDAInd,AccLDAGen,AccLDAProp,AccLDALiu,tPropL,tIndL,tGenL,wMeanLDA,AccQDAInd,AccQDAGen,tIndQ,tGenQ
0,6,"(1,)",1,1,"[0.89763985 1.         0.82444197 0.94111422 0.95382395 0.92019202
 0.94435774 1.         0.94573643 0.72503467 0.90733195 1.
 0.94444444 0.86448881 0.84313725 1.         1.         0.54435703]",0.4555679068855032,0.3125613025567253,0.44203230236055713,0.4419669129667168,47.24042797088623,0.0038442611694335938,0.28133583068847656,0.9031166866340885,0.32321977375269734,0.22121231936179953,0.022548437118530273,0.0807805061340332
1,6,"(2,)",1,1,"[1.         1.         0.92995361 0.97619048 0.95555556 0.97619048
 0.96979504 1.         0.93917051 0.81559128 1.         1.
 0.71851852 0.85815603 0.73215119 0.93743891 0.97094017 0.84197332]",0.5298556430446194,0.3115485564304462,0.5452099737532808,0.464238845144357,28.672165870666504,0.005011081695556641,0.28261256217956543,0.9234236154865216,0.4793307086614173,0.27329396325459315,0.0024747848510742188,0.07638883590698242
2,6,"(3,)",1,1,"[1.         0.97619048 0.78950825 0.97867565 0.95726496 0.88567326
 0.96907216 1.         1.         0.82624211 1.         0.96969697
 0.80673695 0.88136164 0.73633948 0.92127055 0.97435897 0.67247521]",0.49117724519357386,0.30418751646036346,0.5003292072688965,0.44495654464050566,36.104644775390625,0.004395008087158203,0.13872694969177246,0.9080481463904455,0.47326836976560444,0.24479852515143535,0.0024347305297851562,0.03917884826660156
3,6,"(4,)",1,1,"[0.97979798 0.95308642 0.82899633 1.         0.96581197 0.82669082
 1.         0.94420221 1.         0.91671068 1.         1.
 0.82907326 0.86321956 0.74270969 1.         0.98108747 0.70272876]",0.49808226425076046,0.2949345324692501,0.5247321782832959,0.4513953180796191,35.45082187652588,0.003771066665649414,0.13139986991882324,0.9185619530973265,0.5310144160825288,0.2503637085041661,0.002390623092651367,0.03525662422180176
4,6,"(1, 2)",2,1,"[0.97652582 1.         0.79185235 0.89795269 0.96388889 0.92328811
 1.         1.         1.         0.78470757 1.         1.
 0.69448622 0.8087493  0.82257488 1.         0.94753086 0.62414136]",0.5191774114574833,0.32895381100048965,0.5239105598172026,0.47886404439366737,33.04680776596069,0.006457328796386719,0.1422419548034668,0.9019832248849003,0.5261139219846581,0.31140851966704747,0.0031533241271972656,0.04100489616394043
5,6,"(1, 3)",2,1,"[0.95182595 0.96371882 0.90315028 0.96798493 0.95959596 0.90848647
 1.         1.         0.92962963 0.79522011 0.97584541 1.
 0.7099765  0.88704787 0.81325844 0.93743891 0.92083477 0.57807808]",0.5352401245697427,0.31986559580396656,0.5304868054417309,0.4635305687592198,30.21133303642273,0.005609989166259766,0.1340172290802002,0.9001162289166095,0.5438452712670054,0.2879036223569907,0.003026247024536133,0.03621053695678711
6,6,"(1, 4)",2,1,"[0.95464853 1.         0.80427553 1.         1.         0.86646468
 1.         1.         0.91111111 0.75576285 0.89981779 1.
 0.75886124 0.87029478 0.770963   1.         0.96334479 0.59687019]",0.5252966381015162,0.3081740276862228,0.5330421885299934,0.4559162821357943,26.103124618530273,0.005479335784912109,0.1393897533416748,0.897356360834864,0.5825642715886619,0.2904581410678972,0.003003358840942383,0.039827823638916016
7,6,"(2, 3)",2,1,"[1.         1.         0.82597858 1.         1.         0.94789037
 0.9754179  1.         1.         0.79324175 1.         1.
 0.70707776 0.85065227 0.71730299 0.92200017 0.96078431 0.73194049]",0.5389744011852827,0.31862704749362086,0.5512387850851922,0.4630833813482591,49.00740838050842,0.005598783493041992,0.13391590118408203,0.9129048101935078,0.5565067083710593,0.323401102971438,0.0030431747436523438,0.03624868392944336
8,6,"(2, 4)",2,1,"[1.         1.         0.85626254 1.         1.         0.86708971
 1.         0.90694444 1.         0.75662766 0.97119342 1.
 0.70409691 0.83310841 0.76637638 0.98011696 0.97660819 0.76254731]",0.5184970619879169,0.30704295290904576,0.5457253993213605,0.45576429694612264,53.38981556892395,0.005552530288696289,0.2904479503631592,0.9100539956326332,0.5959612678970454,0.32036745841264586,0.023076534271240234,0.07989501953125
9,6,"(3, 4)",2,1,"[1.         1.         0.82911622 1.         1.         0.84476496
 1.         1.         1.         0.94165941 1.         1.
 0.85795374 0.86218317 0.6651128  0.79916183 0.97831978 0.64092003]",0.5052780317513091,0.2982295736015294,0.5172471116282936,0.4480924278946056,28.521048307418823,0.005566835403442383,0.13363957405090332,0.9121773291951134,0.5523231651566786,0.29615160834510845,0.003064393997192383,0.0360870361328125
10,6,"(1, 2, 3)",3,1,"[0.95191683 1.         0.87745644 0.97546898 0.96205962 0.96436059
 1.         1.         1.         0.81898802 0.93371644 1.
 0.67673993 0.86751071 0.71501056 1.         0.96367521 0.62238218]",0.5625886718323693,0.33962675979482704,0.5730655898723126,0.4902324566190112,37.3200147151947,0.007961750030517578,0.14208626747131348,0.9071825278133958,0.5773218378260395,0.36123540325221,0.0037131309509277344,0.04049348831176758
11,6,"(1, 2, 4)",3,1,"[0.97812773 0.97707231 0.92401434 1.         0.94097222 0.88332805
 0.97342995 1.         0.87118555 0.71675233 0.88187994 1.
 0.57434698 0.90586222 0.78037324 1.         0.96491228 0.61342855]",0.5452346927558536,0.32483236231724744,0.5646916565900847,0.4710344069473453,39.24057579040527,0.007918357849121094,0.13781309127807617,0.888093649640506,0.6226228426953941,0.3564911509288777,0.0037183761596679688,0.03688788414001465
12,6,"(1, 3, 4)",3,1,"[0.96654719 0.97274633 0.90310078 1.         1.         0.84994966
 1.         1.         0.94606257 0.81103695 0.97732426 1.
 0.70554058 0.92777778 0.76374143 1.         0.95535714 0.56964136]",0.5551133222775014,0.3136539524599226,0.5601990049751244,0.4557213930348259,31.591023206710815,0.008293390274047852,0.14103198051452637,0.9082681123321241,0.6071862907683803,0.3358761746821448,0.0037310123443603516,0.03935050964355469
13,6,"(2, 3, 4)",3,1,"[1.         0.97849462 0.86183352 1.         0.96723647 0.86242738
 1.         1.         1.         0.69901265 1.         1.
 0.77733289 0.91388889 0.75044967 0.87132275 1.         0.65785393]",0.5215747330960854,0.31005338078291816,0.5495996441281139,0.4521797153024911,27.961362600326538,0.007917642593383789,0.13868236541748047,0.9077695977982041,0.5928603202846975,0.34708629893238435,0.0037581920623779297,0.03778815269470215
14,6,"(1, 2, 3, 4)",4,1,"[1.         0.9390681  0.82035482 1.         1.         0.88960007
 0.97359736 1.         1.         0.81238306 0.95191683 1.
 0.73216811 0.83625731 0.81605976 0.774037   0.93345217 0.60910603]",0.5724275724275725,0.333999333999334,0.5865800865800865,0.4775224775224775,26.564024209976196,0.010770082473754883,0.14407086372375488,0.8937778116649598,0.6453546453546454,0.39760239760239763,0.004431486129760742,0.0412898063659668
