,person,subset,# shots,Feature Set,wLDA,wQDA,AccLDAInd,AccLDAGen,AccLDAProp,AccLDALiu,AccLDAPropQ,tPropL,tIndL,tGenL,wMeanLDA,AccQDAInd,AccQDAGen,AccQDAProp,AccQDALiu,AccQDAPropL,tPropQ,tIndQ,tGenQ,wMeanQDA
0,59,"(1,)",1,2,[0.65157427 0.70150545 0.63827748 0.63652551 0.6031706 ],[0.5        0.50095659 0.50192396 0.5        0.50121065],0.6458666666666667,0.7504,0.7104,0.7317333333333333,0.7362666666666666,98.79770612716675,0.0015082359313964844,6.581754684448242,0.646210662212513,0.5418666666666667,0.7698666666666667,0.7869333333333334,0.788,0.7786666666666666,185.0629117488861,0.13118505477905273,2.098130702972412,0.5008182402599153
1,59,"(2,)",1,2,[0.62357841 0.65878691 0.61734409 0.73013382 0.73219998],[0.5        0.50072755 0.5        0.5        0.50504617],0.6930666666666667,0.7501333333333333,0.7504,0.7522666666666666,0.7552,41.131325483322144,0.0011506080627441406,4.229700565338135,0.6724086437267653,0.676,0.7698666666666667,0.8037333333333333,0.8026666666666666,0.8098666666666666,72.85601735115051,0.0010714530944824219,1.4409797191619873,0.5011547434510126
2,59,"(3,)",1,2,[0.72440066 0.7842071  0.66633399 0.82710053 0.81771059],[0.5        0.50022904 0.5        0.5        0.5       ],0.6042666666666666,0.7504,0.692,0.7453333333333333,0.7517333333333334,40.90842032432556,0.08125185966491699,4.141008138656616,0.763950573922809,0.6045333333333334,0.7696,0.7837333333333333,0.7794666666666666,0.732,72.79076147079468,0.0011305809020996094,1.356325387954712,0.5000458085203848
3,59,"(4,)",1,2,[0.62907088 0.69756697 0.66221103 0.86535708 0.61577011],[0.5        0.50219342 0.5        0.50212682 0.50588053],0.5416,0.7498666666666667,0.6853333333333333,0.7296,0.7344,40.88678479194641,0.0011489391326904297,3.681551456451416,0.6939952146692671,0.48773333333333335,0.7698666666666667,0.7808,0.7794666666666666,0.7362666666666666,70.10852360725403,0.0010592937469482422,1.2795424461364746,0.5020401554675472
4,59,"(5,)",1,2,[0.58840458 0.72496857 0.76867977 0.64195562 0.73463901],[0.5        0.5        0.5        0.50022904 0.5004985 ],0.5456,0.7493333333333333,0.6861333333333334,0.72,0.7264,36.4695611000061,0.0011708736419677734,3.754361152648926,0.6917295085122765,0.6416,0.7698666666666667,0.7968,0.7949333333333334,0.7792,64.70430374145508,0.001081228256225586,1.2056145668029785,0.5001455094176929
5,59,"(6,)",1,2,[0.68912932 0.70158961 0.76150891 0.87324076 0.79159126],[0.5       0.5004985 0.5       0.5004985 0.5      ],0.5053333333333333,0.7498666666666667,0.6328,0.7029333333333333,0.7045333333333333,36.392773389816284,0.0011565685272216797,3.6834826469421387,0.7634119720489476,0.4418666666666667,0.7698666666666667,0.7717333333333334,0.7706666666666667,0.6997333333333333,64.87247371673584,0.0711677074432373,1.2828197479248047,0.5001994017946162
6,59,"(7,)",1,2,[0.88319022 0.98519522 0.75816232 0.97703483 0.72198319],[0.5        0.50154767 0.50231125 0.5        0.5       ],0.5229333333333334,0.7501333333333333,0.6298666666666667,0.7618666666666667,0.7677333333333334,36.405067682266235,0.0011343955993652344,3.2098004817962646,0.86511315716415,0.5978666666666667,0.7698666666666667,0.7704,0.7661333333333333,0.5325333333333333,59.356534242630005,0.0010449886322021484,1.0543384552001953,0.5007717830893466
7,59,"(8,)",1,2,[0.59893533 0.71690567 0.6500845  0.71672714 0.67940098],[0.5        0.5        0.5        0.50169492 0.5035927 ],0.5394666666666666,0.7501333333333333,0.6645333333333333,0.7376,0.7405333333333334,32.207072496414185,0.001148223876953125,2.7626922130584717,0.6724107213546614,0.5373333333333333,0.7698666666666667,0.7701333333333333,0.7701333333333333,0.7653333333333333,50.904266357421875,0.001065969467163086,0.96256422996521,0.5010575224134546
8,59,"(9,)",1,2,[0.69723429 0.64919014 0.64572784 0.74534338 0.59441434],[0.5        0.50022904 0.5        0.50121065 0.50022904],0.5738666666666666,0.7504,0.7344,0.7672,0.7725333333333333,27.287766695022583,0.0011754035949707031,2.766087293624878,0.6663819978845997,0.6021333333333333,0.7696,0.7797333333333333,0.7773333333333333,0.7682666666666667,48.6507294178009,0.0010728836059570312,0.9545023441314697,0.5003337477913748
9,59,"(10,)",1,2,[0.59540881 0.747829   0.79287265 0.7522616  0.73346325],[0.5       0.5       0.5085325 0.5       0.5014397],0.5376,0.7501333333333333,0.6981333333333334,0.7624,0.7632,27.36551022529602,0.001157522201538086,2.762639045715332,0.7243670628414638,0.5578666666666666,0.7701333333333333,0.7784,0.7781333333333333,0.7493333333333333,48.7712984085083,0.05124640464782715,0.9623548984527588,0.5019944401445061
