,person,subset,# shots,Feature Set,wLDA,wQDA,AccLDAInd,AccLDAGen,AccLDAProp,AccLDALiu,AccLDAPropQ,tPropL,tIndL,tGenL,wMeanLDA,AccQDAInd,AccQDAGen,AccQDAProp,AccQDALiu,AccQDAPropL,tPropQ,tIndQ,tGenQ,wMeanQDA
0,38,"(1,)",1,3,[0.5595123  0.53783399 0.77902816 0.67778944 0.73055247],[0.5 0.5 0.5 0.5 0.5],0.8861571352218065,0.8989845002672368,0.9371993586317477,0.932923570283271,0.9299839657936932,19.201069593429565,0.001951456069946289,2.4404242038726807,0.6569432727674979,0.9326563335114911,0.9203634420096205,0.9404061998931053,0.944681988241582,0.9532335649385355,33.64525246620178,0.0012891292572021484,0.9530775547027588,0.5
1,38,"(2,)",1,3,[0.61340693 0.5177174  0.68126186 0.69303859 0.59854475],[0.5 0.5 0.5 0.5 0.5],0.8915018706574025,0.8989845002672368,0.917156600748263,0.9241047568145376,0.918492784607162,14.16041374206543,0.0012013912200927734,1.8808889389038086,0.6207939058802894,0.7576162479957242,0.9203634420096205,0.9393372528059861,0.944681988241582,0.9481560662747194,24.935842514038086,0.0012385845184326172,0.6572251319885254,0.5
2,38,"(3,)",1,3,[0.5302664  0.59514309 0.85662737 0.75294321 0.66446725],[0.5 0.5 0.5 0.5 0.5],0.8639764831640834,0.8989845002672368,0.926242650988776,0.9404061998931053,0.9366648850881881,17.437098026275635,0.0012464523315429688,1.7944834232330322,0.6798894641511063,0.8874933190807055,0.9206306787814004,0.9510956707642971,0.9577765900587921,0.9110101549973276,25.024658203125,0.001255035400390625,0.6064572334289551,0.5
3,38,"(4,)",1,3,[0.51343728 0.60213678 0.68843598 0.71331402 0.70496938],[0.5 0.5 0.5 0.5 0.5],0.9206306787814004,0.898717263495457,0.9265098877605559,0.9259754142169963,0.9230358097274185,14.224754810333252,0.02134537696838379,1.8620572090148926,0.6444586879991362,0.8623730625334046,0.9208979155531801,0.9388027792624265,0.9420096205237841,0.9251737039016569,25.057859420776367,0.0013251304626464844,0.6609039306640625,0.5
4,38,"(5,)",1,3,[0.55000093 0.70070887 0.82087009 0.57089787 0.65383114],[0.5 0.5 0.5 0.5 0.5],0.9441475146980225,0.8989845002672368,0.9521646178514164,0.9465526456440406,0.9369321218599679,14.222747802734375,0.0012133121490478516,1.8889029026031494,0.6592617796100556,0.7998396579369321,0.9208979155531801,0.9347942276857295,0.943345804382683,0.9179583110636024,25.111345529556274,0.001224517822265625,0.6549830436706543,0.5
5,38,"(6,)",1,3,[0.52786371 0.5923921  0.73824357 0.72356344 0.74943045],[0.5 0.5 0.5 0.5 0.5],0.8233564938535542,0.8989845002672368,0.9361304115446285,0.931587386424372,0.9257081774452165,14.192225933074951,0.0012297630310058594,1.8284385204315186,0.6662986554077374,0.8677177979690005,0.9200962052378407,0.926242650988776,0.9339925173703901,0.9235702832709781,25.112560510635376,0.001238107681274414,0.630692720413208,0.5
6,38,"(7,)",1,3,[0.56443835 1.         1.         0.71523931 1.        ],[0.5        0.51716859 0.50996851 0.5        0.50022904],0.41876002137894175,0.898717263495457,0.428915018706574,0.581507215392838,0.5585248530197755,14.16266918182373,0.0011963844299316406,1.8612043857574463,0.8559355320964044,0.40406199893105293,0.9198289684660609,0.8476750400855158,0.8677177979690005,0.3909673971138429,25.108859300613403,0.0011925697326660156,0.6298420429229736,0.5054732298761501
7,38,"(8,)",1,3,[0.58211342 0.6696767  0.79770941 0.80698068 0.81203281],[0.5 0.5 0.5 0.5 0.5],0.9211651523249599,0.8989845002672368,0.9420096205237841,0.9374665954035275,0.9323890967397114,18.997307538986206,0.001207113265991211,2.4852805137634277,0.7337026061091895,0.9200962052378407,0.9200962052378407,0.9444147514698022,0.9476215927311598,0.9452164617851416,33.58571434020996,0.03139495849609375,0.8411417007446289,0.5
8,38,"(9,)",1,3,[0.58336725 0.6464872  0.78531969 0.77585824 0.80789461],[0.5 0.5 0.5 0.5 0.5],0.8709246392303581,0.8989845002672368,0.9160876536611438,0.9190272581507215,0.9134152859433458,18.980143070220947,0.0011954307556152344,2.3623645305633545,0.7197853992313397,0.867183324425441,0.9203634420096205,0.9270443613041155,0.9305184393372528,0.8976483164083378,33.56827449798584,0.00124359130859375,0.873032808303833,0.5
9,38,"(10,)",1,3,[0.53699224 0.64264863 0.68016064 0.75301345 0.84003658],[0.5 0.5 0.5 0.5 0.5],0.8172100481026189,0.8989845002672368,0.8268305718866916,0.8840192410475681,0.8800106894708712,18.9265398979187,0.001216888427734375,2.488330841064453,0.6905703083647519,0.6646178514163549,0.9198289684660609,0.9265098877605559,0.9299839657936932,0.8003741314804917,33.72032618522644,0.031327009201049805,0.8750660419464111,0.5
10,38,"(11,)",1,3,[0.55753898 0.85674999 0.80683345 0.62221206 0.84962062],[0.5 0.5 0.5 0.5 0.5],0.8861571352218065,0.8989845002672368,0.918492784607162,0.9174238375200428,0.9139497594869054,14.201505899429321,0.0012233257293701172,2.000824213027954,0.7385910212784262,0.9267771245323356,0.9208979155531801,0.913148049171566,0.9225013361838589,0.8880277926242651,25.09621024131775,0.001245260238647461,0.7116565704345703,0.5
11,38,"(12,)",1,3,[0.55370717 0.57314245 0.76278342 0.77840855 0.86008319],[0.5 0.5 0.5 0.5 0.5],0.8244254409406734,0.8989845002672368,0.9468198824158204,0.9294494922501336,0.9225013361838589,14.189859628677368,0.0012259483337402344,1.8916294574737549,0.7056249556541888,0.8853554249064671,0.9203634420096205,0.9307856761090326,0.9401389631213255,0.8706574024585783,25.1327965259552,0.0012280941009521484,0.6542859077453613,0.5
12,38,"(13,)",1,3,[0.54721987 0.64148738 0.76024828 0.70167869 0.75395364],[0.5 0.5 0.5 0.5 0.5],0.9043292357028327,0.8989845002672368,0.9369321218599679,0.931587386424372,0.9265098877605559,14.242784261703491,0.001201629638671875,1.8568286895751953,0.6809175710675456,0.8281667557455906,0.9203634420096205,0.9078033137359701,0.9270443613041155,0.9029930518439337,25.077170610427856,0.0012004375457763672,0.6305055618286133,0.5
13,38,"(14,)",1,3,[0.56441539 0.61854238 0.70485116 0.70488857 0.7646044 ],[0.5 0.5 0.5 0.5 0.5],0.9051309460181721,0.8989845002672368,0.935595938001069,0.9334580438268306,0.9273115980758952,14.161457777023315,0.0011997222900390625,1.894045352935791,0.6714603819005471,0.8655799037947621,0.9203634420096205,0.94735435595938,0.9518973810796365,0.9476215927311598,25.147026300430298,0.001219034194946289,0.6517350673675537,0.5
