,person,subset,# shots,Feature Set,wLDA,AccLDAInd,AccLDAGen,AccLDAProp,AccLDALiu,tPropL,tIndL,tGenL,wMeanLDA,AccQDAInd,AccQDAGen,tIndQ,tGenQ
0,50,"(1,)",1,2,[0.73298802 0.61702331 0.64296377 0.72881065 0.78814256],0.6962666666666667,0.7282666666666666,0.8010666666666667,0.8197333333333333,93.15145659446716,0.0632169246673584,8.410794496536255,0.7019856606227545,0.4653333333333333,0.7277333333333333,0.04061603546142578,3.3453640937805176
1,50,"(2,)",1,2,[0.7663559  0.53930582 0.76221243 0.77247715 0.77073992],0.7056,0.7285333333333334,0.7672,0.7797333333333333,29.46668553352356,0.002049684524536133,6.598052740097046,0.7222182438101235,0.5544,0.7277333333333333,0.0018830299377441406,2.2802531719207764
2,50,"(3,)",1,2,[0.70252276 0.65555653 0.62080713 0.80424912 0.82998193],0.7346666666666667,0.7282666666666666,0.8434666666666667,0.8581333333333333,28.142898321151733,0.001636505126953125,4.929476022720337,0.7226234944710926,0.4992,0.728,0.0018167495727539062,1.9986889362335205
3,50,"(4,)",1,2,[0.73023903 0.62578491 0.68780731 0.72131324 0.74310225],0.5570666666666667,0.7285333333333334,0.7442666666666666,0.7837333333333333,40.309441804885864,0.0016465187072753906,6.958832263946533,0.7016493472236727,0.5309333333333334,0.7277333333333333,0.0016982555389404297,5.084453105926514
4,50,"(5,)",1,2,[0.60033111 0.59469089 0.76829564 0.81007847 0.68547435],0.6965333333333333,0.7285333333333334,0.8085333333333333,0.8024,43.09023571014404,0.002096414566040039,11.059332847595215,0.6917740935131378,0.5213333333333333,0.728,0.0018239021301269531,3.1436305046081543
5,50,"(6,)",1,2,[0.70455298 0.565681   0.57333265 0.64846515 0.85657737],0.7741333333333333,0.7288,0.8482666666666666,0.8349333333333333,39.18260741233826,0.0020775794982910156,5.730686187744141,0.6697218302030014,0.4552,0.728,0.001795053482055664,2.0772135257720947
6,50,"(7,)",1,2,[0.68684096 0.84692848 0.53310444 0.61165208 0.68796147],0.552,0.7285333333333334,0.7298666666666667,0.7749333333333334,31.55690336227417,0.0015327930450439453,7.413874387741089,0.6732974846812791,0.5293333333333333,0.7277333333333333,0.05703592300415039,2.8474583625793457
7,50,"(8,)",1,2,[0.68018708 0.63336731 0.71615795 0.62811018 0.74424032],0.7285333333333334,0.7285333333333334,0.8418666666666667,0.8341333333333333,22.553643226623535,0.0015132427215576172,4.076131820678711,0.6804125703956122,0.4650666666666667,0.7277333333333333,0.001668691635131836,1.586519718170166
8,50,"(9,)",1,2,[0.86877663 0.55468044 0.65860838 0.75617728 0.89702407],0.5917333333333333,0.7285333333333334,0.7821333333333333,0.8362666666666667,22.49757480621338,0.0014972686767578125,3.919504404067993,0.7470533606101606,0.4709333333333333,0.7277333333333333,0.0017278194427490234,1.5156471729278564
9,50,"(10,)",1,2,[0.73799165 0.60567289 0.56083881 0.70056415 0.71241567],0.6792,0.7285333333333334,0.8074666666666667,0.8058666666666666,22.521525382995605,0.001489400863647461,4.376418113708496,0.663496635285372,0.4922666666666667,0.7277333333333333,0.0016427040100097656,1.5655393600463867
