,person,subset,# shots,Feature Set,wLDA,AccLDAInd,AccLDAGen,AccLDAProp,AccLDALiu,tPropL,tIndL,tGenL,wMeanLDA,AccQDAInd,AccQDAGen,tIndQ,tGenQ
0,26,"(1,)",1,2,"[0.5        0.5113296  0.82199123 0.55911253 0.51386913 0.87458594
 0.75081445]",0.9599849355051313,0.8868279822992186,0.9685528669616796,0.9967046417474814,14.160622835159302,0.0058748722076416016,1.2937321662902832,0.6473861256646267,0.9507579323980793,0.8734582431032859,0.02361297607421875,0.4737436771392822
1,26,"(2,)",1,2,"[0.5        0.51043496 0.69612232 0.70312742 0.54816029 0.84007686
 0.83060306]",0.9881367102909331,0.8727050183598531,0.9975520195838433,0.9995292345353545,14.251434564590454,0.004784107208251953,1.2367279529571533,0.6612178423878478,0.9558421994162508,0.866114301854816,0.023505210876464844,0.47327351570129395
2,26,"(3,)",1,2,"[0.5        0.50447064 0.69930282 0.62245305 0.53672232 0.59624792
 0.70210693]",0.991714527822239,0.8618774126730063,0.9969871010262688,0.9983993974202052,14.233218669891357,0.004800558090209961,1.2021725177764893,0.5944719537077667,0.9253365973072215,0.8544393183316072,0.023612022399902344,0.4127042293548584
3,26,"(4,)",1,2,"[0.5        0.55297619 0.52033493 0.53855777 0.51398818 0.87368347
 0.69726695]",0.944920440636475,0.8606534224649279,0.9571603427172583,0.952358534977874,14.333167314529419,0.0047931671142578125,1.200836420059204,0.599543926865514,0.7141512098672441,0.8354203935599285,0.023502349853515625,0.4507262706756592
4,26,"(1, 2)",2,2,"[0.5        0.50409468 0.63913852 0.67740869 0.53149766 0.8118364
 0.81488675]",0.9937858958666792,0.90556444779211,0.9983993974202052,0.9996233876282836,14.280125379562378,0.029043197631835938,1.2893633842468262,0.6398375283418711,0.9726956030505602,0.8901233405517371,0.0048580169677734375,0.45175886154174805
5,26,"(1, 3)",2,2,"[0.5        0.50142248 0.71409984 0.59174381 0.53212041 0.72355889
 0.68840029]",1.0,0.901045099331513,1.0,1.0,14.372677326202393,0.028737306594848633,1.2958178520202637,0.607335102871432,0.9703417757273326,0.8919122493173901,0.024796724319458008,0.473496675491333
6,26,"(1, 4)",2,2,"[0.5        0.50906678 0.638147   0.59570715 0.51458037 0.87666281
 0.71306654]",0.9999058469070708,0.8941719235476886,0.9999058469070708,0.9997175407212127,14.283303260803223,0.028700590133666992,1.2572064399719238,0.6210329506737035,0.9599849355051313,0.8788249694002448,0.004765033721923828,0.420698881149292
7,26,"(2, 3)",2,2,"[0.5        0.50409468 0.7935836  0.62047854 0.53714047 0.62755871
 0.76589118]",0.997269560305056,0.8877695132285096,0.998211091234347,0.9985877036060634,14.337687730789185,0.028714418411254883,1.2587099075317383,0.6212495965162987,0.9677996422182469,0.8840033895113455,0.004751443862915039,0.4499826431274414
8,26,"(2, 4)",2,2,"[0.5        0.52440117 0.61996272 0.62752647 0.52916006 0.82987202
 0.73472733]",0.997269560305056,0.8829677054891253,0.9987760097919217,0.9992467752565671,14.245389699935913,0.028801441192626953,1.2369730472564697,0.623664253699456,0.9549948215798889,0.8723284059881367,0.02483367919921875,0.42029428482055664
9,26,"(3, 4)",2,2,"[0.5        0.50309598 0.5936905  0.63139461 0.51500268 0.68776527
 0.70038181]",0.9966104886545523,0.8752471518689389,0.998211091234347,0.9985877036060634,10.756350755691528,0.008588552474975586,0.8597486019134521,0.5901901223795168,0.8985029658224273,0.867997363713398,0.02491164207458496,0.3143167495727539
10,26,"(1, 2, 3)",3,2,"[0.5        0.50325793 0.70914978 0.60241842 0.51796381 0.72960787
 0.79182503]",0.9995292345353545,0.9152622163638076,1.0,1.0,9.233180522918701,0.012944221496582031,0.4670369625091553,0.622031834439952,0.9767441860465116,0.9041521513981734,0.00609135627746582,0.14703130722045898
11,26,"(1, 2, 4)",3,2,"[0.5        0.51504477 0.65800028 0.64676245 0.51458037 0.83684933
 0.78715211]",0.9995292345353545,0.9102721024385652,0.9996233876282836,0.9997175407212127,5.83917498588562,0.012430429458618164,0.41564154624938965,0.6369127578218167,0.9731663685152058,0.8939836173618303,0.005784749984741211,0.153153657913208
12,26,"(1, 3, 4)",3,2,"[0.5        0.50380721 0.63301165 0.62389758 0.52076531 0.72084166
 0.78490368]",1.0,0.9072592034648338,1.0,1.0,4.658031225204468,0.012515783309936523,0.40345335006713867,0.6124610128006465,0.9694943978909707,0.895490066848696,0.005767822265625,0.14087510108947754
13,26,"(2, 3, 4)",3,2,"[0.5        0.50325793 0.62597347 0.64915195 0.52132876 0.65705076
 0.81527423]",0.9976461726767725,0.8960549854062706,0.9988701628848508,0.9987760097919217,4.6637701988220215,0.012534379959106445,0.40299177169799805,0.6102910134733801,0.9630919875717917,0.8893701158083043,0.00579524040222168,0.14974570274353027
14,26,"(1, 2, 3, 4)",4,2,"[0.5        0.50480591 0.73476227 0.66228133 0.52444701 0.71819677
 0.83890265]",0.9998116938141418,0.9198757179173336,1.0,1.0,4.642819166183472,0.016561508178710938,0.4160585403442383,0.640485135474619,0.9757085020242915,0.9071650503719048,0.006827831268310547,0.14571452140808105
