,person,subset,# shots,Feature Set,wLDA,wQDA,AccLDAInd,AccLDAGen,AccLDAProp,AccLDALiu,AccLDAPropQ,tPropL,tIndL,tGenL,wMeanLDA,AccQDAInd,AccQDAGen,AccQDAProp,AccQDALiu,AccQDAPropL,tPropQ,tIndQ,tGenQ,wMeanQDA
0,3,"(1,)",1,1,"[0.87028185 0.97163121 0.98201058 0.96581197 0.96542511 0.7929557
 0.78791431 0.96798493 0.83202194 0.97222222 0.88182391 0.97119342
 0.75249583 0.93212914 0.8343916  0.89562048 0.72950262 0.53743411]","[1.         1.         0.8001374  0.93846154 0.98148148 0.75191919
 1.         1.         0.93656698 0.98148148 0.95650334 0.89292929
 0.79226377 0.83571921 0.94279018 0.96522132 0.79908259 0.84710405]",0.5281023050205241,0.39737922323965896,0.4951847173981686,0.4754499526365646,0.5075781496684559,25.995161056518555,0.003103971481323242,0.13660478591918945,0.8690472735322887,0.5226555099463215,0.32159772655509944,0.5270760972529207,0.5406536154089043,0.5251815598358067,47.5187509059906,0.002262115478515625,0.03577923774719238,0.9123145455268635
1,3,"(2,)",1,1,"[0.9358983  0.98039216 0.88424813 0.9507748  0.97863248 0.7189092
 0.67772969 1.         0.80499748 0.96594691 0.85460731 0.84306502
 1.         0.80680681 0.6738304  0.91856453 0.90470434 0.5662095 ]","[1.         1.         0.82760943 0.96639993 0.9521785  0.71406526
 1.         0.98039216 0.87656319 0.95720165 0.90536595 0.92053356
 0.97950378 0.81163823 0.79320988 0.90679083 0.88215959 0.95790993]",0.5846602553996532,0.37797572126753903,0.5711808292606022,0.5551789374113195,0.578905880498187,25.862673044204712,0.002914905548095703,0.12917065620422363,0.8591842817651295,0.5610909664196753,0.35022859845498977,0.5655841084660256,0.5699195964054864,0.5550212833044301,47.36582088470459,0.002275228500366211,0.03727126121520996,0.9128623252947532
2,3,"(3,)",1,1,"[0.93579196 0.97108067 0.95981087 0.96517885 0.94866599 0.73657753
 0.62765046 0.95694444 0.8384913  0.9537037  0.76563784 0.94356497
 0.92606779 0.97119342 0.70972573 0.86099958 0.86194891 0.50569484]","[1.         0.96296296 0.87924059 1.         0.94529915 0.70634921
 0.95238095 0.98063201 0.86746587 1.         0.84591662 0.97777778
 0.88995662 0.89632251 0.86944444 0.87567756 0.75925764 0.83787603]",0.6063554335033347,0.38101216163201257,0.5719105531581012,0.5391918399372303,0.5832875637504904,25.063929557800293,0.0028324127197265625,0.13646411895751953,0.8577071587507559,0.500823852491173,0.31510396233817184,0.5247548058061985,0.5585719890153001,0.5275794429187917,46.20956468582153,0.0022416114807128906,0.036015987396240234,0.902586663010477
3,3,"(4,)",1,1,"[0.90831407 0.9772423  0.88541737 0.9211401  0.92616079 0.82211275
 0.85037297 0.97425474 0.85096064 1.         0.79173831 0.97037037
 0.94920635 0.88595749 0.64837812 0.8078322  0.90469556 0.56231901]","[1.         0.98148148 0.92004049 0.98113208 0.96408232 0.73944188
 0.96581197 0.98063201 0.94376273 0.93728154 0.87814408 0.96581197
 0.93333333 0.88562092 0.72987013 1.         0.76899964 0.91491895]",0.6138815069563858,0.3815851180240738,0.6002032202594967,0.5455682351102079,0.6198217914647491,26.169394493103027,0.0030655860900878906,0.14014434814453125,0.8686929525247813,0.5818352352665311,0.32874785055494765,0.6040331405346256,0.5982491793027982,0.600906675003908,48.398236989974976,0.002614259719848633,0.042015790939331055,0.9161314168234888
4,3,"(1, 2)",2,1,"[0.83774028 0.97849462 0.89412212 0.95959596 0.98358586 0.76035914
 0.7736244  1.         0.87326132 0.93446121 0.85199824 0.87563489
 0.81846084 0.87745098 0.72360418 0.83143293 0.85275112 0.5859779 ]","[1.         1.         0.9293704  1.         1.         0.78930956
 1.         1.         0.92210767 0.95720165 0.96281014 0.97603486
 0.8828128  0.93130738 0.84786325 0.97863248 0.87342603 0.91005031]",0.5867554936859899,0.3977329223426469,0.5480759669881674,0.5341553147061748,0.5680620463358854,25.488282680511475,0.004842281341552734,0.13051843643188477,0.8562531117056289,0.6462165655762155,0.37635477776672965,0.6428358357363031,0.6028636770408671,0.6152928308640748,47.010324001312256,0.0028662681579589844,0.03635835647583008,0.9422736959465383
5,3,"(1, 3)",2,1,"[0.82754467 0.97777778 0.9726248  0.94100529 1.         0.82812927
 0.74273766 0.98388465 0.86253633 0.9325617  0.75085344 0.96222222
 0.78619469 0.82770054 0.8365414  0.88490256 0.8189536  0.53054873]","[1.         0.97777778 0.94444444 1.         1.         0.77822823
 0.9827856  1.         1.         0.98188406 0.8989899  1.
 0.86375866 0.89136134 0.92011785 0.95802469 0.85375566 0.82104472]",0.6035982601818901,0.405001977066034,0.5537761961249505,0.5197706603400554,0.5653420324238829,26.032018184661865,0.004935503005981445,0.1474759578704834,0.8592621838201193,0.6172400158165283,0.338572558323448,0.6225780941083432,0.5927243969948597,0.6008303677342823,50.11879825592041,0.0028395652770996094,0.04225969314575195,0.9373429403940885
6,3,"(1, 4)",2,1,"[0.83779263 0.96527778 0.98438935 0.92750847 0.98216735 0.8588137
 0.87379526 0.98412698 0.88111622 0.91951893 0.86343624 1.
 0.8007408  0.86085928 0.71936233 0.83908233 0.76574175 0.5882181 ]","[1.         0.97979798 0.98148148 0.97990544 1.         0.80555556
 0.98412698 1.         1.         0.98222222 0.94688109 1.
 0.89855521 0.87497124 0.91630592 0.96139031 0.85717243 0.90545382]",0.632562715199213,0.4061977373339892,0.5847515986227251,0.5343826856861781,0.6039350713231677,25.781596183776855,0.004954099655151367,0.14239192008972168,0.8695526397298035,0.6511559272011805,0.358780127889818,0.6522380718150517,0.6064928676832267,0.6416133792424987,49.7052481174469,0.0028476715087890625,0.03771328926086426,0.9485455381784733
7,3,"(2, 3)",2,1,"[0.92030316 0.97877653 0.93040896 1.         0.9862543  0.74372148
 0.69721632 0.98108747 0.85221947 0.9154191  0.82214635 0.91739376
 0.95906433 0.81175543 0.62984953 0.94688786 0.87305138 0.53174196]","[1.         1.         0.93557001 1.         1.         0.76028027
 1.         1.         0.92216855 0.97959184 0.91621129 1.
 0.92755649 0.84560761 0.87920228 1.         0.87367725 0.91546897]",0.596210775606868,0.38188277087033745,0.5720347345569371,0.5385829879613183,0.5800276297611999,26.036838054656982,0.0052988529205322266,0.16227078437805176,0.8609609656538544,0.6119005328596803,0.36767317939609234,0.6147621866982436,0.5832839944740478,0.5865403591868956,51.15796732902527,0.0031731128692626953,0.048006296157836914,0.9419630302477662
8,3,"(2, 4)",2,1,"[0.90574045 0.97897898 0.92810476 0.94637158 0.97333333 0.76292346
 0.85144861 0.96969748 0.88351612 0.90328045 0.8568104  0.95256481
 0.97180763 0.7990591  0.66758777 0.91105988 0.93154762 0.56111655]","[1.         1.         0.97222222 1.         0.94437382 0.79288493
 0.95499297 1.         1.         0.98113208 0.93552229 1.
 0.9376912  0.8504002  0.76960273 0.97905282 0.91498471 0.94027352]",0.6246685652558185,0.3825984483943828,0.6080722773249534,0.5632917607777669,0.6192674064617499,25.779879808425903,0.005075931549072266,0.1405029296875,0.8752749439942984,0.647648040852401,0.3848571147991751,0.654424040066778,0.6114111754885594,0.6338014337621526,49.537296295166016,0.0030739307403564453,0.0380251407623291,0.9429518607633091
9,3,"(3, 4)",2,1,"[0.87147892 0.97897898 0.91725655 0.9764255  0.98621249 0.77590323
 0.71258067 0.96501959 0.84425063 0.95860566 0.78194039 0.91264389
 0.87294293 0.97354497 0.68229453 0.88021447 0.88311688 0.50977858]","[1.         1.         0.96581197 0.98148148 0.97859327 0.74850088
 0.95238095 0.97777778 0.97530864 1.         0.91705828 1.
 0.93055556 0.97163121 0.80378576 0.98055556 0.83043104 0.92723163]",0.6413786369849639,0.386447959382933,0.6068150751806288,0.5449131029095879,0.6286858035539934,27.171781539916992,0.00481867790222168,0.14556884765625,0.8601771598580327,0.6128685803553994,0.35549697324741264,0.6296621753563757,0.6015426674477641,0.6136496777973052,47.467289209365845,0.002808094024658203,0.040836334228515625,0.941172443740196
