,person,subset,# shots,Feature Set,wLDA,wQDA,AccLDAInd,AccLDAGen,AccLDAProp,AccLDALiu,AccLDAPropQ,tPropL,tIndL,tGenL,wMeanLDA,AccQDAInd,AccQDAGen,AccQDAProp,AccQDALiu,AccQDAPropL,tPropQ,tIndQ,tGenQ,wMeanQDA
0,2,"(1,)",1,3,"[0.82985726 0.90739853 0.89216701 0.91853492 0.92026105 0.81816781
 0.86979367 1.         0.94238683 0.78583278 0.86886777 1.
 0.82952224 0.81175035 0.69187644 0.80756813 0.62783062 0.5342526 ]","[0.55283041 0.71561579 0.60907885 0.74727433 0.65068329 0.51111111
 0.57908921 0.8516934  0.66068045 0.59091711 0.66093508 0.86495726
 0.54718231 0.63342953 0.56702409 0.60765358 0.6054386  0.50946305]",0.5941543257989088,0.4091971940763835,0.5887763055339049,0.5653936087295401,0.5885424785658613,50.097214221954346,0.006285905838012695,0.33206701278686523,0.836448222951237,0.5376461418550272,0.44099766173031957,0.5968043647700702,0.5910366328916602,0.557755261106781,54.01539897918701,0.00467681884765625,0.09203791618347168,0.6369476357983532
1,2,"(2,)",1,3,"[0.77011893 0.90845916 0.88289848 0.93164959 0.9328844  0.89263131
 0.8999701  1.         0.94315739 1.         0.90326262 1.
 0.77962509 0.79243988 0.8376407  0.78634437 0.735328   0.53255091]","[0.59692585 0.75802469 0.59520582 0.70258137 0.77037037 0.50927398
 0.68388007 0.84197531 0.7489418  0.66206253 0.59381832 0.75769231
 0.53665072 0.63368276 0.5995839  0.56915841 0.54163861 0.50663947]",0.6422080872330759,0.4224594881114645,0.645842798727851,0.6240345297592004,0.6449341208541572,30.44785785675049,0.005258083343505859,0.32442378997802734,0.8627200523100295,0.5770861729516886,0.4591094956837801,0.6359230652733606,0.639709223080418,0.5900348326518249,53.81001281738281,0.004518270492553711,0.0835580825805664,0.6448947928853238
2,2,"(3,)",1,3,"[0.82784547 0.96135266 0.91846523 0.92111571 0.88571429 0.87142326
 0.95061728 1.         0.95981087 1.         0.97894737 0.93567251
 0.75333366 0.75329973 0.86807257 0.7684463  1.         0.83099653]","[0.6143445  0.70852329 0.6281542  0.67822671 0.80246914 0.52
 0.5978836  0.83882243 0.81851852 0.73259043 0.67879045 0.64408662
 0.56630824 0.61329267 0.63511304 0.5498557  1.         0.53455866]",0.6238418777022854,0.44255713403335395,0.621757257566399,0.6056207535515751,0.6268529956763434,34.76818799972534,0.0057010650634765625,0.3235797882080078,0.8991729682362521,0.5872452130945027,0.4752161828289067,0.6399011735639284,0.6424490426189006,0.5859326744904262,87.9910523891449,0.004671335220336914,0.09210824966430664,0.6756410111736277
3,2,"(4,)",1,3,"[0.71020782 0.9322444  0.89166913 0.94522692 0.89061387 0.75059791
 0.94068353 1.         0.97546898 1.         0.97696477 0.87786414
 0.90011581 0.72816853 0.8085413  0.97852474 0.70816003 0.60920848]","[0.63193042 0.62461921 0.63511391 0.73826688 0.70041135 0.50888889
 0.68755163 0.79525641 0.78314825 0.64281233 0.61641013 0.79478796
 0.55617284 0.60361552 0.62014974 0.64228611 0.59087403 0.51112433]",0.6266779817929332,0.425551612405493,0.6284523993210924,0.6185002314457645,0.62914673661472,35.898951053619385,0.005595207214355469,0.32206010818481445,0.8680144638083012,0.6042277426323098,0.4672118500231446,0.6486653294244715,0.6384045671964204,0.5691251350100294,76.26121497154236,0.004673957824707031,0.0835731029510498,0.6490788859079348
4,2,"(1, 2)",2,3,"[0.75267368 0.93088783 0.8755771  0.8989624  0.86736895 0.78698214
 0.84115574 1.         0.97777778 0.82262164 0.87508913 1.
 0.81533393 0.81652924 0.92016461 0.75862291 0.71494383 0.55471379]","[0.74009615 0.9015873  0.83254804 0.9037037  0.78036103 0.5701151
 0.74168916 1.         0.94745863 0.88383838 0.79144098 1.
 0.60693754 0.7555282  0.79637577 0.78357578 0.7325094  0.53914851]",0.631705210632377,0.4137798675750888,0.628442567891757,0.5871797332309759,0.6307456098263122,30.349295377731323,0.01062774658203125,0.3346738815307617,0.8449669275071394,0.6039727473371078,0.453219460704347,0.636023414259668,0.6388062565972555,0.6232607235390077,55.65900206565857,0.005957126617431641,0.09374070167541504,0.7948285378056277
5,2,"(1, 3)",2,3,"[0.77999668 0.92287582 0.86944634 0.95375761 0.97569444 0.78360088
 0.94871795 1.         1.         0.90100039 0.91574338 1.
 0.71908904 0.74540598 0.76303914 0.71940213 0.91853456 0.88198389]","[0.72516024 0.79746615 0.83604466 0.90205328 0.78831495 0.60350432
 0.78252884 1.         0.89404641 0.84476118 0.95902464 0.87758538
 0.60986834 0.76587016 0.75496894 0.73212168 0.84783951 0.61952106]",0.6677485984066096,0.44024786072587785,0.6597816465033933,0.6275204091669125,0.6593882167797777,29.78479790687561,0.010242700576782227,0.32794809341430664,0.8776826798320612,0.6733549719681322,0.47575489328218745,0.6958788236451264,0.6898790203599882,0.6691256024392643,54.40010905265808,0.006093740463256836,0.08537936210632324,0.7967044286535049
6,2,"(1, 4)",2,3,"[0.72098768 0.92592593 0.87743438 0.94413175 0.91635707 0.73285408
 0.94265374 1.         1.         0.85752306 0.91534392 0.93466224
 0.88529754 0.75934042 0.7951456  0.80801943 0.71062883 0.55808173]","[0.67887136 0.94276094 0.80936536 0.96438746 0.86739927 0.59656085
 0.83201058 0.97863248 0.98148148 0.77476434 0.82172725 0.97867565
 0.62394396 0.7730589  0.77201246 0.87598581 0.69518996 0.54974131]",0.6435098752088042,0.41672398545740397,0.6356490124791195,0.6117716419377026,0.638203792866267,29.84108281135559,0.010311603546142578,0.3266913890838623,0.849132632796858,0.6567750810651469,0.46664046379090107,0.6837967966984376,0.6635550751694999,0.6734794143657267,54.351030349731445,0.006142377853393555,0.08509516716003418,0.8064760788615744
7,2,"(2, 3)",2,3,"[0.77156645 0.97274633 0.92272727 0.96527778 0.90940171 0.92708333
 0.95277778 0.98021309 0.97175141 1.         0.98003472 0.96825397
 0.75580403 0.77962014 0.89861111 0.74944314 0.89317889 0.88198587]","[0.76420886 0.90192308 0.74426187 0.96825397 0.95061728 0.56422394
 0.76715877 1.         0.93157211 0.87474443 0.86937501 0.96415771
 0.56105539 0.77007879 0.776364   0.71869649 0.81756346 0.60451385]",0.6512377881058522,0.4555629327515887,0.6484871478706251,0.6256283790192545,0.6553163236270512,29.670125722885132,0.009757757186889648,0.32663846015930176,0.9044709463215194,0.646021056625249,0.49625343830029406,0.6738120079673717,0.6808308830503652,0.6672673812007968,54.037853956222534,0.005905866622924805,0.09523534774780273,0.8082649434242696
8,2,"(2, 4)",2,3,"[0.72821042 0.93333333 0.9201178  0.96388889 0.91457015 0.71335283
 1.         1.         0.97990544 1.         0.93510324 0.95271868
 0.78382929 0.66175472 1.         0.91400119 0.6773631  0.58966139]","[0.70068308 0.96581197 0.80337255 0.84630107 0.90192308 0.61481481
 0.84567901 0.95555556 0.97037037 0.84921652 0.79596678 0.9426381
 0.61444396 0.78502239 0.79369939 0.81546902 0.60558402 0.51851039]",0.6527053918317066,0.43352601156069365,0.6508101961527528,0.6194447076660665,0.6502416374490666,29.610944032669067,0.009696245193481445,0.32762694358825684,0.8704339149691888,0.659054297356202,0.48706528949114,0.6720363877570359,0.6669193594238605,0.6309106415237373,53.96531558036804,0.0058934688568115234,0.0847020149230957,0.7958367814241653
9,2,"(3, 4)",2,3,"[0.74446258 0.94773825 0.95555556 0.9537037  0.88205592 0.7702443
 0.96990741 1.         0.98222222 1.         1.         0.93125371
 0.78875336 0.74433315 0.88982278 0.90565302 0.76781787 0.88059004]","[0.79246192 0.86417419 0.82110852 0.95555556 0.88148148 0.59266554
 0.95555556 0.92896175 0.93333333 0.82469136 0.78922559 0.94158076
 0.57463508 0.70059649 0.81960069 0.74240961 0.81045284 0.62810692]",0.6376347218176522,0.459073696475386,0.6423924652878921,0.6170501990484513,0.6389940770948636,30.248615264892578,0.010309934616088867,0.32926392555236816,0.8952285486575557,0.6493834352849791,0.5043208078454219,0.6794834449946596,0.6780269929119332,0.6612292455578211,55.054203033447266,0.00630950927734375,0.09405946731567383,0.8086998434716981
