,person,subset,# shots,Feature Set,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,AccLDAInd,AccLDAMulti,AccLDAProp,tCLPropL,AccLDALiu,AccLDAPropQ,AccClLDAInd,AccClLDAProp,AccClLDAPropQ,AccClLDALiu,tPropL,tIndL,tGenL,wTargetMeanLDAm,wTargetCovLDAm,AccQDAInd,AccQDAMulti,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAPropL,AccClQDAInd,AccClQDAProp,AccClQDAPropL,AccClQDALiu,tPropQ,tIndQ,tGenQ,wTargetMeanQDAm,wTargetCovQDAm,AccSVMInd,AccKNNInd,AccClSVMInd,AccClKNNInd
0,59,"(1,)",1,1,[0.67340038 0.89678951 0.54446355 0.87435984 0.66011075],[0.50589284 0.39153032 0.46882316 0.52529335 0.49833596],[0.62004385 0.57875734 0.64430991 0.84120713 0.79069901],[0.56850733 0.55806849 0.50047894 0.53275267 0.53259896],0.5308625692429438,0.5493273542600897,0.5651543128462148,0.0010617482445228071,0.5779477710366658,0.5714850962806647,0.736,0.72,0.72,0.768,16.781384229660034,0.0016562938690185547,0.8483037948608398,0.7298248077805003,0.47797512695640865,0.5109469796887365,0.5166183065154313,0.6171194935373252,0.0009882740973168457,0.6094697968873648,0.6094697968873648,0.552,0.792,0.808,0.848,25.615957021713257,0.0008966922760009766,0.3097193241119385,0.6950034470116112,0.5384812776176642,0.6531258243207597,0.6503561065681878,0.848,0.944
1,59,"(1, 2)",2,1,[0.71632898 0.78426452 0.57831826 0.94769593 0.71021296],[0.59058973 0.52514137 0.53526125 0.58262961 0.54263571],[0.65311619 0.6749359  0.69595351 0.85408599 0.76245173],[0.62254672 0.66008428 0.57445014 0.61550436 0.62500972],0.5688472698496438,0.5495911369031917,0.5733315747823793,0.0006219367495440959,0.5774202057504616,0.5838828805064626,0.776,0.784,0.784,0.792,26.768675088882446,0.021587371826171875,0.7714853286743164,0.7473641297909857,0.5552515342813595,0.6003692957003429,0.5167501978369823,0.6436296491690847,0.0009605944298150765,0.6235821682933262,0.6378264310208388,0.872,0.824,0.824,0.856,36.42311382293701,0.0008783340454101562,0.23967695236206055,0.7281086665725063,0.6195190440086056,0.7128725929833817,0.7290952255341598,0.944,0.968
2,59,"(1, 2, 3)",3,1,[0.69408197 0.82528645 0.64439635 0.87009729 0.78741751],[0.64092435 0.56277605 0.60290087 0.62582543 0.69133671],[0.6946058  0.6749582  0.6661169  0.76618888 0.79678081],[0.6711799  0.66064549 0.62519709 0.82489917 0.78435898],0.5852017937219731,0.5499868108678448,0.5915325771564232,0.0006227329770357116,0.5966763386969137,0.5991822738063836,0.768,0.8,0.816,0.792,19.808740854263306,0.0017619132995605469,0.7498078346252441,0.7642559152301484,0.6247526832846568,0.6421788446320232,0.5167501978369823,0.6370350830915326,0.0009650801077772023,0.6329464521234502,0.6436296491690847,0.928,0.872,0.864,0.872,27.4495050907135,0.0008571147918701172,0.24950885772705078,0.7197301183410666,0.7132561234162862,0.748483249802163,0.7738063835399631,0.944,0.976
3,59,"(1, 2, 3, 4)",4,1,[0.38249153 0.91814905 0.72020208 0.93950081 0.8971449 ],[0.3700052  0.497951   0.61251503 0.6493063  0.73996785],[0.76312583 0.69345042 0.78772304 0.82705119 0.78789312],[0.71848155 0.7124279  0.72589421 0.7561417  0.78199772],0.600633078343445,0.5498549195462938,0.6173832761804273,0.0006243376957021204,0.6065681878132418,0.6082827749934054,0.808,0.808,0.816,0.8,18.880140781402588,0.001676321029663086,0.8128001689910889,0.7714976758473087,0.5739490761898267,0.6442891057768398,0.5168820891585334,0.6424426272751252,0.0009667990988145495,0.6362437351622263,0.6403323661303086,0.936,0.872,0.872,0.872,28.591758012771606,0.0009367465972900391,0.24202704429626465,0.7718487169997109,0.7389886153115766,0.770640991822738,0.7908203640200475,0.952,0.992
4,59,"(1, 2, 3, 4, 5)",5,1,[0.80421523 0.86292672 0.68957012 0.91103976 0.8639414 ],[0.61029713 0.65460591 0.66331553 0.69383722 0.72954883],[0.71258362 0.69487011 0.82368295 0.85021477 0.86060208],[0.67330082 0.7068151  0.80321839 0.8195786  0.77496563],0.5970720126615668,0.550250593510947,0.6063044051701398,0.0006233977315545994,0.6022157742020575,0.6092060142442627,0.792,0.8,0.8,0.8,18.24982237815857,0.0019249916076660156,0.815730094909668,0.8263386473839909,0.6703209242104157,0.6642046953310472,0.5170139804800844,0.6544447375362701,0.0009655597121254557,0.6434977578475336,0.6511474544974941,0.88,0.848,0.84,0.888,27.724762678146362,0.000989675521850586,0.26088762283325195,0.78839070683565,0.7555757068179728,0.7921392772355579,0.8009759957794778,0.976,0.992
5,59,"(1, 2, 3, 4, 5, 6)",6,1,[0.73889487 0.79826029 0.73918315 0.97111338 0.8204463 ],[0.6892559  0.77033063 0.67671335 0.75050471 0.7261343 ],[0.74366556 0.85269395 0.8010405  0.8268831  0.83983915],[0.72062961 0.80902624 0.78082024 0.85998408 0.7848571 ],0.606700079134793,0.5503824848324981,0.6064362964916908,0.0006211474714729472,0.6044579266684252,0.6111843840675284,0.792,0.8,0.816,0.8,18.85315203666687,0.0021774768829345703,0.7579565048217773,0.8135795978438397,0.7225877797021237,0.6518069111052492,0.5172777631231865,0.6453442363492482,0.0009676400730270913,0.6437615404906357,0.6496966499604326,0.896,0.856,0.848,0.872,28.770814180374146,0.0010716915130615234,0.23761630058288574,0.8128244521725309,0.7910634552693341,0.8104721709311528,0.8115273015035611,0.984,0.992
6,59,"(1, 2, 3, 4, 5, 6, 7)",7,1,[0.71288727 0.33512312 0.7743377  0.92849548 0.85789512],[0.37463536 0.40879418 0.70762447 0.76928366 0.72839468],[0.82403347 0.7829313  0.82474708 0.81214639 0.87511494],[0.80181454 0.7759611  0.79818058 0.86680061 0.82122125],0.5994460564494857,0.5509100501187022,0.600896860986547,0.0006199167008074189,0.600896860986547,0.606963861777895,0.808,0.824,0.816,0.808,18.790950059890747,0.0024666786193847656,0.778836727142334,0.7217477382620903,0.5977464718865859,0.6589290424690055,0.5178053284093906,0.6511474544974941,0.0009519638785017854,0.6454761276707993,0.6458718016354524,0.896,0.856,0.832,0.88,18.224398612976074,0.0011670589447021484,0.2653052806854248,0.8237946343024454,0.8127956149250567,0.8197045634397256,0.8214191506198892,0.976,0.984
7,59,"(1, 2, 3, 4, 5, 6, 7, 8)",8,1,[0.         0.87368074 0.88400244 0.99359168 0.79735321],[0.         0.79504449 0.83236845 0.84446684 0.67304894],[0.86174966 0.863294   0.89178525 0.92665491 0.7801588 ],[0.82519532 0.83154765 0.83769689 0.8777629  0.76176658],0.6026114481667106,0.5511738327618043,0.5917963597995252,0.0006230736558653062,0.6032709047744659,0.6109206014244263,0.808,0.784,0.816,0.816,19.140320539474487,0.0026979446411132812,0.8104338645935059,0.7097256147463099,0.6289857435309927,0.6580058032181483,0.5178053284093906,0.6419150619889211,0.0009568171210604712,0.6432339752044316,0.6376945396992878,0.896,0.856,0.856,0.88,29.110108375549316,0.0012497901916503906,0.2664310932159424,0.8647285237189741,0.8267938684765532,0.8136375626483777,0.8190451068319704,0.976,0.984
8,59,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,1,[0.78727322 0.65746737 0.81769762 0.90329056 0.87398966],[0.71089348 0.76868094 0.79759309 0.82996115 0.80730238],[0.7896092  0.8483483  0.84557153 0.89715176 0.89153425],[0.77552043 0.82492672 0.82417686 0.89551752 0.87047919],0.6082827749934054,0.5511738327618043,0.6099973621735689,0.0006216496535763833,0.6019519915589554,0.6094697968873648,0.816,0.824,0.824,0.808,19.032315492630005,0.0028715133666992188,0.7818641662597656,0.807943684518247,0.7828862083581585,0.6595884990767608,0.5179372197309418,0.6470588235294118,0.0009597447766882862,0.6456080189923503,0.6457399103139013,0.896,0.856,0.856,0.88,29.048351287841797,0.0012314319610595703,0.24931955337524414,0.8544430089255679,0.8381241454625796,0.8140332366130308,0.8248483249802163,0.968,0.992
9,59,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,1,[0.72893506 0.7875371  0.86588976 0.86228309 0.86616874],[0.81141355 0.77214802 0.83863662 0.82301273 0.82035308],[0.85617722 0.81278653 0.86013398 0.91845051 0.9371714 ],[0.84961577 0.81852369 0.84597766 0.88466619 0.86920289],0.6111843840675284,0.5514376154049063,0.6014244262727513,0.0006224125175606887,0.6019519915589554,0.6072276444209971,0.808,0.856,0.824,0.816,18.99261212348938,0.0030775070190429688,0.7966530323028564,0.8221627509248229,0.8131128000739215,0.660511738327618,0.5179372197309418,0.6473226061725138,0.0009646294331431106,0.641519388024268,0.6452123450276972,0.888,0.864,0.872,0.88,28.86954402923584,0.0012845993041992188,0.22966623306274414,0.8769439288885603,0.8535972401673216,0.8233975204431548,0.8323661303086257,0.976,0.984
