,person,subset,# shots,Feature Set,wLDA,AccLDAInd,AccLDAGen,AccLDAProp,AccLDALiu,tPropL,tIndL,tGenL,wMeanLDA,AccQDAInd,AccQDAGen,tIndQ,tGenQ
0,4,"(1,)",1,1,"[1.         1.         1.         0.98461538 1.         0.97363465
 0.9667332  1.         1.         1.         0.96723647 0.93415638
 0.82229931 0.74771355 1.         0.9348964  0.93121693 0.66769434]",0.46988628386915626,0.3066123824231363,0.48989189948055595,0.4448266179980345,36.39087891578674,0.003663301467895508,0.27849817276000977,0.9405664780098986,0.47718657868875475,0.32584585146707845,0.0024056434631347656,0.07957053184509277
1,4,"(2,)",1,1,"[0.94954707 0.9772423  1.         0.98611111 1.         0.87037037
 0.92353469 0.95       0.97800926 1.         0.92820513 0.91374041
 0.83336796 0.72841392 0.93197279 0.91531893 0.82129081 0.61047009]",0.5306977074313294,0.29746610831144865,0.5421250621051884,0.45113208886365247,27.693561792373657,0.003160238265991211,0.13327503204345703,0.9065330463722722,0.5592306054368656,0.3191851799276031,0.002294778823852539,0.03608226776123047
2,4,"(3,)",1,1,"[0.93349929 1.         1.         1.         1.         0.90097259
 0.97119342 0.96581197 1.         1.         1.         0.96774194
 0.85869368 0.78581111 0.91119076 0.86724456 0.88148148 0.63499313]",0.5550319994373726,0.29692664744356145,0.5688867008931711,0.46304240804557284,37.01061820983887,0.002991914749145508,0.12653279304504395,0.9265907735240465,0.58006892186511,0.3139461284197201,0.0022821426391601562,0.035802602767944336
3,4,"(4,)",1,1,"[0.89574397 0.97425474 0.96135266 1.         1.         0.81904762
 0.97354497 1.         1.         1.         0.95081967 0.95495495
 0.83587516 0.78621806 0.92571969 0.7831391  0.8079697  0.64423406]",0.5417751812486802,0.29767016259590345,0.5515590905891462,0.44555500809460125,31.62764310836792,0.0030193328857421875,0.13661789894104004,0.9062707968939989,0.5376222988667558,0.3178010839726895,0.0022776126861572266,0.03893256187438965
4,4,"(1, 2)",2,1,"[1.         1.         1.         1.         1.         0.96825397
 0.97777778 1.         1.         1.         0.9478458  0.94871795
 0.83736776 0.76729197 0.95679012 0.89699944 0.89083821 0.66218464]",0.5159348441926346,0.3089589235127479,0.5378895184135978,0.4602514164305949,29.89473795890808,0.005219221115112305,0.13492131233215332,0.9363370907820285,0.5791430594900849,0.3348973087818697,0.0029249191284179688,0.03633689880371094
5,4,"(1, 3)",2,1,"[0.95799087 1.         1.         0.98341625 1.         0.97119342
 0.97460317 1.         1.         1.         0.92962963 1.
 0.84145549 0.75951802 0.96581197 0.84493863 0.9043956  0.66620777]",0.5564502012952914,0.3076317171363557,0.5779800455102398,0.463679327848766,34.823198556900024,0.00514674186706543,0.12995624542236328,0.9332867126432703,0.6413443024680553,0.3299492385786802,0.0029315948486328125,0.03649020195007324
6,4,"(1, 4)",2,1,"[0.94824561 1.         0.97932817 1.         1.         0.95738204
 0.92592593 1.         1.         1.         0.91902217 1.
 0.8680688  0.77429514 1.         0.82467679 0.83345485 0.65943821]",0.5620290870860347,0.3092693183809357,0.5775363588575434,0.470036796916068,33.13214468955994,0.0051271915435791016,0.13763999938964844,0.9272132059490689,0.6475381110916418,0.3322235850709655,0.0028913021087646484,0.03619217872619629
7,4,"(2, 3)",2,1,"[0.9292968  0.97619048 1.         0.98361823 1.         0.96666667
 0.93701723 0.95555556 0.9507302  1.         0.95424837 0.94736842
 0.85246845 0.68347302 0.95238095 0.89375692 0.87717662 0.62905267]",0.5473422663945336,0.2962108439080664,0.5577247315644689,0.45460999201348834,39.32698369026184,0.0051991939544677734,0.12901973724365234,0.9160555882237085,0.6129204011003638,0.32221137634217767,0.002912282943725586,0.036313533782958984
8,4,"(2, 4)",2,1,"[0.90069635 1.         1.         1.         1.         0.87372449
 0.87493375 1.         0.97479954 1.         0.82967429 0.91103849
 0.85889056 0.74810325 0.89468181 0.85699485 0.86004843 0.60634619]",0.5573420982499778,0.2970596073554233,0.5767966598560895,0.45447277249711293,45.34967637062073,0.005208253860473633,0.13963103294372559,0.899440667568205,0.637470018655059,0.32299902283023896,0.0029256343841552734,0.03916335105895996
9,4,"(3, 4)",2,1,"[0.90107083 0.97638889 0.97460317 1.         1.         0.83259652
 0.93374861 1.         1.         1.         0.93162393 1.
 0.88752424 0.75753287 0.93984728 0.96135266 0.86577528 0.63331587]",0.5546676034073944,0.2966540792131378,0.5622200755247212,0.44700096601387546,48.336955308914185,0.005147695541381836,0.13483166694641113,0.9219655647824051,0.599982436111355,0.31667691226837624,0.002917051315307617,0.03673434257507324
