,person,subset,# shots,Feature Set,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,AccLDAInd,AccLDAMulti,AccLDAProp,tCLPropL,AccLDALiu,AccLDAPropQ,AccClLDAInd,AccClLDAProp,AccClLDAPropQ,AccClLDALiu,tPropL,tIndL,tGenL,wTargetMeanLDAm,wTargetCovLDAm,AccQDAInd,AccQDAMulti,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAPropL,AccClQDAInd,AccClQDAProp,AccClQDAPropL,AccClQDALiu,tPropQ,tIndQ,tGenQ,wTargetMeanQDAm,wTargetCovQDAm,AccSVMInd,AccKNNInd,AccClSVMInd,AccClKNNInd
0,47,"(1,)",1,2,[0.60034135 1.         0.85223101 0.85850727 0.85971329],[0.61308365 0.52023298 0.54440584 0.53245709 0.50261332],[0.60089299 0.65550472 1.         1.         1.        ],[0.50101458 0.50326122 0.5        0.5        0.5       ],0.45547640249332144,0.4411175422974176,0.5316117542297417,0.0009157801194585866,0.5258236865538736,0.534839715048976,0.632,0.776,0.8,0.76,36.15602469444275,0.02315998077392578,3.787992477416992,0.8341585809246229,0.5425585757234016,0.38958147818343725,0.4476847729296527,0.5687889581478184,0.0012725993712247746,0.5335040071237755,0.5635574354407836,0.376,0.784,0.8,0.736,54.74198269844055,0.0021359920501708984,1.6015658378601074,0.8512795436898447,0.5008551616502942,0.5121326803205699,0.5356188780053428,0.736,0.904
1,47,"(1, 2)",2,2,[0.85695518 0.85441915 0.84635807 0.91745651 0.92312138],[0.66817845 0.60959595 0.61625128 0.64468032 0.63109606],[0.63526928 0.80291628 1.         0.76527979 0.75290172],[0.57002325 0.5693076  0.56363755 0.57029799 0.56859703],0.4905387355298308,0.4414514692787177,0.5573241317898486,0.0009218592624630338,0.5510908281389136,0.5350623330365093,0.752,0.864,0.792,0.808,25.840145111083984,0.002674579620361328,3.745966672897339,0.8796620582572728,0.6339604115506363,0.4598174532502226,0.44757346393588604,0.5288290293855743,0.0012852621471255567,0.5151380231522708,0.553539626001781,0.496,0.744,0.776,0.696,36.079614877700806,0.0022401809692382812,1.9260671138763428,0.7912734125546252,0.5683726840258038,0.5109082813891362,0.5140249332146037,0.792,0.76
2,47,"(1, 2, 3)",3,2,[0.62371628 0.83926309 1.         0.86055627 0.86217008],[0.58879968 0.63195052 0.65552046 0.64817767 0.63675959],[0.66853041 0.78321668 1.         0.82031413 0.80237524],[0.64416127 0.61908305 0.64600363 0.65705443 0.60669742],0.5245992876224399,0.4418967052537845,0.505120213713268,0.0009176541627355697,0.5252671415850401,0.5008904719501336,0.792,0.736,0.736,0.776,25.81410050392151,0.004330635070800781,5.629728317260742,0.8371411428038261,0.6322415829454372,0.42620213713268035,0.4479073909171861,0.5296081923419412,0.0012840884186174862,0.5076803205699021,0.5312778272484416,0.512,0.768,0.768,0.696,36.982861280441284,0.002728700637817383,2.159166097640991,0.8148872928228406,0.6345999589691533,0.490093499554764,0.49231967943009797,0.712,0.744
3,47,"(1, 2, 3, 4)",4,2,[0.86286895 0.99469627 1.         0.94236177 0.88184473],[0.73824019 0.67643361 0.6818233  0.68728488 0.70026742],[0.67292209 0.84353942 0.96100302 0.94192774 0.93598876],[0.66107168 0.69216283 0.71357932 0.72730102 0.69460243],0.5576580587711487,0.4420080142475512,0.5449688334817453,0.0009185454989795906,0.5368432769367765,0.5577693677649154,0.872,0.856,0.864,0.776,27.66805124282837,0.00479578971862793,3.787214517593384,0.9363543444974948,0.6968098802903858,0.4946571682991986,0.4481300089047195,0.5640026714158504,0.001288776114277827,0.5276046304541407,0.5613312555654497,0.672,0.808,0.816,0.752,38.48127770423889,0.023275375366210938,1.8328361511230469,0.8710762051340637,0.6977434551882051,0.5367319679430098,0.5455253784505788,0.8,0.864
4,47,"(1, 2, 3, 4, 5)",5,2,[0.94102052 1.         0.94228417 0.94609991 0.93804413],[0.717201   0.71963615 0.72007117 0.72394303 0.75138291],[0.71519474 0.9163448  0.91688348 0.98214858 0.80158134],[0.71523924 0.72080715 0.77590506 0.84281145 0.72639034],0.5727960819234195,0.4427871772039181,0.5897150489759573,0.0009114400733292155,0.5506455921638468,0.6064113980409617,0.888,0.928,0.928,0.784,26.800805807113647,0.005780220031738281,3.8783299922943115,0.9534897447459587,0.7264468493038199,0.5044523597506678,0.4483526268922529,0.5971727515583259,0.0012901213321957542,0.5552092609082814,0.5914959928762245,0.696,0.92,0.904,0.8,37.717655420303345,0.003435850143432617,2.0165140628814697,0.8664305865838322,0.7562306462450197,0.5774710596616207,0.5500890471950134,0.848,0.904
5,47,"(1, 2, 3, 4, 5, 6)",6,2,[0.85203663 1.         0.97932236 1.         0.88188589],[0.69254362 0.76150784 0.71783642 0.78159227 0.72189271],[0.70618536 1.         0.9977745  1.         0.88694684],[0.70216145 0.75469122 0.86528606 0.89756643 0.7543901 ],0.5845948352626892,0.44300979519145145,0.6016251113089938,0.0009198434790223173,0.5573241317898486,0.603739982190561,0.904,0.936,0.936,0.768,27.19501042366028,0.0065958499908447266,4.0594096183776855,0.9426489755685374,0.7350745729202448,0.5229296527159395,0.4485752448797863,0.5979519145146928,0.0011946816637594575,0.5566562778272485,0.6005120213713268,0.752,0.928,0.896,0.816,38.00516963005066,0.0035970211029052734,2.079502582550049,0.9181813400750937,0.7948190514816618,0.5860418521816563,0.5627782724844167,0.888,0.912
6,47,"(1, 2, 3, 4, 5, 6, 7)",7,2,[0.91432766 1.         0.978361   1.         0.88530949],[0.80994652 0.72581439 0.72318857 0.74810745 0.71455237],[0.78029793 0.90609045 0.97798152 0.95339424 0.81243607],[0.75426255 0.78449987 0.85476516 0.91554627 0.75336059],0.5877114870881567,0.44367764915405167,0.6135351736420303,0.0009174069600347314,0.5656723063223509,0.6202137132680321,0.944,0.952,0.944,0.776,27.704516887664795,0.007679939270019531,4.2120747566223145,0.9555996304626758,0.7443218599496875,0.5318343722172751,0.44991095280498666,0.5893811219946572,0.001283331020326351,0.5500890471950134,0.5959483526268923,0.776,0.896,0.888,0.808,38.748140811920166,0.0039997100830078125,1.9309403896331787,0.8860400431169276,0.8124868879438472,0.5988423864648263,0.5769145146927872,0.904,0.952
7,47,"(1, 2, 3, 4, 5, 6, 7, 8)",8,2,[0.90122284 1.         0.9917767  0.93090461 0.89832312],[0.7695994  0.75521046 0.75656113 0.74959123 0.77346535],[0.76546789 0.99863791 0.98208936 0.9473151  0.87488427],[0.7509918  0.79906444 0.93013829 0.93956867 0.80977905],0.6347951914514692,0.44390026714158504,0.6508236865538736,0.0009171170840174198,0.6006233303650935,0.6544968833481746,0.912,0.936,0.936,0.832,27.614882469177246,0.00904536247253418,3.797576427459717,0.9444454533562114,0.7608855142268647,0.5948352626892253,0.45024487978628674,0.6283392698130009,0.0012869710966825273,0.5965048975957258,0.6276714158504008,0.864,0.904,0.904,0.832,38.69619607925415,0.004286289215087891,1.958099603652954,0.9136789046553935,0.8459084484148583,0.6375779162956366,0.6064113980409617,0.96,0.976
8,47,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,2,[0.98549702 1.         1.         1.         0.855299  ],[0.79767207 0.77580851 0.79338391 0.80730995 0.78330127],[0.78006166 0.9716976  1.         1.         0.89815231],[0.77276275 0.80674842 0.94678848 0.92793247 0.84878286],0.6355743544078362,0.44401157613535175,0.6493766696349065,0.0009200556513887374,0.6068566340160285,0.6554986642920748,0.936,0.936,0.936,0.84,27.828527688980103,0.03018927574157715,4.687824249267578,0.9681592032050036,0.7914951401796675,0.6116429207479964,0.4508014247551202,0.6205476402493322,0.0012867752187292383,0.5988423864648263,0.6364648263579697,0.92,0.88,0.928,0.856,39.0282666683197,0.004678010940551758,1.9168176651000977,0.9299823135664793,0.8606029951925762,0.6445903829029386,0.6090828138913624,0.952,0.952
9,47,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,2,[0.95876152 1.         0.98478012 1.         0.92748842],[0.74913827 0.81137111 0.77956141 0.79938039 0.81544538],[0.81861409 0.98606628 1.         0.99704807 0.89893817],[0.8221693  0.85461358 0.95237139 0.95361787 0.87866996],0.6441451469278717,0.44434550311665183,0.6578361531611754,0.0009160880414057499,0.6140917186108638,0.6626224398931434,0.92,0.92,0.936,0.84,27.714595317840576,0.01128840446472168,3.852341651916504,0.9742060121085345,0.7909793132011899,0.6189893143365984,0.4509127337488869,0.6314559216384684,0.0012836255670549185,0.5997328584149599,0.6492653606411398,0.928,0.904,0.944,0.84,38.80217909812927,0.025237321853637695,1.9876694679260254,0.9401333203473422,0.8922884207929567,0.6573909171861086,0.6236642920747997,0.936,0.936
