,person,subset,# shots,Feature Set,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,AccLDAInd,AccLDAMulti,AccLDAProp,tCLPropL,AccLDALiu,AccLDAPropQ,AccClLDAInd,AccClLDAProp,AccClLDAPropQ,AccClLDALiu,tPropL,tIndL,tGenL,wTargetMeanLDAm,wTargetCovLDAm,AccQDAInd,AccQDAMulti,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAPropL,AccClQDAInd,AccClQDAProp,AccClQDAPropL,AccClQDALiu,tPropQ,tIndQ,tGenQ,wTargetMeanQDAm,wTargetCovQDAm,AccSVMInd,AccKNNInd,AccClSVMInd,AccClKNNInd
0,35,"(1,)",1,1,[0.67713845 0.58486434 0.58112795 0.68413557 0.65509289],[0.53003141 0.52109149 0.54450838 0.55848957 0.52936961],[0.53104927 0.51367089 0.55179993 0.67704747 0.70507411],[0.50852739 0.5059216  0.50847885 0.53312668 0.52686354],0.6895640686922061,0.6398062527520916,0.7417437252311757,0.0006376706992199325,0.7384412153236459,0.7558344341699692,0.8,0.912,0.92,0.912,17.59215259552002,0.0018734931945800781,0.8350110054016113,0.6364718426085278,0.5366980891242198,0.6574196389255834,0.6221928665785997,0.7485689123734038,0.0010595660228552874,0.7419638925583444,0.7498899163364157,0.68,0.888,0.88,0.896,26.735492706298828,0.0008664131164550781,0.2513298988342285,0.5957283355306779,0.5165836135214323,0.749669749009247,0.7461470717745486,0.912,0.912
1,35,"(1, 2)",2,1,[0.88171842 0.68475083 0.61138447 0.73139151 0.78304582],[0.58348216 0.56695759 0.57736139 0.6813988  0.66731776],[0.69244681 0.56547546 0.59573227 0.69290985 0.72509736],[0.61686145 0.56667381 0.56849489 0.65941555 0.72900858],0.7151034786437692,0.6395860854249229,0.7520915896081022,0.0006262804117038984,0.7071774548656979,0.7567151034786438,0.872,0.912,0.936,0.904,25.43694543838501,0.001398324966430664,0.7926046848297119,0.7384582095718653,0.6153035405599432,0.7597974460590048,0.6213121972699251,0.7833553500660502,0.0009591486526448943,0.7441655658300308,0.7824746807573756,0.848,0.952,0.952,0.936,26.205214023590088,0.0007803440093994141,0.23642396926879883,0.6543323484435998,0.6280908553489362,0.789740202553941,0.7771906649053281,0.912,0.912
2,35,"(1, 2, 3)",3,1,[0.80064364 0.7079828  0.69329784 0.78010555 0.8208061 ],[0.64130562 0.61761721 0.59161337 0.6969591  0.63018165],[0.76858679 0.60889639 0.64995496 0.70310682 0.67865036],[0.68252211 0.62637134 0.63777932 0.68890677 0.73403592],0.773447820343461,0.6393659180977543,0.785336856010568,0.0006240474028190502,0.7269925143108763,0.7928225451343021,0.888,0.928,0.952,0.952,17.096261262893677,0.0010995864868164062,0.7642109394073486,0.7605671865717989,0.6355353902159531,0.8051519154557464,0.6224130339057684,0.805372082782915,0.000969292728032692,0.7531924262439454,0.793483047115808,0.92,0.952,0.936,0.928,25.956292867660522,0.0007605552673339844,0.24030375480651855,0.6818390661053824,0.6739230899676791,0.8073535887274329,0.7879788639365918,0.928,0.904
3,35,"(1, 2, 3, 4)",4,1,[0.83609148 0.7157747  0.73240401 0.80766694 0.85766403],[0.69381547 0.64478584 0.62960361 0.74023305 0.6515015 ],[0.78552114 0.64074879 0.72440158 0.71741239 0.73364835],[0.73834504 0.66120332 0.72338439 0.73543255 0.77092806],0.7712461470717745,0.6393659180977543,0.773447820343461,0.000629834591266291,0.7274328489652135,0.7749889916336415,0.904,0.904,0.944,0.936,17.453505516052246,0.0012428760528564453,0.794672966003418,0.7899202316780128,0.6719878934040258,0.797886393659181,0.623293703214443,0.8086745926904447,0.0009686332712715179,0.7542932628797886,0.8069132540730956,0.912,0.96,0.96,0.936,26.472819805145264,0.0008192062377929688,0.24049115180969238,0.7203464497103373,0.7258586705099912,0.8007485689123734,0.7945838837516512,0.904,0.928
4,35,"(1, 2, 3, 4, 5)",5,1,[0.85308028 0.75306901 0.77764469 0.83275579 0.89192757],[0.71187099 0.69179536 0.67953609 0.702088   0.71323886],[0.76685626 0.66976566 0.73099317 0.74653709 0.75198896],[0.74388037 0.70060634 0.71863128 0.75880023 0.81768979],0.7672831351827388,0.6393659180977543,0.7701453104359313,0.0006226288595161791,0.7243505063848524,0.7679436371642449,0.904,0.928,0.96,0.936,18.397027730941772,0.0013470649719238281,0.7812044620513916,0.8216954688190736,0.6997058613849129,0.8148392778511668,0.623293703214443,0.8170409511228534,0.000969529676836317,0.742184059885513,0.8058124174372523,0.92,0.952,0.952,0.92,28.10773730278015,0.0008418560028076172,0.2627849578857422,0.7332282283918661,0.747921601939153,0.8214442976662263,0.8126376045794804,0.936,0.944
5,35,"(1, 2, 3, 4, 5, 6)",6,1,[0.87397112 0.78311484 0.78440167 0.82303624 0.86469994],[0.70174541 0.68300072 0.71303126 0.70898769 0.7074592 ],[0.84689626 0.6887921  0.75179415 0.80013855 0.77849666],[0.81765202 0.72137486 0.75137595 0.80379261 0.85619428],0.7829150154117129,0.6400264200792602,0.7857771906649054,0.000625411039509473,0.7269925143108763,0.7954645530603258,0.92,0.936,0.936,0.936,18.52684736251831,0.0015137195587158203,0.7962591648101807,0.8258447610756585,0.7028448554590995,0.8115367679436372,0.6241743725231176,0.817261118450022,0.0009659192783619433,0.7479084103918978,0.8069132540730956,0.936,0.952,0.952,0.92,28.353833436965942,0.000896453857421875,0.23824095726013184,0.7732235439347566,0.7900779424349584,0.8304711580801409,0.8280493174812857,0.936,0.96
6,35,"(1, 2, 3, 4, 5, 6, 7)",7,1,[0.87900508 0.79200331 0.77351242 0.82731663 0.87834708],[0.74619885 0.71454486 0.74499206 0.73389214 0.74492008],[0.84066738 0.7180551  0.79211241 0.80886087 0.77617848],[0.85587435 0.76403626 0.80863215 0.81014362 0.82896933],0.7831351827388815,0.6404667547335975,0.7802730074856892,0.0006252843238665951,0.7239101717305152,0.7835755173932188,0.92,0.936,0.936,0.928,18.163159370422363,0.001630544662475586,0.8017590045928955,0.8300369048023659,0.7369095994429428,0.8080140907089388,0.6241743725231176,0.8159401144870101,0.0009606729147981202,0.7441655658300308,0.8069132540730956,0.936,0.936,0.952,0.92,27.571016311645508,0.021081924438476562,0.24741172790527344,0.7871748483353762,0.8135311407020744,0.8269484808454426,0.8295904887714664,0.952,0.968
7,35,"(1, 2, 3, 4, 5, 6, 7, 8)",8,1,[0.8844855  0.81142471 0.83949247 0.86029054 0.89289489],[0.75421832 0.73932443 0.74239374 0.77508596 0.75846462],[0.85447616 0.73792954 0.76933053 0.82500734 0.79127598],[0.83035673 0.77123103 0.75770095 0.83557116 0.80869795],0.78665785997358,0.6409070893879348,0.7807133421400264,0.0006250001322797929,0.7333773667987671,0.7879788639365918,0.904,0.936,0.944,0.936,18.899367809295654,0.0017402172088623047,0.7770860195159912,0.8577176220504198,0.7538974131718799,0.817261118450022,0.6248348745046235,0.8174812857771907,0.0009618415962699645,0.7518714222809335,0.8099955966534567,0.936,0.944,0.952,0.928,28.91211700439453,0.0009481906890869141,0.2388620376586914,0.7956039110176273,0.8007115638244382,0.8284896521356231,0.8306913254073095,0.952,0.96
8,35,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,1,[0.90433021 0.82503411 0.81597123 0.84302813 0.83380537],[0.75973089 0.7361952  0.74390044 0.77357051 0.71995527],[0.85788357 0.75759494 0.78884596 0.83695325 0.82369345],[0.84468915 0.79617048 0.82402783 0.83622827 0.86688363],0.777851166886834,0.6415675913694407,0.7791721708498459,0.0006272367631113513,0.7329370321444297,0.7822545134302069,0.92,0.936,0.936,0.936,18.68049430847168,0.001928091049194336,0.7969632148742676,0.844433809379758,0.7466704638420762,0.8190224570673712,0.6248348745046235,0.8132981065609863,0.0009634023928421807,0.7463672391017173,0.8075737560546015,0.944,0.936,0.944,0.936,28.503185987472534,0.0010230541229248047,0.2480306625366211,0.8129942311692471,0.8335998713009515,0.8284896521356231,0.829150154117129,0.936,0.952
9,35,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,1,[0.91096004 0.84112899 0.83972544 0.87180887 0.93154981],[0.79240615 0.78266922 0.77175593 0.77958572 0.79519273],[0.86627642 0.77635684 0.80174758 0.86567849 0.83329918],[0.84316202 0.80843674 0.82770172 0.87586021 0.87237382],0.7804931748128577,0.6420079260237781,0.7809335094671951,0.0006241882388048999,0.7366798767062968,0.7870981946279172,0.928,0.936,0.944,0.936,18.36538553237915,0.0019867420196533203,0.7719104290008545,0.8790346302578765,0.7843219511097901,0.8280493174812857,0.6248348745046235,0.8238661382650815,0.0009676928774263827,0.7501100836635843,0.8207837956847204,0.944,0.944,0.944,0.944,27.880778312683105,0.0010061264038085938,0.2621612548828125,0.8286717044254672,0.8455069021894225,0.8278291501541172,0.8302509907529723,0.944,0.96
