,person,subset,# shots,Feature Set,wLDA,AccLDAInd,AccLDAGen,AccLDAProp,AccLDALiu,tPropL,tIndL,tGenL,wMeanLDA,AccQDAInd,AccQDAGen,tIndQ,tGenQ
0,27,"(1,)",1,2,"[0.5        0.93360324 0.96232687 0.80345264 0.68694381 0.92574673
 0.82311985]",0.9041431261770245,0.6974576271186441,0.8865348399246704,0.8395480225988701,14.399519205093384,0.00590968132019043,1.2929913997650146,0.8050275912560206,0.8089453860640301,0.6106403013182674,0.02355504035949707,0.45433807373046875
1,27,"(2,)",1,2,"[0.63338323 0.91426205 0.95866184 0.74937441 0.63123002 0.93695778
 0.79889113]",0.8547080979284369,0.6915254237288135,0.8603578154425612,0.7921845574387947,14.439288854598999,0.024882078170776367,1.3183207511901855,0.8032514961025942,0.7493408662900188,0.6089453860640301,0.003407716751098633,0.45364999771118164
2,27,"(3,)",1,2,"[0.71657432 0.69509046 0.87442164 0.67907736 0.75549855 1.
 0.72900924]",0.9146892655367231,0.7002824858757062,0.9266478342749529,0.8774952919020715,14.398540735244751,0.025095224380493164,1.2895021438598633,0.7785245091705167,0.7975517890772128,0.6175141242937853,0.003515005111694336,0.44443559646606445
3,27,"(4,)",1,2,"[0.50142248 0.85255617 0.89820892 0.63154198 0.68022254 0.82503113
 0.94107181]",0.9422787193973635,0.7014124293785311,0.9187382297551789,0.8850282485875707,14.431686162948608,0.004767656326293945,1.225771188735962,0.7614364309614243,0.828436911487759,0.6365348399246704,0.02353382110595703,0.42144036293029785
4,27,"(1, 2)",2,2,"[0.53693981 0.87676674 0.95720236 0.76971611 0.64319185 0.9353189
 0.89323834]",0.8944444444444445,0.7111111111111111,0.8884180790960452,0.821939736346516,14.339669704437256,0.029789447784423828,1.3191940784454346,0.8017677309800485,0.8778719397363465,0.6349340866290019,0.0250704288482666,0.44816136360168457
5,27,"(1, 3)",2,2,"[0.55021845 0.82787471 0.95192146 0.72270167 0.71557028 0.94453441
 0.76687038]",0.9422787193973635,0.7190207156308851,0.9436911487758946,0.8725047080979285,14.422971963882446,0.02897930145263672,1.2557823657989502,0.7828130511806989,0.8671374764595103,0.6444444444444445,0.004821062088012695,0.4236009120941162
6,27,"(1, 4)",2,2,"[0.5        0.84043495 0.94645251 0.73103561 0.6834812  0.88039726
 0.89604765]",0.9429378531073447,0.7209039548022599,0.9230696798493409,0.8732580037664783,14.34640908241272,0.029092788696289062,1.297943353652954,0.7825498821526787,0.8549905838041432,0.6606403013182675,0.025017499923706055,0.4745042324066162
7,27,"(2, 3)",2,2,"[0.66293763 0.8682281  0.90629825 0.69163585 0.67497741 0.98452012
 0.77965954]",0.9423728813559322,0.7138418079096045,0.9466101694915254,0.8583804143126177,24.113373279571533,0.048760175704956055,2.052199125289917,0.7954652710432165,0.8851224105461394,0.6409604519774011,0.04485130310058594,0.7467246055603027
8,27,"(2, 4)",2,2,"[0.57586774 0.84623865 0.95448206 0.76689955 0.66547468 0.90513856
 0.90130659]",0.9144067796610169,0.7157250470809793,0.9142184557438795,0.8589453860640301,14.400243282318115,0.028714418411254883,1.2842450141906738,0.8022011192076817,0.8722222222222222,0.6584745762711864,0.0046689510345458984,0.4530637264251709
9,27,"(3, 4)",2,2,"[0.57824401 0.8023517  0.92684493 0.65169316 0.79234149 0.88795723
 0.83340007]",0.951789077212806,0.7241996233521657,0.949623352165725,0.8864406779661017,4.906262636184692,0.008671283721923828,0.3954310417175293,0.7818332264936714,0.8655367231638418,0.6644067796610169,0.0046749114990234375,0.13829803466796875
10,27,"(1, 2, 3)",3,2,"[0.53291801 0.84756074 0.94761309 0.73136931 0.73914201 0.97697368
 0.87250229]",0.9426553672316385,0.7301318267419963,0.9488700564971752,0.8568738229755178,4.682692527770996,0.012448549270629883,0.40922045707702637,0.8068684464432625,0.9092278719397363,0.6629001883239172,0.005799055099487305,0.14006352424621582
11,27,"(1, 2, 4)",3,2,"[0.50707476 0.85106701 0.93672107 0.7367175  0.73849745 0.92073614
 0.90101976]",0.9203389830508475,0.7327683615819209,0.9205273069679849,0.8565913370998117,4.67821192741394,0.012372970581054688,0.39961862564086914,0.7988333842615677,0.8889830508474577,0.6800376647834275,0.005754709243774414,0.14042115211486816
12,27,"(1, 3, 4)",3,2,"[0.52784544 0.79152177 0.95488722 0.65973028 0.74474132 0.89681344
 0.81161368]",0.9573446327683616,0.7405838041431262,0.9494350282485876,0.8791902071563088,4.687118053436279,0.012575864791870117,0.4095194339752197,0.7695933058295822,0.8893596986817326,0.6872881355932203,0.00574183464050293,0.149611234664917
13,27,"(2, 3, 4)",3,2,"[0.60791598 0.81077598 0.95830485 0.69267015 0.69300161 0.8835009
 0.81737034]",0.95,0.7346516007532957,0.9434086629001883,0.8761770244821092,4.6835854053497314,0.012441396713256836,0.398392915725708,0.780505688951022,0.9091337099811676,0.6837099811676083,0.0057373046875,0.14053797721862793
14,27,"(1, 2, 3, 4)",4,2,"[0.5330974  0.82436836 0.93753291 0.70198337 0.66116778 0.90669059
 0.81023052]",0.9466101694915254,0.7516007532956686,0.9390772128060264,0.8709981167608286,4.677082538604736,0.016514062881469727,0.4096181392669678,0.7678672759735837,0.9130885122410546,0.7026365348399247,0.00684356689453125,0.14133334159851074
