,person,subset,# shots,Feature Set,wLDA,wQDA,AccLDAInd,AccLDAGen,AccLDAProp,AccLDALiu,AccLDAPropQ,tPropL,tIndL,tGenL,wMeanLDA,AccQDAInd,AccQDAGen,AccQDAProp,AccQDALiu,AccQDAPropL,tPropQ,tIndQ,tGenQ,wMeanQDA
0,24,"(1,)",1,2,"[0.52702703 0.86713503 0.95866184 0.92862515 0.91248597 0.67624324
 0.97368421]","[0.5        0.575781   0.54420804 0.65525752 0.52285946 0.51976661
 0.50956938]",0.5709847486349087,0.6993974769346639,0.6055356806627754,0.6743551120316325,0.6864997175673131,30.43341326713562,0.004427433013916016,0.45160675048828125,0.8348374949664326,0.5308793070984749,0.59527395970627,0.6514780643946526,0.6532668047448691,0.5609113161363208,19.98288631439209,0.00419306755065918,0.14934968948364258,0.5467774301866775
1,24,"(2,)",1,2,"[0.5        0.80264839 0.78439756 0.87235697 0.82378757 0.7782877
 0.89019018]","[0.5        0.50409468 0.50788827 0.54385802 0.50961183 0.53533835
 0.50071124]",0.6776501600451892,0.6950668424025607,0.6010167576727546,0.6266239879495387,0.6093955940500847,15.112084150314331,0.02389669418334961,0.6611495018005371,0.7788097667227356,0.7672754660139334,0.5909433251741668,0.7106947844097157,0.7133308228205612,0.7118245151572209,26.0641770362854,0.0022666454315185547,0.1975417137145996,0.5145003393550208
2,24,"(3,)",1,2,"[0.50320924 0.79896008 0.88392681 0.86123755 0.68155128 0.6950946
 0.81292405]","[0.5        0.53233441 0.52857212 0.57322127 0.50142248 0.51821862
 0.50706514]",0.8942760308793071,0.703351534550932,0.8859913387309358,0.8369421954434193,0.8419318395782338,23.421040534973145,0.003887176513671875,0.21522116661071777,0.7481290877288028,0.7486349086800979,0.6100546036527961,0.7606853699868198,0.7808322349839955,0.7668988890980983,14.557701349258423,0.0020995140075683594,0.06301712989807129,0.5229762906945351
3,24,"(4,)",1,2,"[0.5        0.81415586 0.93700482 0.91274657 0.69364267 0.86920946
 0.89727707]","[0.53277512 0.53321898 0.50581541 0.55232369 0.50071124 0.50213371
 0.50723789]",0.9596121257766899,0.704951986443231,0.9691206929015251,0.9124458670683487,0.9002071173037093,11.502093076705933,0.00370025634765625,0.9219563007354736,0.8034337782494879,0.882319713801544,0.6251176802861984,0.9442666164564112,0.9614008661269065,0.8612314065147807,30.770410776138306,0.0020592212677001953,0.28024911880493164,0.5191737193897169
4,24,"(1, 2)",2,2,"[0.50454162 0.85314386 0.8007534  0.85706306 0.86986393 0.82846695
 0.92397661]","[0.50297046 0.60083323 0.64739115 0.78012984 0.58549654 0.59354286
 0.65832384]",0.6566559969873846,0.7017510826586331,0.6200338919224252,0.7041988326115609,0.7059875729617774,23.068222522735596,0.05356264114379883,0.6642215251922607,0.8054013487499021,0.7088118998305404,0.603276219167765,0.7316889474675202,0.7332893993598193,0.7375258896629636,23.387852668762207,0.002840757369995117,0.18540573120117188,0.6240982756957579
5,24,"(1, 3)",2,2,"[0.50154799 0.84191231 0.92213548 0.90460349 0.81461357 0.66383795
 0.93784461]","[0.50142248 0.62356735 0.7645834  0.86092106 0.56051486 0.53518767
 0.55637199]",0.8337412916588213,0.7112596497834682,0.8032385614761816,0.7470344567877989,0.7607795142157786,12.483109474182129,0.026315927505493164,0.6857738494873047,0.7980707702206774,0.6734136697420449,0.6189983054038788,0.7064582941065712,0.6976087365844473,0.708529467143664,20.52908682823181,0.0029478073120117188,0.18553733825683594,0.6289384020249212
6,24,"(1, 4)",2,2,"[0.50580462 0.85264825 0.95099084 0.90923383 0.82023569 0.79055898
 0.97994987]","[0.52932041 0.65801103 0.77203641 0.88958936 0.56279209 0.55983871
 0.61967419]",0.9701562794200715,0.7122952363020146,0.9654490679721333,0.8817548484277914,0.8925814347580493,13.183405876159668,0.026267051696777344,0.4450240135192871,0.829917437995386,0.845885897194502,0.6329316512897759,0.9165882131425344,0.8925814347580493,0.8569007719826774,28.070784091949463,0.0027544498443603516,0.1239781379699707,0.6558945992950675
7,24,"(2, 3)",2,2,"[0.50256739 0.8100301  0.8267724  0.84373604 0.72493852 0.76706795
 0.8732771 ]","[0.50297046 0.54457786 0.6690524  0.88410246 0.51208506 0.56006261
 0.57493256]",0.9197891169271324,0.70655243833553,0.8440971568442854,0.8017322538128413,0.8752588966296366,13.646265268325806,0.0059735774993896484,0.690626859664917,0.7640556431468482,0.797401619280738,0.617680286198456,0.7997552250047072,0.8152890227829034,0.7640745622293353,22.307644605636597,0.023014307022094727,0.20876789093017578,0.6068262025376047
8,24,"(2, 4)",2,2,"[0.50064185 0.81206784 0.83700718 0.87443968 0.71664224 0.86878329
 0.89653666]","[0.51954887 0.54708471 0.55538528 0.78287135 0.50823659 0.63526591
 0.58842463]",0.9450197702880814,0.7078704575409528,0.8954057616268123,0.8639615891545849,0.8660327621916777,9.232728719711304,0.02627873420715332,0.44174623489379883,0.7865883896669348,0.9400301261532668,0.6334023724345698,0.9483148183016381,0.9500094144228959,0.9170589342873282,27.233925580978394,0.002900838851928711,0.12463140487670898,0.5909739053413556
9,24,"(3, 4)",2,2,"[0.50071124 0.80618208 0.95618855 0.86874628 0.7121622  0.73616268
 0.82988582]","[0.53100192 0.58483988 0.77882693 0.66077234 0.50325793 0.54044607
 0.56244957]",0.9816418753530408,0.7175673131237055,0.964790058369422,0.8986066654114103,0.8947467520241009,9.76521635055542,0.024976491928100586,0.9076287746429443,0.772862693502093,0.9277913763886274,0.6502541894181887,0.9501977028808134,0.9531161739785351,0.8915458482395029,23.405256986618042,0.00286102294921875,0.28009700775146484,0.5945135188068998
