,person,subset,# shots,Feature Set,wLDA,wQDA,AccLDAInd,AccLDAGen,AccLDAProp,AccLDALiu,AccLDAPropQ,tPropL,tIndL,tGenL,wMeanLDA,AccQDAInd,AccQDAGen,AccQDAProp,AccQDALiu,AccQDAPropL,tPropQ,tIndQ,tGenQ,wMeanQDA
0,56,"(1,)",1,3,[0.65073467 0.67959123 0.62202359 0.75267302 0.93909762],[0.5 0.5 0.5 0.5 0.5],0.8264,0.49306666666666665,0.8642666666666666,0.8682666666666666,0.8669333333333333,23.338631629943848,0.0018990039825439453,3.352047920227051,0.7288240262043642,0.8213333333333334,0.6352,0.876,0.8717333333333334,0.7901333333333334,41.9035267829895,0.0012879371643066406,1.1489589214324951,0.5
1,56,"(2,)",1,3,[0.68219285 0.79664105 0.7354506  0.96005502 0.98667156],[0.5        0.5        0.50082012 0.5        0.5       ],0.8733333333333333,0.4928,0.8938666666666667,0.8330666666666666,0.8138666666666666,31.08048367500305,0.0021996498107910156,2.89625883102417,0.8322022171599587,0.7226666666666667,0.6296,0.7818666666666667,0.8021333333333334,0.5648,49.06856679916382,0.0012936592102050781,1.051259994506836,0.5001640240568617
2,56,"(3,)",1,3,[0.76135383 0.61655424 0.67164343 0.64005092 0.90000915],[0.5        0.5        0.5        0.5        0.50022904],0.8026666666666666,0.4925333333333333,0.8394666666666667,0.8445333333333334,0.8410666666666666,23.307361364364624,0.11268353462219238,6.72221827507019,0.717922314007725,0.7709333333333334,0.6328,0.8509333333333333,0.8474666666666667,0.7749333333333334,97.51035666465759,0.0013544559478759766,2.518461227416992,0.5000458085203848
3,56,"(4,)",1,3,[0.66349502 0.69751582 0.84247719 0.96498936 0.88265519],[0.50022904 0.50022904 0.50652771 0.5        0.5       ],0.7573333333333333,0.492,0.8581333333333333,0.8464,0.8362666666666667,48.03666090965271,0.07138442993164062,4.481110095977783,0.8102265149766266,0.5722666666666667,0.6306666666666667,0.7885333333333333,0.8178666666666666,0.7165333333333334,74.98493385314941,0.0013744831085205078,1.6779227256774902,0.5013971598717362
4,56,"(5,)",1,3,[0.63252689 0.76524909 0.88332905 0.94390682 0.75262267],[0.5 0.5 0.5 0.5 0.5],0.7128,0.49173333333333336,0.8256,0.8056,0.7938666666666667,87.00278544425964,0.0017762184143066406,9.630197525024414,0.7955269048596367,0.5330666666666667,0.632,0.8133333333333334,0.8189333333333333,0.6914666666666667,163.54435086250305,0.0013136863708496094,3.7379918098449707,0.5
5,56,"(6,)",1,3,[0.70725646 0.67133166 0.73629979 0.71374289 0.77425598],[0.5        0.5        0.50082012 0.5        0.5       ],0.8549333333333333,0.4925333333333333,0.8778666666666667,0.8621333333333333,0.8592,85.61874341964722,0.15190935134887695,9.128298044204712,0.7205773566502585,0.7802666666666667,0.6330666666666667,0.832,0.8333333333333334,0.8493333333333334,144.07123398780823,0.0014274120330810547,3.364403486251831,0.5001640240568617
6,56,"(7,)",1,3,[0.73179875 0.63022487 0.86279863 0.80238331 0.96204748],[0.5        0.5        0.50231125 0.50022904 0.5       ],0.7869333333333334,0.4922666666666667,0.8514666666666667,0.8621333333333333,0.8613333333333333,81.2198441028595,0.001833200454711914,9.109612703323364,0.7978506080795478,0.7752,0.6341333333333333,0.8448,0.8504,0.7098666666666666,142.0190818309784,0.15158891677856445,3.3644871711730957,0.5005080581351768
7,56,"(8,)",1,3,[0.73235914 0.56545269 0.78655727 0.82345322 0.96801495],[0.5        0.5        0.50082012 0.5        0.50022904],0.8338666666666666,0.4925333333333333,0.8568,0.8464,0.8389333333333333,127.77478694915771,0.0018830299377441406,13.913774013519287,0.7751674549554255,0.8157333333333333,0.6330666666666667,0.7856,0.8050666666666667,0.7026666666666667,219.5594940185547,0.23154330253601074,5.281091928482056,0.5002098325772464
8,56,"(9,)",1,3,[0.73389919 0.64125457 0.71894213 0.80504495 0.8896546 ],[0.5        0.5        0.50022904 0.5        0.5       ],0.8394666666666667,0.4922666666666667,0.8805333333333333,0.8658666666666667,0.8629333333333333,75.45482993125916,0.00182342529296875,9.624675512313843,0.7577590861081306,0.7946666666666666,0.6352,0.8496,0.8512,0.8661333333333333,134.37479209899902,0.0013227462768554688,3.378378391265869,0.5000458085203848
9,56,"(10,)",1,3,[0.79422055 0.70421425 0.75078104 0.87632002 0.84765501],[0.5 0.5 0.5 0.5 0.5],0.7890666666666667,0.492,0.8442666666666667,0.8506666666666667,0.844,67.68852615356445,0.002454042434692383,6.494720458984375,0.7946381757282671,0.7789333333333334,0.6317333333333334,0.8394666666666667,0.8450666666666666,0.8789333333333333,91.63929772377014,0.0012891292572021484,2.397958755493164,0.5
10,56,"(11,)",1,3,[0.64355892 0.6407433  0.86989857 0.86027587 0.96260655],[0.5 0.5 0.5 0.5 0.5],0.7488,0.4925333333333333,0.8789333333333333,0.8890666666666667,0.8864,66.55946803092957,0.0012509822845458984,6.525651693344116,0.795416642896377,0.7376,0.6336,0.8690666666666667,0.8792,0.6997333333333333,122.63336515426636,0.0012331008911132812,2.324047088623047,0.5
11,56,"(12,)",1,3,[0.75715967 1.         0.93754735 0.9299925  0.98728814],[0.5        0.50045809 0.50274851 0.50274408 0.50022904],0.7658666666666667,0.49173333333333336,0.7602666666666666,0.8768,0.8698666666666667,63.293039083480835,0.0012700557708740234,5.665801286697388,0.9223975317251516,0.7453333333333333,0.632,0.8546666666666667,0.8712,0.5408,104.06082201004028,0.07487201690673828,2.270463705062866,0.5012359434338658
12,56,"(13,)",1,3,[0.6302097  0.55009937 0.73260546 0.7572921  0.9113735 ],[0.5        0.5        0.50022904 0.5        0.5       ],0.8176,0.4928,0.8634666666666667,0.8637333333333334,0.8589333333333333,18.675463438034058,0.0013918876647949219,2.276129961013794,0.7163160260794355,0.7645333333333333,0.6349333333333333,0.8528,0.8549333333333333,0.8146666666666667,33.07222247123718,0.00122833251953125,0.8372101783752441,0.5000458085203848
13,56,"(14,)",1,3,[0.66957096 0.58890019 0.72072306 0.77012578 0.92757092],[0.5 0.5 0.5 0.5 0.5],0.8445333333333334,0.49333333333333335,0.8576,0.8522666666666666,0.844,28.7767972946167,0.0011935234069824219,4.55759859085083,0.7353781813112438,0.6904,0.6376,0.8453333333333334,0.8434666666666667,0.7048,81.7306718826294,0.0012063980102539062,1.680044174194336,0.5
14,56,"(15,)",1,3,[0.68729308 0.63205655 0.72771063 0.9058745  0.68151252],[0.5        0.5        0.5004985  0.50254029 0.5       ],0.8696,0.4925333333333333,0.8941333333333333,0.8656,0.8594666666666667,32.686527252197266,0.0012164115905761719,3.918853759765625,0.7268894570003468,0.7541333333333333,0.6312,0.8202666666666667,0.8349333333333333,0.8285333333333333,57.80270552635193,0.0012030601501464844,1.5434558391571045,0.5006077590324848
