,person,subset,# shots,Feature Set,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,tIndL,AccLDAMulti,tGenL,AccLDAProp,tCLPropL,AccLDALiu,AccLDAVidovic,AccQDAInd,tIndQ,AccQDAMulti,tGenQ,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic
0,1,"[[3, 1], [4, 2], [3, 3], [7, 4], [6, 5], [2, 6], [4, 7], [1, 8]]",16,1,0.8756102897717237,0.5,54.53768706321716,0.8219731361029916,0.5,60.56134510040283,1.0,0.0009930110733274004,0.19268388106416276,0.0009965392905221858,0.9982394366197183,0.0009873637197909408,0.9990219092331768,1.0,0.9861111111111112,0.001348244868720268,0.7454029733959311,0.0013163788171254786,0.9886541471048513,0.001312316723272834,0.9217527386541471,0.9983372456964006
1,1,"[[3, 1], [10, 2], [9, 3], [3, 4], [7, 5], [3, 6], [8, 7], [5, 8]]",16,1,0.8532852739511447,0.5,40.258737564086914,0.6668436112243625,0.5,60.14160966873169,0.9283059467918623,0.0009434588824825854,0.20735524256651017,0.000922652220875258,0.966255868544601,0.0009558607761475589,0.9060054773082942,0.9403364632237872,0.9861111111111112,0.001312352868499517,0.48689358372456965,0.001298761913474177,0.9198943661971831,0.0013204657928857818,0.8618935837245696,0.9764280125195618
2,1,"[[5, 1], [2, 2], [5, 3], [6, 4], [6, 5], [6, 6], [2, 7], [8, 8]]",16,1,0.7012440002689255,0.5,42.47906422615051,0.7255610588426156,0.5,58.674633264541626,0.9462050078247262,0.001004497746533258,0.027386541471048513,0.001406530539194743,0.9488458528951487,0.0014294143387222887,0.9375,0.9837636932707355,0.9505086071987481,0.0013063662395417597,0.2390453834115806,0.0012930481226791238,0.9725156494522692,0.0012777638220824359,0.9144170579029735,0.9734937402190923
3,1,"[[6, 1], [4, 2], [1, 3], [5, 4], [8, 5], [8, 6], [8, 7], [5, 8]]",16,1,0.733822063465426,0.5,35.13517379760742,0.7141050976237275,0.5,45.2054979801178,0.9986306729264476,0.0007076611587885586,0.06680359937402192,0.0006969656696155411,0.9821987480438185,0.0007046028062211516,0.9395539906103286,0.997554773082942,0.9626369327073553,0.0010286280200328438,0.6071009389671361,0.0010504639344595967,0.9892410015649452,0.0010072320979525786,0.9437597809076682,0.9862089201877934
4,1,"[[4, 1], [7, 2], [9, 3], [8, 4], [8, 5], [5, 6], [2, 7], [1, 8]]",16,1,0.818895710793552,0.5,31.375709772109985,0.7726434387733288,0.5,45.3328423500061,0.9938380281690141,0.0010118183442311295,0.1880868544600939,0.0007050690330063607,0.9825899843505478,0.0007015478116619008,0.9101134585289515,0.9988262910798122,0.8974960876369327,0.0010488177642389456,0.4899256651017214,0.0011784617843016026,0.9918818466353677,0.0007871394052938304,0.892018779342723,0.980829420970266
5,1,"[[3, 1], [9, 1], [4, 2], [6, 2], [3, 3], [4, 3], [7, 4], [2, 4], [6, 5], [3, 5], [2, 6], [9, 6], [4, 7], [3, 7], [1, 8], [10, 8]]",32,1,0.9837741922374108,0.5844756805413586,41.52367568016052,0.8639830817638046,0.5844756805413586,64.94290471076965,1.0,0.0010287111861185289,0.061619718309859156,0.0018166363973852614,1.0,0.001253500082333323,0.984375,0.9984595070422535,0.9906470070422535,0.0015681356873730539,0.9793133802816901,0.0015909406290927402,1.0,0.001597396268601149,0.9538952464788732,0.9970290492957746
6,1,"[[3, 1], [10, 1], [10, 2], [6, 2], [9, 3], [4, 3], [3, 4], [5, 4], [7, 5], [5, 5], [3, 6], [8, 6], [8, 7], [10, 7], [5, 8], [4, 8]]",32,1,0.8543253670010298,0.5844756805413586,50.21794247627258,0.9168266352917522,0.5844756805413586,66.37627100944519,0.9974691901408451,0.0011589291282522846,0.1854093309859155,0.0010970277895390149,0.977662852112676,0.001271193427309184,0.9149427816901409,0.9697403169014085,0.9665492957746479,0.0015011028137425302,0.9328785211267606,0.0014873496978215768,0.9680897887323944,0.0014681982165071325,0.9513644366197183,0.9881161971830986
7,1,"[[5, 1], [2, 1], [2, 2], [7, 2], [5, 3], [10, 3], [6, 4], [10, 4], [6, 5], [4, 5], [6, 6], [5, 6], [2, 7], [7, 7], [8, 8], [7, 8]]",32,1,0.8360192650317403,0.5844756805413586,54.78528714179993,0.8012187539594708,0.5844756805413586,67.49595141410828,0.9929577464788732,0.0011400144389817413,0.17308538732394366,0.0011331369234642513,0.9903169014084507,0.0011830012458311,0.9336487676056338,0.9870158450704225,0.9779929577464789,0.0015165802406173357,0.8802816901408451,0.0015853188774535355,0.999449823943662,0.001502824789831336,0.8295554577464789,0.9576364436619719
8,1,"[[6, 1], [5, 1], [4, 2], [9, 2], [1, 3], [6, 3], [5, 4], [10, 4], [8, 5], [4, 5], [8, 6], [9, 6], [8, 7], [5, 7], [5, 8], [2, 8]]",32,1,0.812369656209297,0.5844756805413586,46.79677104949951,0.8160322670352325,0.5844756805413586,63.57733941078186,0.9739216549295775,0.001052321656279161,0.2831205985915493,0.0010832718140642407,0.944762323943662,0.0010540409564552173,0.9450924295774648,0.969300176056338,0.981294014084507,0.001403090347286681,0.924955985915493,0.0013860807767216588,0.9505941901408451,0.001356669347470915,0.9159330985915493,0.9667693661971831
9,1,"[[4, 1], [9, 1], [7, 2], [4, 2], [9, 3], [8, 3], [8, 4], [5, 4], [8, 5], [5, 5], [5, 6], [8, 6], [2, 7], [7, 7], [1, 8], [5, 8]]",32,1,0.9087222212977086,0.5844756805413586,47.19231462478638,0.8434748302028809,0.5844756805413586,61.1055691242218,0.984375,0.0010334073867596372,0.23492517605633803,0.0010660780515049544,1.0,0.0010471613684170683,0.9648987676056338,0.9904269366197183,0.983274647887324,0.0015114212907116177,0.9629181338028169,0.0013706176738503954,0.9960387323943662,0.0013999448380839657,0.9663292253521126,1.0
10,1,"[[3, 1], [9, 1], [5, 1], [4, 2], [6, 2], [2, 2], [3, 3], [4, 3], [9, 3], [7, 4], [2, 4], [10, 4], [6, 5], [3, 5], [8, 5], [2, 6], [9, 6], [10, 6], [4, 7], [3, 7], [2, 7], [1, 8], [10, 8], [3, 8]]",48,1,1.0,0.6485744278909564,112.04180717468262,0.8946027959790757,0.6489333236897799,127.16501545906067,1.0,0.002036308798511743,0.40694164989939635,0.0020162124988778495,1.0,0.00200049045460085,0.9982394366197183,1.0,0.9812625754527163,0.002529108488343851,0.9989939637826962,0.002551197855765191,0.994215291750503,0.00256251194467487,0.9354879275653923,0.9851609657947686
11,1,"[[3, 1], [10, 1], [7, 1], [10, 2], [6, 2], [4, 2], [9, 3], [4, 3], [6, 3], [3, 4], [5, 4], [4, 4], [7, 5], [5, 5], [8, 5], [3, 6], [8, 6], [5, 6], [8, 7], [10, 7], [9, 7], [5, 8], [4, 8], [6, 8]]",48,1,0.9574469996403469,0.6485744278909564,54.00562000274658,0.9187439305476921,0.6485744278909564,70.35254240036011,0.9989939637826962,0.0012436239292444118,0.2764084507042254,0.001243918444549054,0.9849094567404426,0.0012537463150273866,0.9390090543259557,0.9923289738430584,1.0,0.0015838851391429631,0.9519617706237424,0.001594025154468759,0.9923289738430584,0.0015819204045493358,0.9762323943661971,0.9976106639839034
12,1,"[[5, 1], [2, 1], [6, 1], [2, 2], [7, 2], [1, 2], [5, 3], [10, 3], [6, 3], [6, 4], [10, 4], [9, 4], [6, 5], [4, 5], [9, 5], [6, 6], [5, 6], [4, 6], [2, 7], [7, 7], [6, 7], [8, 8], [7, 8], [10, 8]]",48,1,0.9155703086700732,0.6485744278909564,54.56083536148071,0.8667575314487169,0.649455794764831,70.00026988983154,1.0,0.001238024960341348,0.5274144869215291,0.0012144472157691326,1.0,0.0012302231980521434,0.9465543259557344,0.9844064386317908,0.9989939637826962,0.001552441200500043,0.9479376257545271,0.0015584412415022822,0.9962273641851107,0.001562269610658258,0.8787726358148893,0.9537223340040242
