,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,1.0,0.5,1.7119262218475342,0.83,0.762,0.5,0.5,0.831,0.83,0.5,0.423,0.5,0.5,20.0,86.0,3.0
1,1.0,0.557861476862686,2.768338203430176,0.823,0.815,0.5,0.5,0.851,0.844,0.5,0.5,0.513,0.489,20.0,86.0,4.0
2,1.0,0.5703339828912155,3.441986322402954,0.799,0.792,0.5,0.5,0.824,0.812,0.5,0.476,0.531,0.415,20.0,86.0,5.0
3,1.0,0.5557586019988419,3.559643268585205,0.812,0.773,0.5,0.5,0.825,0.813,0.5,0.493,0.5,0.427,20.0,86.0,6.0
4,1.0,0.5659169588399143,3.659379005432129,0.815,0.78,0.5,0.5,0.821,0.815,0.5,0.496,0.5,0.419,20.0,86.0,7.0
5,1.0,0.5597481521215266,4.3366007804870605,0.822,0.774,0.5,0.5,0.835,0.824,0.5,0.5,0.5,0.464,20.0,86.0,8.0
6,1.0,0.5832776567798363,3.893184185028076,0.823,0.811,0.5,0.5,0.832,0.828,0.5,0.385,0.5,0.198,20.0,86.0,9.0
7,1.0,0.6008527099494205,5.082273244857788,0.825,0.812,0.5,0.5,0.839,0.833,0.5,0.5,0.5,0.308,20.0,86.0,10.0
8,1.0,0.6056111001236583,24.042845249176025,0.83,0.813,0.5,0.5,0.841,0.834,0.5,0.498,0.5,0.265,20.0,86.0,11.0
9,1.0,0.6001103773862271,7.998770236968994,0.834,0.805,0.5,0.5,0.842,0.833,0.5,0.5,0.5,0.384,20.0,86.0,12.0
10,1.0,0.6050639018914352,5.795506000518799,0.819,0.803,0.5,0.5,0.833,0.822,0.5,0.5,0.5,0.471,20.0,86.0,13.0
11,1.0,0.6096736707593595,7.445374011993408,0.817,0.802,0.5,0.5,0.828,0.819,0.5,0.5,0.502,0.465,20.0,86.0,14.0
12,1.0,0.6233929433188119,26.265042543411255,0.825,0.8,0.5,0.5,0.837,0.825,0.5,0.5,0.5,0.456,20.0,86.0,15.0
13,1.0,0.6269295092344084,6.509870290756226,0.831,0.802,0.5,0.5,0.841,0.831,0.5,0.5,0.5,0.483,20.0,86.0,16.0
14,1.0,0.642175400105117,6.853990793228149,0.824,0.814,0.5,0.5,0.841,0.828,0.5,0.5,0.502,0.486,20.0,86.0,17.0
15,1.0,0.6405383636586537,7.543108701705933,0.821,0.807,0.5,0.5,0.834,0.82,0.5,0.5,0.502,0.463,20.0,86.0,18.0
16,1.0,0.6429976022454038,48.506232261657715,0.82,0.807,0.5,0.5,0.837,0.821,0.5,0.5,0.502,0.465,20.0,86.0,19.0
17,1.0,0.6329003693118584,10.006519794464111,0.82,0.816,0.5,0.5,0.831,0.829,0.5,0.5,0.503,0.457,20.0,86.0,20.0
18,1.0,0.6375358958776141,8.796446800231934,0.82,0.816,0.5,0.5,0.832,0.831,0.5,0.5,0.503,0.449,20.0,86.0,21.0
19,1.0,0.6517735833789093,9.393587827682495,0.825,0.816,0.5,0.5,0.841,0.827,0.5,0.5,0.5,0.453,20.0,86.0,22.0
20,1.0,0.6528236714393414,10.98532485961914,0.823,0.816,0.5,0.5,0.832,0.829,0.5,0.5,0.502,0.445,20.0,86.0,23.0
21,1.0,0.6545065679891797,26.926374673843384,0.824,0.81,0.5,0.5,0.837,0.824,0.5,0.5,0.5,0.486,20.0,86.0,24.0
22,1.0,0.6514646633001047,28.52918529510498,0.824,0.813,0.5,0.5,0.837,0.826,0.5,0.5,0.5,0.497,20.0,86.0,25.0
23,1.0,0.6503914967238212,10.644728183746338,0.83,0.817,0.5,0.5,0.83,0.828,0.5,0.5,0.5,0.497,20.0,86.0,26.0
24,1.0,0.6518533381625589,11.48248839378357,0.826,0.821,0.5,0.5,0.832,0.827,0.5,0.5,0.5,0.496,20.0,86.0,27.0
25,1.0,0.6542745099402121,9.777363777160645,0.835,0.819,0.5,0.5,0.837,0.829,0.5,0.5,0.5,0.496,20.0,86.0,28.0
26,1.0,0.6604752812308332,8.574580907821655,0.827,0.821,0.5,0.5,0.83,0.826,0.5,0.5,0.5,0.496,20.0,86.0,29.0
27,1.0,0.663283605628988,9.192815780639648,0.827,0.823,0.5,0.5,0.831,0.825,0.5,0.5,0.5,0.496,20.0,86.0,30.0
