,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,1.0,0.5,1.6011559963226318,0.752,0.776,0.5,0.5,0.823,0.83,0.5,0.496,0.5,0.189,20.0,31.0,3.0
1,1.0,0.6276947685554408,2.5376136302948,0.838,0.688,0.5,0.5,0.841,0.807,0.5,0.5,0.5,0.5,20.0,31.0,4.0
2,1.0,0.6159345766567312,3.055211067199707,0.837,0.745,0.5,0.5,0.843,0.816,0.5,0.502,0.501,0.5,20.0,31.0,5.0
3,1.0,0.555758601998842,3.725177764892578,0.842,0.835,0.5,0.5,0.851,0.849,0.5,0.5,0.5,0.5,20.0,31.0,6.0
4,1.0,0.5678591202386895,3.611445426940918,0.858,0.844,0.5,0.5,0.854,0.846,0.5,0.5,0.5,0.5,20.0,31.0,7.0
5,1.0,0.5580820119156854,4.919333219528198,0.856,0.846,0.5,0.5,0.859,0.85,0.5,0.5,0.5,0.5,20.0,31.0,8.0
6,1.0,0.5637736363331081,4.811399221420288,0.851,0.839,0.5,0.5,0.851,0.848,0.5,0.5,0.5,0.502,20.0,31.0,9.0
7,1.0,0.6039399704557354,5.575364112854004,0.854,0.838,0.5,0.5,0.854,0.845,0.5,0.5,0.5,0.506,20.0,31.0,10.0
8,1.0,0.6265916975819066,5.193034648895264,0.852,0.836,0.5,0.5,0.851,0.843,0.5,0.5,0.5,0.511,20.0,31.0,11.0
9,1.0,0.5993053422009855,5.204122304916382,0.854,0.844,0.5,0.5,0.851,0.843,0.5,0.5,0.5,0.5,20.0,31.0,12.0
10,1.0,0.6091161203142994,6.4771928787231445,0.857,0.846,0.5,0.5,0.853,0.846,0.5,0.5,0.5,0.5,20.0,31.0,13.0
11,1.0,0.616863020370934,5.159768342971802,0.854,0.852,0.5,0.5,0.854,0.848,0.5,0.5,0.5,0.5,20.0,31.0,14.0
12,1.0,0.5871360853595788,6.296403884887695,0.85,0.85,0.5,0.5,0.849,0.848,0.5,0.5,0.5,0.5,20.0,31.0,15.0
13,1.0,0.5956918379357151,5.744835376739502,0.848,0.848,0.5,0.5,0.85,0.848,0.5,0.5,0.5,0.5,20.0,31.0,16.0
14,1.0,0.6110467071640615,15.282587766647339,0.857,0.853,0.5,0.5,0.855,0.854,0.5,0.5,0.5,0.5,20.0,31.0,17.0
15,1.0,0.5925324788062932,9.401612520217896,0.853,0.852,0.5,0.5,0.855,0.853,0.5,0.5,0.5,0.5,20.0,31.0,18.0
16,1.0,0.6282446826059174,9.601569652557373,0.856,0.852,0.5,0.5,0.855,0.853,0.5,0.5,0.5,0.5,20.0,31.0,19.0
17,1.0,0.6238585839394702,8.995683193206787,0.855,0.851,0.5,0.5,0.854,0.849,0.5,0.5,0.5,0.5,20.0,31.0,20.0
