,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.8170255017185231,0.5,4.287151575088501,0.788,0.718,0.5,0.5,0.505,0.536,0.5,0.5,0.645,0.5,20.0,69.0,3.0
1,0.8731221475081383,0.5264068897441496,3.3660340309143066,0.758,0.718,0.5,0.5,0.584,0.655,0.502,0.5,0.705,0.5,20.0,69.0,4.0
2,0.8905250713071913,0.5431881894062724,3.0565896034240723,0.791,0.726,0.5,0.5,0.649,0.7,0.5,0.5,0.619,0.5,20.0,69.0,5.0
3,0.9028973824670061,0.5557586019988419,3.3534560203552246,0.78,0.721,0.5,0.5,0.659,0.69,0.5,0.5,0.645,0.503,20.0,69.0,6.0
4,1.0,0.5659169588399144,3.6329891681671143,0.773,0.739,0.5,0.5,0.807,0.808,0.5,0.5,0.648,0.632,20.0,69.0,7.0
5,1.0,0.5744967863088654,3.691373348236084,0.773,0.756,0.5,0.5,0.807,0.807,0.5,0.5,0.636,0.55,20.0,69.0,8.0
6,1.0,0.5953915097880919,4.570737361907959,0.78,0.781,0.5,0.5,0.809,0.806,0.5,0.5,0.621,0.541,20.0,69.0,9.0
7,1.0,0.5885768228075086,5.9705164432525635,0.82,0.81,0.5,0.5,0.833,0.828,0.5,0.5,0.56,0.5,20.0,69.0,10.0
8,1.0,0.6179973182969465,5.112159729003906,0.855,0.84,0.5,0.5,0.855,0.846,0.5,0.5,0.5,0.5,20.0,69.0,11.0
9,1.0,0.6150300198593583,6.007848024368286,0.852,0.834,0.5,0.5,0.851,0.845,0.5,0.5,0.501,0.5,20.0,69.0,12.0
10,1.0,0.6521090375637336,4.941281318664551,0.845,0.827,0.5,0.5,0.846,0.842,0.5,0.5,0.501,0.5,20.0,69.0,13.0
11,1.0,0.6155973985172118,5.553233861923218,0.842,0.839,0.5,0.5,0.842,0.84,0.5,0.5,0.5,0.5,20.0,69.0,14.0
12,1.0,0.6188636727355632,5.786192178726196,0.847,0.836,0.5,0.5,0.847,0.843,0.5,0.5,0.5,0.5,20.0,69.0,15.0
13,1.0,0.6140126999370388,7.859328508377075,0.851,0.842,0.5,0.5,0.856,0.848,0.5,0.5,0.5,0.5,20.0,69.0,16.0
14,1.0,0.6187082489988909,7.337845802307129,0.853,0.848,0.5,0.5,0.853,0.852,0.5,0.5,0.5,0.5,20.0,69.0,17.0
15,1.0,0.6269385702274402,8.783942222595215,0.853,0.85,0.5,0.5,0.853,0.853,0.5,0.5,0.5,0.5,20.0,69.0,18.0
16,1.0,0.6173445472762209,9.385235071182251,0.856,0.852,0.5,0.5,0.856,0.853,0.5,0.5,0.5,0.5,20.0,69.0,19.0
17,1.0,0.6309765112749581,10.347338676452637,0.855,0.855,0.5,0.5,0.855,0.857,0.5,0.5,0.5,0.5,20.0,69.0,20.0
18,1.0,0.6405436148959525,26.687288284301758,0.855,0.857,0.5,0.5,0.854,0.858,0.5,0.5,0.5,0.5,20.0,69.0,21.0
19,1.0,0.6491618549949192,8.521283149719238,0.854,0.854,0.5,0.5,0.853,0.852,0.5,0.5,0.5,0.5,20.0,69.0,22.0
20,1.0,0.6336474293290879,7.1890363693237305,0.849,0.852,0.5,0.5,0.848,0.853,0.5,0.5,0.5,0.5,20.0,69.0,23.0
21,1.0,0.6361805799507161,10.168453454971313,0.847,0.849,0.5,0.5,0.847,0.849,0.5,0.5,0.5,0.5,20.0,69.0,24.0
