,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.8035668823811537,0.5428932188134524,1.6338276863098145,0.826,0.608,0.5,0.5,0.499,0.518,0.694,0.648,0.5,0.5,20.0,46.0,3.0
1,0.8186092038840871,0.557861476862686,2.777989387512207,0.815,0.64,0.5,0.5,0.474,0.656,0.723,0.685,0.5,0.5,20.0,46.0,4.0
2,0.5431881894062726,0.5431881894062726,3.724817991256714,0.807,0.789,0.5,0.5,0.832,0.828,0.719,0.699,0.5,0.5,20.0,46.0,5.0
3,0.5557586019988419,0.555758601998842,3.630641460418701,0.819,0.815,0.5,0.5,0.837,0.835,0.812,0.807,0.5,0.5,20.0,46.0,6.0
4,0.5659169588399144,0.5659169588399143,3.8026108741760254,0.815,0.813,0.5,0.5,0.841,0.841,0.817,0.821,0.5,0.5,20.0,46.0,7.0
5,0.5744967863088654,0.5744967863088654,5.027718544006348,0.829,0.83,0.5,0.5,0.841,0.842,0.812,0.813,0.5,0.5,20.0,46.0,8.0
6,0.58195652843061,0.58195652843061,4.372803688049316,0.827,0.822,0.5,0.5,0.847,0.847,0.803,0.802,0.5,0.5,20.0,46.0,9.0
7,0.5885768228075086,0.5885768228075086,4.774606227874756,0.826,0.825,0.5,0.5,0.852,0.848,0.822,0.817,0.5,0.5,20.0,46.0,10.0
8,0.594542628725251,0.5930020616223551,6.87281346321106,0.846,0.83,0.5,0.5,0.849,0.849,0.816,0.811,0.5,0.5,20.0,46.0,11.0
9,0.5999826399150759,0.5869938621550805,5.78225040435791,0.845,0.829,0.5,0.5,0.847,0.847,0.734,0.746,0.5,0.5,20.0,46.0,12.0
10,0.59336876113701,0.59336876113701,6.420254468917847,0.84,0.833,0.5,0.5,0.852,0.841,0.663,0.684,0.5,0.5,20.0,46.0,13.0
11,0.609635300459046,0.5991225581044617,5.957780838012695,0.838,0.843,0.5,0.5,0.852,0.853,0.666,0.69,0.5,0.5,20.0,46.0,14.0
12,0.6361012424083786,0.6238609543529442,23.24825119972229,0.838,0.831,0.5,0.5,0.853,0.842,0.77,0.792,0.5,0.5,20.0,46.0,15.0
13,0.6348412819407315,0.6274638540136732,12.235334396362305,0.858,0.829,0.5,0.5,0.854,0.849,0.734,0.781,0.5,0.5,20.0,46.0,16.0
14,0.634247732321084,0.6309957813052176,9.650185823440552,0.855,0.831,0.5,0.5,0.853,0.849,0.713,0.764,0.5,0.5,20.0,46.0,17.0
15,0.6341630536339973,0.6339325615229082,20.30093479156494,0.858,0.833,0.5,0.5,0.854,0.847,0.768,0.795,0.5,0.5,20.0,46.0,18.0
16,0.6289665395356437,0.6329566622524729,9.529229640960693,0.859,0.828,0.5,0.5,0.855,0.85,0.802,0.814,0.5,0.5,20.0,46.0,19.0
17,0.6322565803874981,0.6333614357681222,9.316459655761719,0.857,0.828,0.5,0.5,0.855,0.85,0.812,0.816,0.5,0.5,20.0,46.0,20.0
18,0.6424197301665742,0.6381714759779193,9.027392864227295,0.859,0.84,0.5,0.5,0.855,0.853,0.811,0.818,0.5,0.5,20.0,46.0,21.0
19,0.6516654507429558,0.6449957809242195,7.754185199737549,0.857,0.843,0.5,0.5,0.853,0.853,0.807,0.806,0.5,0.5,20.0,46.0,22.0
20,0.6537659749110099,0.6475009433412495,12.694514036178589,0.857,0.844,0.5,0.5,0.853,0.853,0.804,0.807,0.5,0.5,20.0,46.0,23.0
21,0.6558433241331447,0.650810046557623,9.493608474731445,0.858,0.846,0.5,0.5,0.853,0.853,0.804,0.817,0.5,0.5,20.0,46.0,24.0
22,0.6578928545404046,0.6581655690278241,12.29805874824524,0.855,0.844,0.5,0.5,0.85,0.852,0.807,0.814,0.5,0.5,20.0,46.0,25.0
23,0.6599115628957464,0.6596427391224853,11.766724109649658,0.855,0.842,0.5,0.5,0.855,0.852,0.807,0.817,0.5,0.5,20.0,46.0,26.0
24,0.6618976049958354,0.6618976049958355,12.794922351837158,0.855,0.841,0.5,0.5,0.853,0.852,0.808,0.817,0.5,0.5,20.0,46.0,27.0
25,0.6842625811643521,0.6749847836203243,41.04602360725403,0.853,0.834,0.5,0.5,0.854,0.849,0.807,0.817,0.5,0.5,20.0,46.0,28.0
26,0.6687856132176362,0.6643491391582252,39.06192755699158,0.855,0.835,0.5,0.5,0.854,0.85,0.814,0.816,0.5,0.5,20.0,46.0,29.0
27,0.6671406277421983,0.6672210415384997,11.958309650421143,0.85,0.836,0.5,0.5,0.852,0.849,0.816,0.812,0.501,0.5,20.0,46.0,30.0
28,0.6655977275811321,0.6660559493684055,12.757264137268066,0.851,0.842,0.5,0.5,0.853,0.851,0.819,0.816,0.5,0.5,20.0,46.0,31.0
29,0.6689813952442099,0.6625447914221512,13.434266328811646,0.849,0.84,0.5,0.5,0.851,0.852,0.818,0.812,0.502,0.5,20.0,46.0,32.0
30,0.6708461179226963,0.6710811844029518,11.492095232009888,0.851,0.847,0.5,0.5,0.851,0.848,0.818,0.811,0.502,0.5,20.0,46.0,33.0
31,0.671363524411253,0.6712955096771528,9.980695724487305,0.847,0.844,0.5,0.5,0.852,0.847,0.816,0.812,0.502,0.5,20.0,46.0,34.0
32,0.6732041796019015,0.6721115414996932,11.073532581329346,0.848,0.843,0.5,0.5,0.85,0.848,0.816,0.81,0.502,0.5,20.0,46.0,35.0
33,0.6821913651029974,0.6795665847569463,13.80306625366211,0.848,0.843,0.5,0.5,0.851,0.849,0.814,0.818,0.502,0.5,20.0,46.0,36.0
34,0.6778515465921797,0.6847423919916968,13.998885154724121,0.858,0.844,0.5,0.5,0.853,0.854,0.823,0.818,0.5,0.5,20.0,46.0,37.0
35,0.6783716869255824,0.6857845096658601,15.629610538482666,0.856,0.846,0.5,0.5,0.854,0.854,0.825,0.819,0.5,0.5,20.0,46.0,38.0
36,0.6778272102560959,0.6864561245275852,17.67183494567871,0.857,0.84,0.5,0.5,0.854,0.852,0.825,0.819,0.5,0.5,20.0,46.0,39.0
37,0.6853103574759523,0.6911102734628047,16.238527297973633,0.856,0.842,0.5,0.5,0.856,0.855,0.828,0.82,0.5,0.5,20.0,46.0,40.0
38,0.6839626998792878,0.6870087830738332,18.24746799468994,0.854,0.843,0.5,0.5,0.854,0.855,0.831,0.82,0.5,0.5,20.0,46.0,41.0
39,0.6934864254577431,0.6964288520358372,18.793237447738647,0.857,0.844,0.5,0.5,0.855,0.852,0.83,0.821,0.5,0.5,20.0,46.0,42.0
