,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.5549657288589833,0.5428932188134524,2.3774237632751465,0.798,0.556,0.5,0.5,0.794,0.788,0.768,0.766,0.5,0.493,20.0,94.0,3.0
1,0.4626479970380333,0.49452744339109145,3.7475244998931885,0.81,0.702,0.5,0.5,0.837,0.821,0.765,0.764,0.5,0.486,20.0,94.0,4.0
2,0.5431881894062724,0.5680380579203219,5.725782632827759,0.829,0.724,0.5,0.5,0.846,0.82,0.819,0.808,0.5,0.493,20.0,94.0,5.0
3,0.5845281036570074,0.5557586019988419,6.182785272598267,0.821,0.814,0.5,0.5,0.846,0.834,0.817,0.818,0.5,0.271,20.0,94.0,6.0
4,0.5818078484271033,0.584133161169484,3.6218481063842773,0.832,0.806,0.5,0.5,0.843,0.833,0.808,0.803,0.5,0.354,20.0,94.0,7.0
5,0.6019302421495158,0.5877213648181026,3.7574567794799805,0.834,0.816,0.5,0.5,0.844,0.842,0.815,0.813,0.5,0.313,20.0,94.0,8.0
6,0.5997045651600998,0.5866364157677186,4.0324625968933105,0.833,0.801,0.5,0.5,0.843,0.835,0.815,0.81,0.5,0.434,20.0,94.0,9.0
7,0.6039399704557356,0.5889262588456994,4.884990453720093,0.815,0.794,0.5,0.5,0.841,0.824,0.81,0.804,0.5,0.487,20.0,94.0,10.0
8,0.6048359760993192,0.5947550421297,5.463191986083984,0.814,0.79,0.5,0.5,0.834,0.821,0.813,0.806,0.502,0.482,20.0,94.0,11.0
9,0.599982639915076,0.599982639915076,6.791722059249878,0.828,0.793,0.5,0.5,0.844,0.824,0.819,0.812,0.5,0.475,20.0,94.0,12.0
10,0.6114491009662123,0.638668822259138,5.120572805404663,0.835,0.793,0.5,0.5,0.845,0.825,0.826,0.816,0.5,0.492,20.0,94.0,13.0
11,0.6187763088020637,0.6236623070464387,5.670567035675049,0.828,0.815,0.5,0.5,0.845,0.835,0.831,0.817,0.501,0.492,20.0,94.0,14.0
12,0.6160086581708952,0.6330238275181805,6.970703840255737,0.821,0.805,0.5,0.5,0.842,0.828,0.821,0.817,0.502,0.476,20.0,94.0,15.0
13,0.6275291219915352,0.6355336084974774,7.164471864700317,0.821,0.807,0.5,0.5,0.843,0.827,0.821,0.82,0.502,0.475,20.0,94.0,16.0
14,0.6395423167589533,0.6218803775211222,8.380203247070312,0.819,0.817,0.5,0.5,0.843,0.833,0.822,0.821,0.503,0.468,20.0,94.0,17.0
15,0.6402145636508928,0.6269804356493034,12.92192268371582,0.82,0.815,0.5,0.5,0.843,0.833,0.827,0.823,0.503,0.461,20.0,94.0,18.0
16,0.6441107768367931,0.6453341035006306,12.830389499664307,0.827,0.816,0.5,0.5,0.846,0.834,0.831,0.822,0.5,0.469,20.0,94.0,19.0
17,0.6494464855306905,0.6474885235549801,8.398056030273438,0.825,0.815,0.5,0.5,0.843,0.833,0.826,0.822,0.502,0.463,20.0,94.0,20.0
18,0.6489082447982393,0.6505305847074653,11.385946035385132,0.824,0.808,0.5,0.5,0.845,0.831,0.822,0.817,0.5,0.492,20.0,94.0,21.0
19,0.6553792523803876,0.6496700063148779,8.862576007843018,0.825,0.81,0.5,0.5,0.844,0.828,0.824,0.817,0.5,0.497,20.0,94.0,22.0
20,0.6532552179691493,0.6422181255179167,9.561903715133667,0.828,0.813,0.5,0.5,0.843,0.829,0.822,0.821,0.5,0.497,20.0,94.0,23.0
21,0.6528176368063418,0.6440848334788184,10.698965787887573,0.827,0.818,0.5,0.5,0.844,0.831,0.818,0.818,0.5,0.496,20.0,94.0,24.0
22,0.6586063807855314,0.6470552830601893,10.048327207565308,0.836,0.814,0.5,0.5,0.841,0.831,0.818,0.819,0.5,0.496,20.0,94.0,25.0
23,0.6571742164632455,0.65409689415365,10.085496187210083,0.827,0.818,0.5,0.5,0.846,0.832,0.819,0.816,0.5,0.496,20.0,94.0,26.0
24,0.6592844131332839,0.6571707518558767,11.76477599143982,0.828,0.823,0.5,0.5,0.845,0.832,0.818,0.819,0.5,0.496,20.0,94.0,27.0
25,0.6633865190958033,0.6595882540455171,29.164138078689575,0.835,0.823,0.5,0.5,0.846,0.831,0.822,0.824,0.5,0.496,20.0,94.0,28.0
26,0.6662212193846131,0.6595033371498963,27.01060724258423,0.831,0.822,0.5,0.5,0.844,0.829,0.823,0.825,0.5,0.496,20.0,94.0,29.0
27,0.6699459357801664,0.6634857902449613,14.218295574188232,0.835,0.82,0.5,0.5,0.846,0.831,0.831,0.827,0.5,0.5,20.0,94.0,30.0
28,0.6714761209752055,0.6643900502498624,12.741516590118408,0.834,0.821,0.5,0.5,0.845,0.833,0.829,0.825,0.5,0.496,20.0,94.0,31.0
29,0.6740848612462542,0.6702434702674649,14.629585027694702,0.834,0.824,0.5,0.5,0.845,0.834,0.838,0.837,0.5,0.5,20.0,94.0,32.0
30,0.6765956575722076,0.6720501125415569,14.49501633644104,0.835,0.824,0.5,0.5,0.845,0.837,0.837,0.836,0.5,0.5,20.0,94.0,33.0
31,0.6798602800369298,0.675487434832549,28.970014572143555,0.837,0.824,0.5,0.5,0.844,0.837,0.838,0.835,0.5,0.5,20.0,94.0,34.0
32,0.669406060371539,0.6691957413606117,14.19486927986145,0.834,0.819,0.5,0.5,0.845,0.829,0.838,0.829,0.502,0.5,20.0,94.0,35.0
33,0.6783244162949571,0.675252120237312,13.585261344909668,0.826,0.812,0.5,0.5,0.84,0.828,0.832,0.822,0.502,0.5,20.0,94.0,36.0
34,0.6799633582360758,0.6775251321190175,15.233772039413452,0.826,0.812,0.5,0.5,0.838,0.826,0.829,0.824,0.502,0.5,20.0,94.0,37.0
35,0.6815762611275906,0.6814923963749169,15.808336019515991,0.83,0.81,0.5,0.5,0.842,0.825,0.831,0.822,0.5,0.5,20.0,94.0,38.0
36,0.6826620830616983,0.6836436564626212,17.527137994766235,0.834,0.814,0.5,0.5,0.843,0.833,0.832,0.826,0.5,0.5,20.0,94.0,39.0
37,0.6885722997341532,0.6920166926725035,16.47556161880493,0.835,0.818,0.5,0.5,0.844,0.833,0.834,0.826,0.5,0.5,20.0,94.0,40.0
38,0.6864005162713913,0.6932390686615585,17.9194598197937,0.834,0.822,0.5,0.5,0.846,0.834,0.835,0.828,0.5,0.5,20.0,94.0,41.0
39,0.6865236365672513,0.6947904200302335,17.2234103679657,0.836,0.821,0.5,0.5,0.844,0.833,0.834,0.829,0.5,0.5,20.0,94.0,42.0
40,0.688117969210954,0.6953262373181388,21.431695699691772,0.835,0.818,0.5,0.5,0.845,0.832,0.835,0.826,0.5,0.5,20.0,94.0,43.0
41,0.690458356132494,0.6945458406362802,17.438745975494385,0.834,0.819,0.5,0.5,0.846,0.834,0.834,0.827,0.5,0.5,20.0,94.0,44.0
42,0.6876144992561626,0.6984419187221739,17.72521996498108,0.835,0.822,0.5,0.5,0.846,0.836,0.838,0.835,0.5,0.5,20.0,94.0,45.0
43,0.6897816898321243,0.7001122572512297,18.018534660339355,0.836,0.822,0.5,0.5,0.845,0.838,0.837,0.838,0.5,0.5,20.0,94.0,46.0
44,0.6960170952230016,0.7022294313773572,20.548163414001465,0.834,0.82,0.5,0.5,0.845,0.833,0.837,0.831,0.501,0.5,20.0,94.0,47.0
45,0.6916022923146441,0.6999951127647557,33.98188805580139,0.832,0.82,0.5,0.5,0.846,0.834,0.834,0.831,0.5,0.5,20.0,94.0,48.0
46,0.6947768617116756,0.7030428418736017,38.19785809516907,0.835,0.824,0.5,0.5,0.846,0.833,0.837,0.836,0.5,0.5,20.0,94.0,49.0
