,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.5428932188134524,0.5428932188134524,1.5430757999420166,0.832,0.583,0.842,0.844,0.827,0.83,0.827,0.827,0.81,0.679,20.0,11.0,3.0
1,0.5625015353647909,0.5264068897441496,2.7357852458953857,0.84,0.598,0.842,0.844,0.845,0.84,0.843,0.838,0.838,0.681,20.0,11.0,4.0
2,0.5271379868109498,0.4939062677255701,3.703855276107788,0.852,0.612,0.842,0.844,0.852,0.842,0.849,0.843,0.849,0.674,20.0,11.0,5.0
3,0.5484668731762203,0.5189297136330057,3.753795623779297,0.849,0.817,0.842,0.844,0.849,0.846,0.849,0.846,0.849,0.817,20.0,11.0,6.0
4,0.53837836233255,0.5252868135458022,3.5517632961273193,0.847,0.83,0.842,0.844,0.846,0.846,0.847,0.844,0.848,0.831,20.0,11.0,7.0
5,0.6144988989065944,0.5752423949769367,6.520892858505249,0.849,0.832,0.842,0.844,0.847,0.84,0.847,0.844,0.848,0.823,20.0,11.0,8.0
6,0.5714072530371239,0.5788700966719972,5.409245252609253,0.848,0.838,0.842,0.844,0.845,0.842,0.845,0.845,0.851,0.834,20.0,11.0,9.0
7,0.5854463131175559,0.58428195529667,4.964963436126709,0.849,0.837,0.842,0.844,0.849,0.844,0.848,0.845,0.848,0.831,20.0,11.0,10.0
8,0.594542628725251,0.5817628500695817,4.875343084335327,0.847,0.834,0.842,0.844,0.845,0.845,0.846,0.847,0.846,0.832,20.0,11.0,11.0
9,0.599982639915076,0.599982639915076,12.166434288024902,0.848,0.834,0.842,0.844,0.846,0.843,0.847,0.841,0.849,0.827,20.0,11.0,12.0
10,0.62076225204368,0.6159104790906063,6.493160009384155,0.85,0.826,0.842,0.844,0.851,0.836,0.848,0.842,0.849,0.82,20.0,11.0,13.0
11,0.6382942797389786,0.6314244304291778,9.859817743301392,0.851,0.825,0.842,0.844,0.85,0.837,0.848,0.842,0.849,0.824,20.0,11.0,14.0
12,0.641191158443619,0.6347794664962032,15.45780324935913,0.852,0.819,0.842,0.844,0.85,0.835,0.85,0.842,0.852,0.822,20.0,11.0,15.0
13,0.6180421616315194,0.6180421616315194,13.38681936264038,0.846,0.833,0.842,0.844,0.852,0.845,0.852,0.847,0.853,0.832,20.0,11.0,16.0
14,0.6271194417152623,0.6280098317181808,19.44599413871765,0.841,0.835,0.842,0.844,0.852,0.849,0.853,0.847,0.852,0.83,20.0,11.0,17.0
15,0.6255141962224252,0.638130359499193,8.120567321777344,0.842,0.843,0.842,0.844,0.852,0.848,0.852,0.851,0.852,0.846,20.0,11.0,18.0
16,0.6327332997248478,0.6289665395356436,9.230878829956055,0.844,0.84,0.842,0.844,0.851,0.85,0.852,0.852,0.852,0.84,20.0,11.0,19.0
17,0.6446210839454092,0.6322565803874981,16.08621597290039,0.846,0.844,0.842,0.843,0.851,0.845,0.851,0.849,0.851,0.837,20.0,11.0,20.0
18,0.641744280632448,0.6417846476041756,10.148300170898438,0.851,0.837,0.842,0.843,0.85,0.845,0.848,0.845,0.85,0.831,20.0,11.0,21.0
19,0.6328357512981,0.6250786721356247,7.713350057601929,0.844,0.837,0.842,0.843,0.853,0.845,0.85,0.845,0.851,0.826,20.0,11.0,22.0
20,0.632172158641217,0.6261046949813047,10.16234302520752,0.842,0.831,0.842,0.843,0.849,0.847,0.847,0.848,0.846,0.828,20.0,11.0,23.0
21,0.6325639043434221,0.6298666090383025,13.80687928199768,0.844,0.834,0.842,0.843,0.85,0.845,0.85,0.847,0.85,0.823,20.0,11.0,24.0
22,0.6347072358293228,0.633413947043733,11.28836727142334,0.845,0.834,0.842,0.843,0.851,0.844,0.85,0.847,0.851,0.822,20.0,11.0,25.0
23,0.643047434842127,0.6421034785975813,9.98721694946289,0.845,0.831,0.842,0.843,0.848,0.847,0.848,0.847,0.848,0.827,20.0,11.0,26.0
24,0.6450252784697147,0.6405504947203022,11.313491106033325,0.836,0.832,0.842,0.843,0.847,0.843,0.849,0.846,0.846,0.828,20.0,11.0,27.0
25,0.6448602329119816,0.643010250699595,15.661113977432251,0.834,0.828,0.842,0.843,0.848,0.845,0.849,0.847,0.845,0.826,20.0,11.0,28.0
26,0.6464485120970066,0.6467127274692195,42.133007764816284,0.838,0.83,0.842,0.843,0.847,0.846,0.849,0.848,0.846,0.828,20.0,11.0,29.0
27,0.6588987871490742,0.6679232251287193,25.11659836769104,0.84,0.831,0.842,0.843,0.849,0.844,0.848,0.848,0.847,0.827,20.0,11.0,30.0
28,0.6608776374832908,0.6729438373903723,15.170364618301392,0.842,0.83,0.842,0.843,0.85,0.846,0.85,0.849,0.846,0.826,20.0,11.0,31.0
29,0.6632746191214871,0.6698900344300389,16.98609948158264,0.843,0.824,0.842,0.843,0.848,0.843,0.849,0.846,0.849,0.822,20.0,11.0,32.0
30,0.6672371407199484,0.6761435066750177,36.883610248565674,0.844,0.827,0.842,0.843,0.85,0.842,0.85,0.845,0.848,0.823,20.0,11.0,33.0
31,0.6703216322872296,0.6755190351416223,15.369102716445923,0.843,0.827,0.842,0.843,0.851,0.845,0.851,0.845,0.85,0.822,20.0,11.0,34.0
32,0.6747185660830617,0.6727517745127394,14.915151834487915,0.842,0.825,0.842,0.843,0.85,0.843,0.848,0.848,0.843,0.82,20.0,11.0,35.0
33,0.6783558347284189,0.6731498001362224,15.57550597190857,0.84,0.823,0.842,0.843,0.846,0.84,0.848,0.849,0.839,0.822,20.0,11.0,36.0
34,0.6782349596894747,0.6749796211392918,20.336196899414062,0.839,0.824,0.842,0.843,0.845,0.84,0.848,0.848,0.839,0.822,20.0,11.0,37.0
35,0.6787912364318587,0.6777737364223021,37.911717891693115,0.838,0.825,0.842,0.843,0.846,0.841,0.848,0.846,0.838,0.824,20.0,11.0,38.0
36,0.6804695820600626,0.6802741436678721,16.447216749191284,0.836,0.824,0.842,0.843,0.845,0.84,0.848,0.847,0.839,0.821,20.0,11.0,39.0
37,0.6805835346888184,0.6823637593104394,31.196866035461426,0.833,0.822,0.842,0.843,0.846,0.841,0.848,0.849,0.835,0.822,20.0,11.0,40.0
38,0.6794236100447444,0.6813013223098929,16.61049795150757,0.839,0.82,0.842,0.843,0.845,0.84,0.85,0.847,0.841,0.817,20.0,11.0,41.0
39,0.6790184674512463,0.6822749256932792,16.9928560256958,0.843,0.822,0.842,0.843,0.851,0.84,0.851,0.845,0.844,0.817,20.0,11.0,42.0
40,0.6821343737279044,0.6889168773283866,16.891311645507812,0.843,0.83,0.842,0.843,0.848,0.842,0.85,0.846,0.844,0.827,20.0,11.0,43.0
41,0.677730928573363,0.688186287568685,17.17155385017395,0.843,0.83,0.842,0.843,0.849,0.846,0.85,0.846,0.847,0.828,20.0,11.0,44.0
42,0.6810074492564764,0.6899358140080609,17.059682369232178,0.844,0.829,0.842,0.843,0.85,0.844,0.85,0.846,0.845,0.826,20.0,11.0,45.0
