,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,1.0,0.5,1.323460340499878,0.848,0.806,0.5,0.5,0.846,0.842,0.5,0.5,0.5,0.5,20.0,2.0,3.0
1,1.0,0.5264068897441496,3.5208091735839844,0.831,0.839,0.5,0.5,0.845,0.846,0.5,0.599,0.503,0.536,20.0,2.0,4.0
2,1.0,0.5431881894062724,3.0649378299713135,0.846,0.812,0.5,0.5,0.849,0.846,0.5,0.498,0.5,0.499,20.0,2.0,5.0
3,1.0,0.5557586019988419,3.5312814712524414,0.847,0.803,0.5,0.5,0.848,0.843,0.5,0.498,0.5,0.5,20.0,2.0,6.0
4,1.0,0.623451047812082,3.880253791809082,0.844,0.785,0.5,0.5,0.844,0.835,0.5,0.486,0.5,0.499,20.0,2.0,7.0
5,1.0,0.5544955953607704,4.7693376541137695,0.837,0.816,0.5,0.5,0.835,0.826,0.5,0.494,0.5,0.5,20.0,2.0,8.0
6,1.0,0.6026861126593819,4.547564506530762,0.829,0.831,0.5,0.5,0.826,0.827,0.5,0.428,0.502,0.485,20.0,2.0,9.0
7,1.0,0.5885768228075087,5.335955381393433,0.832,0.825,0.5,0.5,0.823,0.823,0.5,0.481,0.504,0.381,20.0,2.0,10.0
8,1.0,0.5635053820359959,6.255545377731323,0.834,0.827,0.5,0.5,0.833,0.831,0.5,0.384,0.5,0.489,20.0,2.0,11.0
9,1.0,0.599982639915076,6.304561138153076,0.841,0.84,0.5,0.5,0.845,0.839,0.5,0.563,0.5,0.481,20.0,2.0,12.0
10,1.0,0.5772479438524206,6.331052780151367,0.844,0.838,0.5,0.5,0.854,0.852,0.5,0.5,0.5,0.5,20.0,2.0,13.0
11,1.0,0.5899078985610405,6.082864284515381,0.839,0.829,0.5,0.5,0.848,0.851,0.5,0.5,0.5,0.5,20.0,2.0,14.0
12,1.0,0.5682517523844705,6.2061381340026855,0.833,0.824,0.5,0.5,0.842,0.848,0.5,0.5,0.5,0.5,20.0,2.0,15.0
13,1.0,0.5940181722710385,12.675113677978516,0.842,0.827,0.5,0.5,0.846,0.854,0.5,0.5,0.5,0.5,20.0,2.0,16.0
