,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.8454915028125263,0.5428932188134524,3.925604820251465,0.814,0.662,0.5,0.5,0.488,0.553,0.5,0.5,0.5,0.5,20.0,44.0,3.0
1,1.0,0.5264068897441496,3.4714393615722656,0.805,0.793,0.5,0.5,0.824,0.822,0.5,0.5,0.5,0.5,20.0,44.0,4.0
2,1.0,0.5431881894062726,3.102112293243408,0.822,0.822,0.5,0.5,0.833,0.83,0.5,0.5,0.5,0.5,20.0,44.0,5.0
3,1.0,0.555758601998842,3.5600686073303223,0.818,0.82,0.5,0.5,0.835,0.835,0.5,0.5,0.5,0.5,20.0,44.0,6.0
4,1.0,0.5659169588399143,3.719226121902466,0.828,0.834,0.5,0.5,0.835,0.837,0.5,0.5,0.5,0.5,20.0,44.0,7.0
5,1.0,0.5744967863088654,3.976231098175049,0.832,0.824,0.5,0.5,0.842,0.84,0.5,0.5,0.5,0.5,20.0,44.0,8.0
6,1.0,0.5819565284306101,4.726001262664795,0.827,0.822,0.5,0.5,0.853,0.851,0.5,0.497,0.5,0.292,20.0,44.0,9.0
7,1.0,0.5885768228075086,4.463045835494995,0.843,0.834,0.5,0.5,0.848,0.849,0.5,0.5,0.5,0.463,20.0,44.0,10.0
8,1.0,0.5798234772334202,5.440848112106323,0.838,0.833,0.5,0.5,0.854,0.854,0.5,0.5,0.5,0.5,20.0,44.0,11.0
9,1.0,0.5869938621550805,5.869268417358398,0.843,0.838,0.5,0.5,0.854,0.859,0.5,0.5,0.5,0.5,20.0,44.0,12.0
10,1.0,0.59336876113701,5.0356481075286865,0.84,0.844,0.5,0.5,0.859,0.856,0.5,0.5,0.5,0.5,20.0,44.0,13.0
11,1.0,0.6225340292558285,6.5982255935668945,0.84,0.832,0.5,0.5,0.854,0.852,0.5,0.5,0.5,0.5,20.0,44.0,14.0
12,1.0,0.6433788800308884,5.618166446685791,0.856,0.827,0.5,0.5,0.855,0.848,0.5,0.5,0.5,0.5,20.0,44.0,15.0
13,1.0,0.6454181292352845,6.819661855697632,0.855,0.831,0.5,0.5,0.851,0.847,0.5,0.5,0.5,0.5,20.0,44.0,16.0
14,1.0,0.6493370670906424,7.679900169372559,0.854,0.829,0.5,0.5,0.855,0.852,0.5,0.5,0.5,0.5,20.0,44.0,17.0
15,1.0,0.6302623297936861,9.499473333358765,0.856,0.826,0.5,0.5,0.852,0.849,0.5,0.5,0.5,0.5,20.0,44.0,18.0
16,1.0,0.6301530384502398,9.277021646499634,0.858,0.824,0.5,0.5,0.856,0.847,0.5,0.5,0.5,0.5,20.0,44.0,19.0
17,1.0,0.6359697118875185,8.761736392974854,0.858,0.842,0.5,0.5,0.854,0.851,0.5,0.5,0.5,0.5,20.0,44.0,20.0
18,1.0,0.6434532022815131,9.291901350021362,0.854,0.844,0.5,0.5,0.854,0.85,0.5,0.5,0.5,0.5,20.0,44.0,21.0
19,1.0,0.6449957809242195,9.548160791397095,0.854,0.843,0.5,0.5,0.854,0.849,0.5,0.5,0.5,0.5,20.0,44.0,22.0
20,1.0,0.6509172431320879,8.24556279182434,0.853,0.844,0.5,0.5,0.853,0.851,0.5,0.5,0.5,0.5,20.0,44.0,23.0
21,1.0,0.6444378220745759,7.627821207046509,0.854,0.839,0.5,0.5,0.849,0.85,0.5,0.5,0.5,0.5,20.0,44.0,24.0
22,1.0,0.6581655690278241,8.436411380767822,0.854,0.841,0.5,0.5,0.854,0.85,0.5,0.5,0.5,0.5,20.0,44.0,25.0
23,1.0,0.6598861809135383,11.12110686302185,0.855,0.84,0.5,0.5,0.854,0.851,0.5,0.5,0.5,0.5,20.0,44.0,26.0
