,Unnamed: 0,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
67,17,0.6447618619354891,0.6263403632723881,29.26417231559753,0.84,0.833,0.8420000000000001,0.8440000000000001,0.846,0.84,0.846,0.84,0.8420000000000001,0.8370000000000001,20.0,1.0,20.0
68,18,0.6477568712786481,0.6322716010545331,41.87655925750733,0.84,0.835,0.8420000000000001,0.8440000000000001,0.846,0.838,0.8490000000000001,0.841,0.843,0.8390000000000001,20.0,1.0,21.0
69,19,0.6363105923879714,0.6318886130168748,49.75053787231445,0.8420000000000001,0.8370000000000001,0.8420000000000001,0.8440000000000001,0.847,0.8390000000000001,0.848,0.841,0.848,0.8370000000000001,20.0,1.0,22.0
70,20,0.6430623958311248,0.6228591576173481,10.769535303115845,0.847,0.8370000000000001,0.8420000000000001,0.8440000000000001,0.85,0.8440000000000001,0.85,0.8440000000000001,0.851,0.8370000000000001,20.0,1.0,23.0
71,21,0.6447380946267762,0.6274942464205523,16.26037311553955,0.8420000000000001,0.8370000000000001,0.8420000000000001,0.8440000000000001,0.85,0.8440000000000001,0.848,0.846,0.851,0.8370000000000001,20.0,1.0,24.0
72,22,0.6455783150901744,0.6321224975264708,75.18552875518799,0.843,0.841,0.8420000000000001,0.8440000000000001,0.851,0.8440000000000001,0.8490000000000001,0.845,0.848,0.835,20.0,1.0,25.0
73,23,0.6585099646209105,0.6442694552710686,93.2313358783722,0.846,0.841,0.8420000000000001,0.8440000000000001,0.851,0.845,0.85,0.845,0.848,0.843,20.0,1.0,26.0
74,24,0.655935232320362,0.6440796995960998,104.47722959518431,0.836,0.84,0.8420000000000001,0.8440000000000001,0.8490000000000001,0.8420000000000001,0.851,0.847,0.843,0.8390000000000001,20.0,1.0,27.0
75,25,0.6587399282290913,0.6549724904272811,108.9190034866333,0.84,0.8370000000000001,0.8420000000000001,0.8440000000000001,0.8490000000000001,0.8440000000000001,0.851,0.846,0.8420000000000001,0.838,20.0,1.0,28.0
76,26,0.6581406723958945,0.6481714370832472,14.160376071929932,0.84,0.8370000000000001,0.8420000000000001,0.8440000000000001,0.8540000000000001,0.847,0.852,0.846,0.848,0.8440000000000001,20.0,1.0,29.0
77,27,0.6771729588568145,0.6599809730109999,7.8183040618896475,0.845,0.8420000000000001,0.8420000000000001,0.8440000000000001,0.8540000000000001,0.848,0.852,0.847,0.853,0.843,20.0,1.0,30.0
78,28,0.684880247960671,0.6596136150031762,7.204842567443848,0.852,0.845,0.8420000000000001,0.8440000000000001,0.85,0.851,0.85,0.8490000000000001,0.853,0.843,20.0,1.0,31.0
79,29,0.6855511079305923,0.6632630303257717,7.707401990890503,0.852,0.847,0.8420000000000001,0.843,0.852,0.852,0.8490000000000001,0.851,0.852,0.8420000000000001,20.0,1.0,32.0
80,30,0.6868791475913539,0.6653575293317606,7.7153992652893075,0.848,0.845,0.8420000000000001,0.843,0.85,0.853,0.848,0.851,0.847,0.843,20.0,1.0,33.0
81,31,0.6871428954725882,0.6673981685663897,8.569060325622559,0.851,0.847,0.8420000000000001,0.843,0.851,0.852,0.848,0.851,0.851,0.843,20.0,1.0,34.0
82,32,0.6887398329082102,0.6693879897720814,7.563733577728271,0.85,0.848,0.8420000000000001,0.843,0.852,0.851,0.85,0.851,0.852,0.8440000000000001,20.0,1.0,35.0
83,33,0.6854408488065125,0.6713297763427992,7.212532043457031,0.85,0.845,0.8420000000000001,0.843,0.85,0.853,0.85,0.8490000000000001,0.851,0.845,20.0,1.0,36.0
84,34,0.6858661318886461,0.6732260821699168,7.848012447357178,0.848,0.845,0.8420000000000001,0.843,0.85,0.8490000000000001,0.85,0.851,0.8490000000000001,0.8390000000000001,20.0,1.0,37.0
85,35,0.6892073332710914,0.6750792565410357,4.6024348735809335,0.8490000000000001,0.846,0.8420000000000001,0.843,0.8490000000000001,0.8490000000000001,0.851,0.851,0.8490000000000001,0.838,20.0,1.0,38.0
86,36,0.6899775661721177,0.6768914657256926,4.584075450897217,0.8490000000000001,0.845,0.8420000000000001,0.843,0.85,0.852,0.85,0.851,0.8490000000000001,0.8390000000000001,20.0,1.0,39.0
87,37,0.6900192239929199,0.6786647117658076,5.7103216648101816,0.847,0.846,0.8420000000000001,0.843,0.851,0.855,0.85,0.8490000000000001,0.851,0.8390000000000001,20.0,1.0,40.0
88,38,0.6978624667677142,0.6804008488963853,8.241079568862915,0.848,0.845,0.8420000000000001,0.843,0.851,0.8540000000000001,0.8490000000000001,0.851,0.8490000000000001,0.8390000000000001,20.0,1.0,41.0
89,39,0.6937426411278806,0.6760011541004962,8.460588693618773,0.848,0.847,0.8420000000000001,0.843,0.85,0.851,0.85,0.85,0.85,0.838,20.0,1.0,42.0
90,40,0.6942006417031925,0.6772192312889675,7.3846683502197275,0.851,0.84,0.8420000000000001,0.843,0.851,0.848,0.85,0.85,0.8490000000000001,0.838,20.0,1.0,43.0
91,41,0.6947078770707162,0.6790631377154244,4.800630331039429,0.848,0.843,0.8420000000000001,0.843,0.851,0.851,0.848,0.8490000000000001,0.847,0.838,20.0,1.0,44.0
92,42,0.6869105592974831,0.6759739377869692,3.825618982315064,0.847,0.8420000000000001,0.8420000000000001,0.843,0.8490000000000001,0.846,0.85,0.85,0.847,0.8370000000000001,20.0,1.0,45.0
93,43,0.6892877764504051,0.6777110165412961,3.905739307403565,0.846,0.84,0.8420000000000001,0.843,0.85,0.85,0.851,0.852,0.847,0.8370000000000001,20.0,1.0,46.0
94,44,0.6904961533871715,0.6801828508856339,5.3476834297180185,0.847,0.84,0.8420000000000001,0.843,0.8490000000000001,0.85,0.851,0.852,0.847,0.8370000000000001,20.0,1.0,47.0
95,45,0.6925133714910238,0.6815739042417458,7.258724927902223,0.845,0.8390000000000001,0.8420000000000001,0.843,0.848,0.85,0.851,0.852,0.847,0.8370000000000001,20.0,1.0,48.0
96,46,0.6933059138486006,0.6828003904987686,7.88467812538147,0.845,0.84,0.8420000000000001,0.843,0.8490000000000001,0.851,0.851,0.852,0.847,0.838,20.0,1.0,49.0
97,47,0.6944974392768297,0.6854219086029611,7.1123106479644775,0.843,0.84,0.8420000000000001,0.843,0.848,0.852,0.851,0.853,0.8440000000000001,0.836,20.0,1.0,50.0
98,48,0.7001580262773353,0.686183986751588,9.528317928314207,0.845,0.84,0.8420000000000001,0.843,0.8490000000000001,0.85,0.85,0.851,0.847,0.8390000000000001,20.0,1.0,51.0
99,49,0.6993752657919884,0.6873404298769175,7.843090295791626,0.845,0.841,0.8420000000000001,0.843,0.851,0.848,0.85,0.8490000000000001,0.8490000000000001,0.8390000000000001,20.0,1.0,52.0
100,0,0.5428932188134524,0.5,2.205913543701172,0.836,0.8009999999999999,0.8420000000000001,0.8440000000000001,0.8490000000000001,0.852,0.851,0.852,0.846,0.8079999999999999,20.0,2.0,3.0
101,1,0.5578614768626861,0.5264068897441496,3.0060954093933105,0.8340000000000001,0.8029999999999999,0.8420000000000001,0.8440000000000001,0.8490000000000001,0.853,0.8490000000000001,0.851,0.8440000000000001,0.813,20.0,2.0,4.0
102,2,0.5680380579203219,0.5431881894062724,3.4025321006774902,0.833,0.787,0.8420000000000001,0.8440000000000001,0.851,0.847,0.8490000000000001,0.846,0.8370000000000001,0.821,20.0,2.0,5.0
103,3,0.5646351288386551,0.5557586019988419,3.6999623775482178,0.838,0.821,0.8420000000000001,0.8440000000000001,0.8540000000000001,0.8490000000000001,0.852,0.852,0.85,0.843,20.0,2.0,6.0
104,4,0.5717961440951537,0.5659169588399144,4.3089094161987305,0.8370000000000001,0.815,0.8420000000000001,0.8440000000000001,0.8540000000000001,0.8490000000000001,0.853,0.853,0.845,0.841,20.0,2.0,7.0
105,5,0.5744967863088654,0.5744967863088654,6.078777074813843,0.828,0.8,0.8420000000000001,0.8440000000000001,0.847,0.8420000000000001,0.851,0.848,0.835,0.836,20.0,2.0,8.0
106,6,0.5858608347264904,0.58195652843061,4.994375944137573,0.8270000000000001,0.809,0.8420000000000001,0.8440000000000001,0.8420000000000001,0.8420000000000001,0.843,0.8420000000000001,0.8370000000000001,0.836,20.0,2.0,9.0
107,7,0.6119887452006488,0.5885768228075086,5.115275144577026,0.821,0.828,0.8420000000000001,0.8440000000000001,0.841,0.843,0.8420000000000001,0.848,0.8370000000000001,0.833,20.0,2.0,10.0
108,8,0.6207761094907349,0.594542628725251,7.173094987869263,0.8320000000000001,0.8340000000000001,0.8420000000000001,0.8440000000000001,0.84,0.84,0.843,0.843,0.836,0.8320000000000001,20.0,2.0,11.0
109,9,0.624613586038723,0.6005481390039711,6.1903207302093515,0.8290000000000001,0.826,0.8420000000000001,0.8440000000000001,0.838,0.835,0.84,0.84,0.835,0.8370000000000001,20.0,2.0,12.0
110,10,0.6320712313247419,0.6049902042564327,5.596241235733032,0.8340000000000001,0.83,0.8420000000000001,0.8440000000000001,0.84,0.8340000000000001,0.843,0.838,0.835,0.8370000000000001,20.0,2.0,13.0
111,11,0.6568223612131836,0.6130872039219826,5.813242197036742,0.84,0.8370000000000001,0.8420000000000001,0.8440000000000001,0.8440000000000001,0.84,0.848,0.8440000000000001,0.84,0.835,20.0,2.0,14.0
112,12,0.6492801413039134,0.6097445182078999,7.4212684631347665,0.841,0.8370000000000001,0.8420000000000001,0.8440000000000001,0.8490000000000001,0.845,0.848,0.8420000000000001,0.8420000000000001,0.8390000000000001,20.0,2.0,15.0
113,13,0.6519275860951874,0.6260494914260755,7.400969982147218,0.841,0.8390000000000001,0.8420000000000001,0.8440000000000001,0.85,0.8420000000000001,0.85,0.843,0.847,0.8390000000000001,20.0,2.0,16.0
114,14,0.6533209845201715,0.6298364327902317,8.793638467788696,0.8420000000000001,0.8390000000000001,0.8420000000000001,0.8440000000000001,0.85,0.8440000000000001,0.8490000000000001,0.843,0.848,0.843,20.0,2.0,17.0
115,15,0.6548303734651508,0.634976616823535,10.893836259841919,0.843,0.8370000000000001,0.8420000000000001,0.8440000000000001,0.8490000000000001,0.8440000000000001,0.847,0.8420000000000001,0.8440000000000001,0.838,20.0,2.0,18.0
116,16,0.6564193275568064,0.6364832143042566,10.554060220718382,0.841,0.8390000000000001,0.8420000000000001,0.8440000000000001,0.85,0.8440000000000001,0.85,0.843,0.847,0.838,20.0,2.0,19.0
117,17,0.6453727563387206,0.6328612589440697,12.621112585067749,0.847,0.84,0.8420000000000001,0.8440000000000001,0.848,0.8420000000000001,0.848,0.845,0.85,0.841,20.0,2.0,20.0
118,18,0.6354005272773456,0.629131812196255,9.897473573684694,0.847,0.8370000000000001,0.8420000000000001,0.8440000000000001,0.848,0.8390000000000001,0.85,0.843,0.847,0.838,20.0,2.0,21.0
119,19,0.6716118406956433,0.6453435087334287,8.154014587402344,0.853,0.8420000000000001,0.8420000000000001,0.8440000000000001,0.852,0.845,0.848,0.8490000000000001,0.853,0.836,20.0,2.0,22.0
120,20,0.6623039611419428,0.6370027198464145,9.703981876373293,0.852,0.841,0.8420000000000001,0.8440000000000001,0.853,0.845,0.8490000000000001,0.845,0.8540000000000001,0.836,20.0,2.0,23.0
121,21,0.6622640929970264,0.6410791606086053,12.002185344696045,0.848,0.8420000000000001,0.8420000000000001,0.8440000000000001,0.852,0.846,0.8490000000000001,0.847,0.8540000000000001,0.838,20.0,2.0,24.0
122,22,0.6713665731794947,0.6517706167714983,9.249436378479004,0.843,0.8420000000000001,0.8420000000000001,0.8440000000000001,0.853,0.8490000000000001,0.852,0.847,0.853,0.8420000000000001,20.0,2.0,25.0
123,23,0.6449745388338728,0.6406705226545231,11.267947673797607,0.8390000000000001,0.838,0.8420000000000001,0.8440000000000001,0.853,0.8440000000000001,0.851,0.846,0.845,0.8420000000000001,20.0,2.0,26.0
124,24,0.6417863028785445,0.6435882851883592,12.982106685638428,0.8390000000000001,0.838,0.8420000000000001,0.8440000000000001,0.853,0.848,0.851,0.847,0.845,0.8420000000000001,20.0,2.0,27.0
125,25,0.6473932698027974,0.6468614032786485,11.931641578674315,0.84,0.8420000000000001,0.8420000000000001,0.8440000000000001,0.853,0.851,0.8540000000000001,0.848,0.851,0.847,20.0,2.0,28.0
126,26,0.668425030740049,0.6598045948136179,11.953070163726807,0.846,0.841,0.8420000000000001,0.843,0.852,0.848,0.8540000000000001,0.8490000000000001,0.853,0.8440000000000001,20.0,2.0,29.0
127,27,0.6806467924231276,0.6588987871490742,22.130472660064697,0.8490000000000001,0.847,0.8420000000000001,0.843,0.85,0.852,0.85,0.848,0.852,0.845,20.0,2.0,30.0
128,28,0.6776688491294439,0.6611113378837765,15.313658952713013,0.851,0.845,0.8420000000000001,0.843,0.851,0.8540000000000001,0.8490000000000001,0.851,0.851,0.845,20.0,2.0,31.0
129,29,0.6798927615608004,0.6632630303257716,52.428208827972405,0.847,0.845,0.8420000000000001,0.843,0.85,0.855,0.85,0.85,0.8490000000000001,0.8420000000000001,20.0,2.0,32.0
130,30,0.6812742538639497,0.6653575293317606,20.04334259033203,0.848,0.845,0.8420000000000001,0.843,0.851,0.8540000000000001,0.848,0.8490000000000001,0.848,0.84,20.0,2.0,33.0
131,31,0.6826391412332564,0.6673981685663897,19.13878989219665,0.85,0.845,0.8420000000000001,0.843,0.851,0.8540000000000001,0.848,0.85,0.851,0.841,20.0,2.0,34.0
132,32,0.6760942154958732,0.6693879897720814,24.186003923416138,0.848,0.848,0.8420000000000001,0.843,0.85,0.852,0.85,0.851,0.85,0.84,20.0,2.0,35.0
133,33,0.6800138016839308,0.6713297763427992,31.1644926071167,0.847,0.8490000000000001,0.8420000000000001,0.843,0.848,0.852,0.851,0.8490000000000001,0.8490000000000001,0.8390000000000001,20.0,2.0,36.0
