,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.7808467957502787,0.5,2.0881898403167725,0.79,0.537,0.5,0.5,0.503,0.574,0.784,0.826,0.5,0.5,20.0,10.0,3.0
1,0.7861100128628098,0.5278192696233527,1.1050589084625244,0.816,0.526,0.5,0.5,0.507,0.586,0.825,0.836,0.5,0.5,20.0,10.0,4.0
2,0.5680380579203219,0.5680380579203219,3.6776859760284424,0.806,0.723,0.5,0.5,0.839,0.83,0.833,0.829,0.5,0.5,20.0,10.0,5.0
3,0.5143273205155134,0.5463501155905827,3.572575330734253,0.797,0.803,0.5,0.5,0.84,0.837,0.827,0.828,0.504,0.497,20.0,10.0,6.0
4,0.5024496516123824,0.5341833052261484,3.97194504737854,0.801,0.806,0.5,0.5,0.842,0.841,0.825,0.828,0.513,0.332,20.0,10.0,7.0
5,0.5489280550130503,0.5611169327695054,4.272976398468018,0.818,0.815,0.5,0.5,0.844,0.841,0.821,0.822,0.501,0.496,20.0,10.0,8.0
6,0.5587330122787484,0.5587330122787484,4.142096042633057,0.839,0.828,0.5,0.5,0.85,0.852,0.82,0.822,0.5,0.494,20.0,10.0,9.0
7,0.508546621254105,0.4357129972794058,5.497429132461548,0.838,0.822,0.5,0.5,0.848,0.847,0.826,0.825,0.5,0.5,20.0,10.0,10.0
8,0.5169704117646456,0.4515598592306128,5.877163887023926,0.828,0.809,0.5,0.5,0.851,0.847,0.82,0.819,0.5,0.5,20.0,10.0,11.0
9,0.5434798459962564,0.49324884843574535,5.055001974105835,0.82,0.807,0.5,0.5,0.842,0.85,0.811,0.813,0.5,0.5,20.0,10.0,12.0
10,0.5302242795288268,0.5029757473994487,18.57479214668274,0.828,0.818,0.5,0.5,0.845,0.85,0.811,0.815,0.5,0.5,20.0,10.0,13.0
11,0.534393949068013,0.5148797769181583,6.391074895858765,0.833,0.814,0.5,0.5,0.849,0.848,0.822,0.822,0.5,0.5,20.0,10.0,14.0
12,0.621181015806856,0.5742807257230248,7.974092483520508,0.829,0.81,0.5,0.5,0.844,0.848,0.821,0.823,0.5,0.5,20.0,10.0,15.0
13,0.6133857138965201,0.5760485069909127,6.777251482009888,0.826,0.812,0.5,0.5,0.845,0.846,0.815,0.821,0.5,0.5,20.0,10.0,16.0
14,0.5956241547039995,0.589907238883387,8.605797290802002,0.825,0.82,0.5,0.5,0.846,0.846,0.824,0.829,0.5,0.5,20.0,10.0,17.0
15,0.6014781618412615,0.5946158326380089,7.726830959320068,0.828,0.823,0.5,0.5,0.844,0.846,0.821,0.826,0.5,0.49,20.0,10.0,18.0
16,0.6416397434067878,0.6378284949677924,8.534754753112793,0.828,0.831,0.5,0.5,0.843,0.844,0.823,0.827,0.5,0.471,20.0,10.0,19.0
17,0.6443742840222535,0.6328917820692981,9.050823211669922,0.827,0.833,0.5,0.5,0.84,0.842,0.823,0.828,0.5,0.49,20.0,10.0,20.0
18,0.6522855922745923,0.6356790886153278,8.557025671005249,0.834,0.822,0.5,0.5,0.843,0.844,0.822,0.827,0.5,0.5,20.0,10.0,21.0
19,0.6691307230367303,0.644792047676007,8.72762393951416,0.835,0.821,0.5,0.5,0.848,0.846,0.834,0.837,0.5,0.5,20.0,10.0,22.0
20,0.6699039294844289,0.6472609696842833,10.694515705108643,0.835,0.822,0.5,0.5,0.847,0.846,0.833,0.836,0.5,0.5,20.0,10.0,23.0
21,0.6792173200600435,0.6690898809450524,9.40480923652649,0.833,0.817,0.5,0.5,0.84,0.837,0.825,0.829,0.5,0.5,20.0,10.0,24.0
22,0.6494259695269754,0.6488210509080329,9.763249635696411,0.828,0.815,0.5,0.5,0.839,0.84,0.825,0.829,0.5,0.5,20.0,10.0,25.0
23,0.6633464314027554,0.6614305064579581,17.042290687561035,0.829,0.817,0.5,0.5,0.839,0.839,0.826,0.829,0.5,0.5,20.0,10.0,26.0
24,0.6638877317437322,0.6629605374403782,15.649978399276733,0.829,0.819,0.5,0.5,0.839,0.842,0.825,0.828,0.5,0.5,20.0,10.0,27.0
25,0.6640545873008586,0.665069511836998,40.87997031211853,0.829,0.82,0.5,0.5,0.841,0.842,0.825,0.829,0.5,0.5,20.0,10.0,28.0
26,0.6733070584588734,0.6721834787124087,13.594340324401855,0.828,0.817,0.5,0.5,0.838,0.84,0.824,0.827,0.5,0.5,20.0,10.0,29.0
27,0.6791901270413141,0.6768769783772253,12.87224793434143,0.829,0.811,0.5,0.5,0.838,0.842,0.827,0.832,0.5,0.5,20.0,10.0,30.0
28,0.6894473575409192,0.6868004681833371,12.203873872756958,0.834,0.817,0.5,0.5,0.845,0.841,0.835,0.837,0.5,0.5,20.0,10.0,31.0
29,0.6634594196764708,0.672262023206575,14.78883981704712,0.829,0.833,0.5,0.5,0.843,0.844,0.837,0.843,0.5,0.491,20.0,10.0,32.0
30,0.6634631753377661,0.6728997045891302,14.33433985710144,0.832,0.833,0.5,0.5,0.844,0.845,0.835,0.842,0.5,0.486,20.0,10.0,33.0
31,0.6689058545377173,0.6774361708478764,13.004549980163574,0.83,0.834,0.5,0.5,0.845,0.847,0.835,0.841,0.5,0.473,20.0,10.0,34.0
32,0.6665276644339955,0.6756546086114796,14.712136030197144,0.836,0.828,0.5,0.5,0.84,0.844,0.835,0.843,0.5,0.469,20.0,10.0,35.0
33,0.67041350463404,0.6762918544259038,16.79043436050415,0.837,0.832,0.5,0.5,0.846,0.844,0.836,0.842,0.5,0.479,20.0,10.0,36.0
34,0.6614806367676208,0.6679306483959563,14.730090141296387,0.836,0.828,0.5,0.5,0.849,0.846,0.837,0.841,0.5,0.474,20.0,10.0,37.0
35,0.6799500447707203,0.682169775669168,15.616989850997925,0.846,0.837,0.5,0.5,0.85,0.851,0.838,0.841,0.5,0.459,20.0,10.0,38.0
36,0.6817323180226014,0.6855214042022411,21.76413583755493,0.846,0.839,0.5,0.5,0.85,0.849,0.837,0.84,0.5,0.447,20.0,10.0,39.0
37,0.6895306748278733,0.6835885746040312,21.387608289718628,0.838,0.839,0.5,0.5,0.851,0.851,0.836,0.844,0.5,0.428,20.0,10.0,40.0
