,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.5898113794914795,0.45889885000316033,1.2978825569152832,0.65,0.625,0.842,0.844,0.753,0.735,0.768,0.782,0.665,0.601,20.0,30.0,3.0
1,0.6156065925895491,0.5264068897441496,2.757089138031006,0.657,0.632,0.842,0.844,0.746,0.75,0.767,0.781,0.662,0.614,20.0,30.0,4.0
2,0.6506256271063913,0.6481955166708567,3.222991466522217,0.686,0.618,0.842,0.844,0.782,0.757,0.81,0.811,0.704,0.605,20.0,30.0,5.0
3,0.6203583537403917,0.6456879454746616,3.549457550048828,0.751,0.635,0.842,0.844,0.818,0.799,0.83,0.823,0.775,0.617,20.0,30.0,6.0
4,0.6560595669114253,0.5992625955050532,3.7684147357940674,0.746,0.628,0.842,0.844,0.816,0.808,0.83,0.825,0.768,0.618,20.0,30.0,7.0
5,0.6240885468366609,0.5992926665727631,4.12632942199707,0.75,0.674,0.842,0.844,0.816,0.813,0.828,0.829,0.766,0.657,20.0,30.0,8.0
6,0.609008078289462,0.6147792522259106,4.244201898574829,0.761,0.775,0.842,0.844,0.819,0.819,0.829,0.832,0.782,0.764,20.0,30.0,9.0
7,0.5885233465269277,0.5885768228075087,18.49812412261963,0.766,0.781,0.842,0.844,0.821,0.826,0.826,0.829,0.794,0.779,20.0,30.0,10.0
8,0.5869397037973674,0.5392151142962338,34.17102122306824,0.776,0.779,0.842,0.843,0.824,0.827,0.829,0.832,0.794,0.785,20.0,30.0,11.0
9,0.6371528224758126,0.589067106696175,5.582051038742065,0.783,0.781,0.842,0.843,0.825,0.826,0.834,0.831,0.797,0.783,20.0,30.0,12.0
10,0.6052563474367856,0.5738730236510841,5.298062562942505,0.791,0.777,0.842,0.843,0.829,0.83,0.838,0.839,0.805,0.778,20.0,30.0,13.0
11,0.6006096198351344,0.5806491776735806,5.796082973480225,0.828,0.771,0.842,0.843,0.847,0.824,0.845,0.835,0.833,0.769,20.0,30.0,14.0
12,0.6119658812333555,0.588181035036235,6.364705801010132,0.826,0.77,0.842,0.843,0.849,0.828,0.846,0.836,0.828,0.773,20.0,30.0,15.0
13,0.6175107876132966,0.5771028202305191,12.76584243774414,0.804,0.78,0.842,0.842,0.837,0.823,0.843,0.829,0.811,0.775,20.0,30.0,16.0
14,0.648259786471339,0.603882672625726,9.329348087310791,0.798,0.768,0.842,0.842,0.833,0.823,0.842,0.827,0.804,0.771,20.0,30.0,17.0
15,0.6449564573318534,0.6085652257327098,7.637444019317627,0.8,0.769,0.842,0.842,0.835,0.822,0.843,0.825,0.805,0.772,20.0,30.0,18.0
16,0.6553041054224282,0.6301530384502398,43.398632287979126,0.802,0.777,0.842,0.843,0.834,0.819,0.843,0.83,0.808,0.777,20.0,30.0,19.0
17,0.6541371274240817,0.6378591807221783,35.182868242263794,0.805,0.779,0.842,0.843,0.836,0.821,0.845,0.834,0.816,0.784,20.0,30.0,20.0
18,0.6542477318520683,0.6449291912006633,36.246848821640015,0.799,0.777,0.842,0.843,0.832,0.819,0.842,0.834,0.807,0.781,20.0,30.0,21.0
19,0.6274904222552781,0.6442065459364128,39.494141578674316,0.817,0.779,0.842,0.843,0.839,0.818,0.845,0.834,0.825,0.786,20.0,30.0,22.0
20,0.642573511960167,0.6473861739598199,46.15088987350464,0.83,0.781,0.842,0.843,0.839,0.818,0.842,0.836,0.832,0.787,20.0,30.0,23.0
21,0.6652292672792692,0.6707327063512757,22.974239110946655,0.83,0.808,0.842,0.842,0.837,0.824,0.842,0.84,0.836,0.813,20.0,30.0,24.0
22,0.6490059397690142,0.6591839629025167,38.628740549087524,0.835,0.818,0.842,0.842,0.842,0.829,0.843,0.84,0.836,0.818,20.0,30.0,25.0
